01-010011A,ae27fc882f05d43ab342255b8a6f6ca6
01-010050TP,af91f3692b5c2a074c3f4fbe008ebd6f
01-010035A,b72dd2c4c8e58cf27d40a6fe8974b324
03-030029A,0650ced0adcfda3f218a6f850937e490
01-010050TM,8e8f4ea7d0efe7065f4aa179c66a5993
01-010059A,982abdfb128be3258e25ceb275c1f467
03-030005A,55159596b31855492b46683d2722c312
05-050305TC,a0c1161837786ed577bd398f7504ad26
03-030002TM,0df757e599079ee6e7287db471566dab
05-050301A,5e3060384c34d729b00004f7ae145871
03-030002TP,0907e80791df2fb3511b4b290d3a6cc5
04-040010TC,8ad39b91ea361be147e998cfa0af63da
01-010061TC,8b1882bbbc790866be7a7bea221940bc
05-050207TP,f70941508953fb002528f6913831f208
915-150012A,5fa78067ef0d40d389860ead17cae217
05-050305TP,dbb17ca4b52a4c7e5e94472e9b66584d
05-0709-070921BTP,4c6f84b27dcccd77f694c10531a70268
01-010010A,1dfddbe8ec17d0c3a0d176447184906c
01-080101-010079A,d7d44ab9aed13b5a6a7af1cc3e8e12d0
03-030059TC,7ccfd08103366b1754e18e84178334ea
01-010058A,aaa
03-030028A,1372b4c3fa01cd70dba5e65b6abf1f92
05-050316TC,b5f6d0d26190225d3934df2a1696f2eb
03-030059TP,6dbe4475ebe41b74ec835be0278c2930
03-030059TM,ce834d9c5c9c45553a3d3d0aebe8f6ce
03-030013TP,c70b2ee0681fdd4002130ecd66ac8f38
01-010050TC,f701fc6735e33393ae9dfc09dc1f862b
05-050302A,40e9a17fbb91f23587413a1d9790a202
02-020005TC,581d61e8de6a1b02021a717ebb3d7a1c
05-0709-070921BTC,5fd184f870d2af27239c7755601859fa
03-030004A,9c7faf34e9ee9893431b8d531a31e33d
915-150011A,378ab1f948c4e84c7e2344d013d62a55
05-050316TP,e0c01ed14f14658dee48c59beec4108d
915-150018TP,cac1e7288fffe810e3e95ae9e028000f
03-02010301-030102A,dabff29cb442bc02ebce69ac88a56de5
915-150018TM,fd8aa947887b5445eec47d15d563aca6
01-010057A,aaa
03-030026TC,7a7d8f92d856230fe25094df8fc0c572
03-030027A,444c2768363eeade78aed2f21321f4b6
902-0204-02040101ATP,nuevo
03-030026TP,b67adc25068ce8631e3809c558e9d539
05-0709-070908TC,8caab9f7f2aa6fb93c1fa77a6bdb6edc
05-050105A,a32cd81b35935c925f43d51a1956ce3f
902-0204-02040102BTC,bf98cae3e912504cdd2acd8b756f511b
03-030003A,92813e0f1cc826d3c0babcbb2c8d9774
915-150010A,b326cf6b243488c55c059f20fb6345a4
03-02010301-030101A,d31f0dfe51ea6ccc0b7fe69a62dfcf9c
915-150018TC,959e4dd0a24e0f9d3412663baf094c61
915-150007TP,7d576524d3c4fc8fef7b58eb5f8f284d
01-010063TP,5322c23c2b898d818a31a76606ec7035
01-010032A,3eec821c25c09918accaedc26ad901d8
915-150007TM,b367758740bae7360eac1bc8e5e38bc2
01-010063TM,641f8b4047e90f85a08a0291bec7fd2a
01-010056A,19d3687039c1d0794bced9bee99cfc0a
902-0204-02040102BTP,e3cc41078d9f0db3f5b37484ef5b21fe
01-010074TC,09ecd661d724a2aad45dafbb1c481fb7
04-040012TM,e021118948136fc1197f1b99869af114
05-0709-070908TM,007885684afcd87e61b835b2eff5ec66
03-030026A,34670d20d558e70f2c387213b9c9d3b5
03-030002TC,84e53217a5c0facdef3608d3e94e7e2d
05-0709-070908TP,bf3f825dace7f973f5c47f63a384c3aa
03-030002A,f668385c0616d10da5aa27e0509ae155
03-02010301-030100A,e90e23e9acfcf58cd16262d12fc20ad9
915-150007TC,0159658a61ec1e54769b3e111cd5e338
04-040012TP,aa6023d3e7637d463a25b4fe3c97f827
01-010031A,db00c40cc339b31d2c635f5ad69fa42b
01-010052TP,70cd704c5e9a038218ced07462600740
905-9050607-905060702TM,b0bfef82cb938c7b37b82ac03dd92e02
01-010055A,aaa
01-010052TM,7d5b1d4c9d76911c7f0629c2bbc3b559
03-030049A,3e64bc6cd3ad95b52b13a1b4251093f6
05-050307TC,nuevo
05-050103A,nuevo
905-9050607-905060702TP,9d1d568df4a0a88312f112aaa595d6c1
03-030025A,631cca9eeaea8c44739d63cabab63b5a
03-030057TC,312ccb7e32bf0562b1c0a6349a053f4b
03-030001A,fa82d6e7b38a66524f638ac6add0e386
05-050307TP,nuevo
01-010063TC,7689a960fffdaa9070dcdbda06d49a00
905-9050607-905060702TC,bc13665eac829680b6a0efac910209a9
01-010030A,d73b8c1d06f25b163d287f92760ebd71
01-010054A,ca9aff1d69b7f460385f6fdba5186a27
05-0709-070952TC,46c8b004fe3a12e28ad00319fdb83d45
01-010041TM,aaa
05-0709-070952TP,d9afb6bfd62af8b9d4dae18c3627ed50
03-030057TP,8d98d2906ad6441b6bca9669bc5f8ef6
05-0709-070952TM,6670521f629b500de1ad7a44f8af0ac3
05-050104A,68439b0181d7876541c13259662e62d3
03-030068TC,ec99b9eec474ec81e6036048ab7b80e6
01-010052TC,1b294182deb035c333b2c1fdfcb81713
01-010030TP,3b4f4dd52c342f745f5103fbf9a362be
01-010053A,43145cb179e29513e0936e44ee9fd738
01-010076TP,3976bbb9f1b4a382bc87fb541bc59088
01-010077A,5c73882c3c53b385a9b6cb3418168164
01-010030TM,163a2c95fdc0133f3182e4a2f5981be1
01-080101-010078A,6ae229a71515ce19ab2433b0a627246b
01-010076TM,dfb77a4ff63d5cca57d0b52f6e8ac4ad
05-050101A,0dc061740719f94d60c3f2fb1a76b472
04-040021TM,9bb9b24247c0cd941e7f60f7a8f86209
03-030047A,986cbc5ea93a511bc592e46313c92d0f
03-030035TC,8c01015c6d4a29110278d4f246d3710f
01-110304-11030401A,bb12a707452d65d95fc7eb8584fc29c5
04-040021TP,6be8d9ce8536a05592811082907ea12a
01-010041TC,aaa
01-010052A,ff1e0c26dd62c99a3c3f84425115f9c7
915-150009TM,c90124b7b564c8fd04454539d0804182
01-010065TM,8ae1a3e36908de7662ac24fd532c158f
01-010076A,be3773578f4667dab4f496d33a85eeab
05-050102A,aa9b18f3904e71ef4dadf88111858b4d
03-030035TP,e589f06a1e31217e0180fa75ee1beadd
915-150009TP,8c9538fa6d11f86766a4e3d63d121b0e
04-040021TC,5045f9b618f9481d8ad1d63c6d595966
04-040010TM,ee3e4de10c46cc607ae85f2e6657a31e
01-010076TC,662197525b2acd21c6124243032fe1bd
03-030046A,c178514aa30db127d45b21517258d0f8
915-150009TC,c44933a8687ca715bd1e53da6d63de28
04-040010TP,3209a352c438ba0e02c457eed5a5f4ce
01-010030TC,b16bc7b0749f43703e0dc648c43512c1
01-010054TM,8cef06adee08acc58c2564ba45a92776
05-050301TP,89e31980121a03ecb4d90a72f238e8a1
04-040014TC,b99c222ca5e4a403aa2cd2aa985c2a97
05-050301TC,d15347b6bef1ac99aee7e4d179cadb6c
01-010054TP,61d5e3a01d9ea407a2d234c1825059bf
902-0204-02040102SA,807b34011e0250259a38031e6943c5b6
05-050309A,cb2b48530b102a7818d954df99d33a88
04-040003TP,9e948857ded2a8589cde9e2d0d74f7f7
01-010019A,aaa
03-030055TC,d6f2a3364d836fb5b3d000c436cfe5f4
04-040003TM,cd96b58e7ba840c9698dfaad67319aad
01-110304-11030403A,155f186f8316f1896dcda8f921305416
01-010043TM,b0a11a3971ce3c114ec540c1c518bf4f
05-050312TP,d5cb4a103f42f397f487757d5d1944b5
05-0709-070954TC,b1d389d724c204a8cdd69e4ef2a4c80a
04-040003TC,11cbe408a34939d2f06c53505a4dfbb8
05-050312TC,fdf78d44d331f49c30cdad3e5f603af7
