Aragón	Tipo estudios	Personas residentes viviendas familiares
Aragón	Derecho	13321
Aragón	Magisterio, Educación infantil...	22353
Aragón	Ciencias Sociales	39371
Aragón	Artes y Humanidades	15990
Aragón	Informática	6544
Aragón	Ingenierías	14805
Aragón	Formación Técnica e Industrial	44433
Aragón	Ciencias	9033
Aragón	Arquitectura o Construcción	3146
Aragón	Agricultura, Veterinaria,...	5689
Aragón	Salud, Servicios Sociales	29208
Aragón	Otros Servicios	12407
