Aragón	Año de construcción	Número hogares
Aragón	  No aplicable	1389
Aragón	 Antes de 1900	35412
Aragón	1900 - 1920	11986
Aragón	1921 - 1940	15896
Aragón	1941 - 1950	20193
Aragón	1951 - 1960	46224
Aragón	1961 - 1970	80581
Aragón	1971 - 1980	93624
Aragón	1981 - 1990	70651
Aragón	1991	8609
Aragón	1992	6598
Aragón	1993	6073
Aragón	1994	6070
Aragón	1995	5551
Aragón	1996	6654
Aragón	1997	5977
Aragón	1998	6255
Aragón	1999	5940
Aragón	2000	5430
Aragón	2001	4130
