Año	Residencia provincia código	Residencia provincia nombre	Nacimiento provincia código	Provincia de nacimiento	Edad (grandes grupos)	Sexo	Personas
1998	22	Huesca	00	Nacidos en el extranjero	0 a 15	Hombres	113
1998	22	Huesca	00	Nacidos en el extranjero	0 a 15	Mujeres	103
1998	22	Huesca	00	Nacidos en el extranjero	16 a 64	Hombres	1032
1998	22	Huesca	00	Nacidos en el extranjero	16 a 64	Mujeres	964
1998	22	Huesca	00	Nacidos en el extranjero	65 y más	Hombres	156
1998	22	Huesca	00	Nacidos en el extranjero	65 y más	Mujeres	182
1998	22	Huesca	01	Araba/Álava	0 a 15	Hombres	2
1998	22	Huesca	01	Araba/Álava	0 a 15	Mujeres	4
1998	22	Huesca	01	Araba/Álava	16 a 64	Hombres	37
1998	22	Huesca	01	Araba/Álava	16 a 64	Mujeres	25
1998	22	Huesca	01	Araba/Álava	65 y más	Hombres	11
1998	22	Huesca	01	Araba/Álava	65 y más	Mujeres	10
1998	22	Huesca	02	Albacete	0 a 15	Hombres	12
1998	22	Huesca	02	Albacete	0 a 15	Mujeres	2
1998	22	Huesca	02	Albacete	16 a 64	Hombres	123
1998	22	Huesca	02	Albacete	16 a 64	Mujeres	122
1998	22	Huesca	02	Albacete	65 y más	Hombres	53
1998	22	Huesca	02	Albacete	65 y más	Mujeres	54
1998	22	Huesca	03	Alicante/Alacant	0 a 15	Hombres	9
1998	22	Huesca	03	Alicante/Alacant	0 a 15	Mujeres	12
1998	22	Huesca	03	Alicante/Alacant	16 a 64	Hombres	63
1998	22	Huesca	03	Alicante/Alacant	16 a 64	Mujeres	59
1998	22	Huesca	03	Alicante/Alacant	65 y más	Hombres	17
1998	22	Huesca	03	Alicante/Alacant	65 y más	Mujeres	21
1998	22	Huesca	04	Almería	0 a 15	Hombres	2
1998	22	Huesca	04	Almería	0 a 15	Mujeres	2
1998	22	Huesca	04	Almería	16 a 64	Hombres	130
1998	22	Huesca	04	Almería	16 a 64	Mujeres	138
1998	22	Huesca	04	Almería	65 y más	Hombres	67
1998	22	Huesca	04	Almería	65 y más	Mujeres	75
1998	22	Huesca	05	Ávila	0 a 15	Hombres	4
1998	22	Huesca	05	Ávila	16 a 64	Hombres	92
1998	22	Huesca	05	Ávila	16 a 64	Mujeres	81
1998	22	Huesca	05	Ávila	65 y más	Hombres	36
1998	22	Huesca	05	Ávila	65 y más	Mujeres	27
1998	22	Huesca	06	Badajoz	0 a 15	Hombres	6
1998	22	Huesca	06	Badajoz	0 a 15	Mujeres	7
1998	22	Huesca	06	Badajoz	16 a 64	Hombres	421
1998	22	Huesca	06	Badajoz	16 a 64	Mujeres	406
1998	22	Huesca	06	Badajoz	65 y más	Hombres	104
1998	22	Huesca	06	Badajoz	65 y más	Mujeres	111
1998	22	Huesca	07	Balears (Illes)	0 a 15	Hombres	11
1998	22	Huesca	07	Balears (Illes)	0 a 15	Mujeres	6
1998	22	Huesca	07	Balears (Illes)	16 a 64	Hombres	42
1998	22	Huesca	07	Balears (Illes)	16 a 64	Mujeres	48
1998	22	Huesca	07	Balears (Illes)	65 y más	Hombres	4
1998	22	Huesca	07	Balears (Illes)	65 y más	Mujeres	7
1998	22	Huesca	08	Barcelona	0 a 15	Hombres	324
1998	22	Huesca	08	Barcelona	0 a 15	Mujeres	273
1998	22	Huesca	08	Barcelona	16 a 64	Hombres	1786
1998	22	Huesca	08	Barcelona	16 a 64	Mujeres	1892
1998	22	Huesca	08	Barcelona	65 y más	Hombres	343
1998	22	Huesca	08	Barcelona	65 y más	Mujeres	418
1998	22	Huesca	09	Burgos	0 a 15	Hombres	9
1998	22	Huesca	09	Burgos	0 a 15	Mujeres	6
1998	22	Huesca	09	Burgos	16 a 64	Hombres	129
1998	22	Huesca	09	Burgos	16 a 64	Mujeres	133
1998	22	Huesca	09	Burgos	65 y más	Hombres	46
1998	22	Huesca	09	Burgos	65 y más	Mujeres	59
1998	22	Huesca	10	Cáceres	0 a 15	Hombres	11
1998	22	Huesca	10	Cáceres	0 a 15	Mujeres	5
1998	22	Huesca	10	Cáceres	16 a 64	Hombres	210
1998	22	Huesca	10	Cáceres	16 a 64	Mujeres	174
1998	22	Huesca	10	Cáceres	65 y más	Hombres	42
1998	22	Huesca	10	Cáceres	65 y más	Mujeres	42
1998	22	Huesca	11	Cádiz	0 a 15	Hombres	15
1998	22	Huesca	11	Cádiz	0 a 15	Mujeres	10
1998	22	Huesca	11	Cádiz	16 a 64	Hombres	167
1998	22	Huesca	11	Cádiz	16 a 64	Mujeres	160
1998	22	Huesca	11	Cádiz	65 y más	Hombres	27
1998	22	Huesca	11	Cádiz	65 y más	Mujeres	33
1998	22	Huesca	12	Castellón/Castelló	0 a 15	Hombres	7
1998	22	Huesca	12	Castellón/Castelló	0 a 15	Mujeres	4
1998	22	Huesca	12	Castellón/Castelló	16 a 64	Hombres	76
1998	22	Huesca	12	Castellón/Castelló	16 a 64	Mujeres	88
1998	22	Huesca	12	Castellón/Castelló	65 y más	Hombres	37
1998	22	Huesca	12	Castellón/Castelló	65 y más	Mujeres	50
1998	22	Huesca	13	Ciudad Real	0 a 15	Hombres	3
1998	22	Huesca	13	Ciudad Real	0 a 15	Mujeres	12
1998	22	Huesca	13	Ciudad Real	16 a 64	Hombres	213
1998	22	Huesca	13	Ciudad Real	16 a 64	Mujeres	167
1998	22	Huesca	13	Ciudad Real	65 y más	Hombres	66
1998	22	Huesca	13	Ciudad Real	65 y más	Mujeres	78
1998	22	Huesca	14	Córdoba	0 a 15	Hombres	13
1998	22	Huesca	14	Córdoba	0 a 15	Mujeres	14
1998	22	Huesca	14	Córdoba	16 a 64	Hombres	346
1998	22	Huesca	14	Córdoba	16 a 64	Mujeres	333
1998	22	Huesca	14	Córdoba	65 y más	Hombres	120
1998	22	Huesca	14	Córdoba	65 y más	Mujeres	145
1998	22	Huesca	15	Coruña (A)	0 a 15	Hombres	5
1998	22	Huesca	15	Coruña (A)	0 a 15	Mujeres	10
1998	22	Huesca	15	Coruña (A)	16 a 64	Hombres	92
1998	22	Huesca	15	Coruña (A)	16 a 64	Mujeres	79
1998	22	Huesca	15	Coruña (A)	65 y más	Hombres	20
1998	22	Huesca	15	Coruña (A)	65 y más	Mujeres	19
1998	22	Huesca	16	Cuenca	0 a 15	Hombres	2
1998	22	Huesca	16	Cuenca	0 a 15	Mujeres	1
1998	22	Huesca	16	Cuenca	16 a 64	Hombres	106
1998	22	Huesca	16	Cuenca	16 a 64	Mujeres	72
1998	22	Huesca	16	Cuenca	65 y más	Hombres	38
1998	22	Huesca	16	Cuenca	65 y más	Mujeres	38
1998	22	Huesca	17	Girona	0 a 15	Hombres	20
1998	22	Huesca	17	Girona	0 a 15	Mujeres	18
1998	22	Huesca	17	Girona	16 a 64	Hombres	78
1998	22	Huesca	17	Girona	16 a 64	Mujeres	76
1998	22	Huesca	17	Girona	65 y más	Hombres	18
1998	22	Huesca	17	Girona	65 y más	Mujeres	26
1998	22	Huesca	18	Granada	0 a 15	Hombres	16
1998	22	Huesca	18	Granada	0 a 15	Mujeres	14
1998	22	Huesca	18	Granada	16 a 64	Hombres	431
1998	22	Huesca	18	Granada	16 a 64	Mujeres	421
1998	22	Huesca	18	Granada	65 y más	Hombres	138
1998	22	Huesca	18	Granada	65 y más	Mujeres	156
1998	22	Huesca	19	Guadalajara	0 a 15	Hombres	1
1998	22	Huesca	19	Guadalajara	0 a 15	Mujeres	8
1998	22	Huesca	19	Guadalajara	16 a 64	Hombres	131
1998	22	Huesca	19	Guadalajara	16 a 64	Mujeres	114
1998	22	Huesca	19	Guadalajara	65 y más	Hombres	82
1998	22	Huesca	19	Guadalajara	65 y más	Mujeres	106
1998	22	Huesca	20	Gipuzkoa	0 a 15	Hombres	27
1998	22	Huesca	20	Gipuzkoa	0 a 15	Mujeres	20
1998	22	Huesca	20	Gipuzkoa	16 a 64	Hombres	238
1998	22	Huesca	20	Gipuzkoa	16 a 64	Mujeres	234
1998	22	Huesca	20	Gipuzkoa	65 y más	Hombres	16
1998	22	Huesca	20	Gipuzkoa	65 y más	Mujeres	27
1998	22	Huesca	21	Huelva	0 a 15	Hombres	7
1998	22	Huesca	21	Huelva	0 a 15	Mujeres	4
1998	22	Huesca	21	Huelva	16 a 64	Hombres	61
1998	22	Huesca	21	Huelva	16 a 64	Mujeres	67
1998	22	Huesca	21	Huelva	65 y más	Hombres	12
1998	22	Huesca	21	Huelva	65 y más	Mujeres	15
1998	22	Huesca	22	Huesca	0 a 15	Hombres	11817
1998	22	Huesca	22	Huesca	0 a 15	Mujeres	11124
1998	22	Huesca	22	Huesca	16 a 64	Hombres	48524
1998	22	Huesca	22	Huesca	16 a 64	Mujeres	44940
1998	22	Huesca	22	Huesca	65 y más	Hombres	17862
1998	22	Huesca	22	Huesca	65 y más	Mujeres	21024
1998	22	Huesca	23	Jaén	0 a 15	Hombres	12
1998	22	Huesca	23	Jaén	0 a 15	Mujeres	14
1998	22	Huesca	23	Jaén	16 a 64	Hombres	603
1998	22	Huesca	23	Jaén	16 a 64	Mujeres	557
1998	22	Huesca	23	Jaén	65 y más	Hombres	149
1998	22	Huesca	23	Jaén	65 y más	Mujeres	179
1998	22	Huesca	24	León	0 a 15	Hombres	14
1998	22	Huesca	24	León	0 a 15	Mujeres	11
1998	22	Huesca	24	León	16 a 64	Hombres	134
1998	22	Huesca	24	León	16 a 64	Mujeres	129
1998	22	Huesca	24	León	65 y más	Hombres	28
1998	22	Huesca	24	León	65 y más	Mujeres	35
1998	22	Huesca	25	Lleida	0 a 15	Hombres	829
1998	22	Huesca	25	Lleida	0 a 15	Mujeres	829
1998	22	Huesca	25	Lleida	16 a 64	Hombres	2587
1998	22	Huesca	25	Lleida	16 a 64	Mujeres	2794
1998	22	Huesca	25	Lleida	65 y más	Hombres	250
1998	22	Huesca	25	Lleida	65 y más	Mujeres	350
1998	22	Huesca	26	Rioja (La)	0 a 15	Hombres	12
1998	22	Huesca	26	Rioja (La)	0 a 15	Mujeres	4
1998	22	Huesca	26	Rioja (La)	16 a 64	Hombres	107
1998	22	Huesca	26	Rioja (La)	16 a 64	Mujeres	134
1998	22	Huesca	26	Rioja (La)	65 y más	Hombres	43
1998	22	Huesca	26	Rioja (La)	65 y más	Mujeres	46
1998	22	Huesca	27	Lugo	0 a 15	Hombres	4
1998	22	Huesca	27	Lugo	0 a 15	Mujeres	1
1998	22	Huesca	27	Lugo	16 a 64	Hombres	47
1998	22	Huesca	27	Lugo	16 a 64	Mujeres	55
1998	22	Huesca	27	Lugo	65 y más	Hombres	20
1998	22	Huesca	27	Lugo	65 y más	Mujeres	16
1998	22	Huesca	28	Madrid	0 a 15	Hombres	76
1998	22	Huesca	28	Madrid	0 a 15	Mujeres	108
1998	22	Huesca	28	Madrid	16 a 64	Hombres	571
1998	22	Huesca	28	Madrid	16 a 64	Mujeres	469
1998	22	Huesca	28	Madrid	65 y más	Hombres	61
1998	22	Huesca	28	Madrid	65 y más	Mujeres	103
1998	22	Huesca	29	Málaga	0 a 15	Hombres	16
1998	22	Huesca	29	Málaga	0 a 15	Mujeres	12
1998	22	Huesca	29	Málaga	16 a 64	Hombres	290
1998	22	Huesca	29	Málaga	16 a 64	Mujeres	235
1998	22	Huesca	29	Málaga	65 y más	Hombres	89
1998	22	Huesca	29	Málaga	65 y más	Mujeres	83
1998	22	Huesca	30	Murcia	0 a 15	Hombres	11
1998	22	Huesca	30	Murcia	0 a 15	Mujeres	8
1998	22	Huesca	30	Murcia	16 a 64	Hombres	115
1998	22	Huesca	30	Murcia	16 a 64	Mujeres	91
1998	22	Huesca	30	Murcia	65 y más	Hombres	45
1998	22	Huesca	30	Murcia	65 y más	Mujeres	49
1998	22	Huesca	31	Navarra	0 a 15	Hombres	67
1998	22	Huesca	31	Navarra	0 a 15	Mujeres	52
1998	22	Huesca	31	Navarra	16 a 64	Hombres	287
1998	22	Huesca	31	Navarra	16 a 64	Mujeres	364
1998	22	Huesca	31	Navarra	65 y más	Hombres	81
1998	22	Huesca	31	Navarra	65 y más	Mujeres	191
1998	22	Huesca	32	Ourense	0 a 15	Hombres	3
1998	22	Huesca	32	Ourense	0 a 15	Mujeres	8
1998	22	Huesca	32	Ourense	16 a 64	Hombres	77
1998	22	Huesca	32	Ourense	16 a 64	Mujeres	56
1998	22	Huesca	32	Ourense	65 y más	Hombres	16
1998	22	Huesca	32	Ourense	65 y más	Mujeres	22
1998	22	Huesca	33	Asturias	0 a 15	Hombres	6
1998	22	Huesca	33	Asturias	0 a 15	Mujeres	14
1998	22	Huesca	33	Asturias	16 a 64	Hombres	134
1998	22	Huesca	33	Asturias	16 a 64	Mujeres	138
1998	22	Huesca	33	Asturias	65 y más	Hombres	24
1998	22	Huesca	33	Asturias	65 y más	Mujeres	50
1998	22	Huesca	34	Palencia	0 a 15	Hombres	1
1998	22	Huesca	34	Palencia	0 a 15	Mujeres	4
1998	22	Huesca	34	Palencia	16 a 64	Hombres	77
1998	22	Huesca	34	Palencia	16 a 64	Mujeres	64
1998	22	Huesca	34	Palencia	65 y más	Hombres	18
1998	22	Huesca	34	Palencia	65 y más	Mujeres	29
1998	22	Huesca	35	Palmas (Las)	0 a 15	Hombres	4
1998	22	Huesca	35	Palmas (Las)	0 a 15	Mujeres	5
1998	22	Huesca	35	Palmas (Las)	16 a 64	Hombres	19
1998	22	Huesca	35	Palmas (Las)	16 a 64	Mujeres	19
1998	22	Huesca	35	Palmas (Las)	65 y más	Hombres	2
1998	22	Huesca	35	Palmas (Las)	65 y más	Mujeres	5
1998	22	Huesca	36	Pontevedra	0 a 15	Hombres	11
1998	22	Huesca	36	Pontevedra	0 a 15	Mujeres	10
1998	22	Huesca	36	Pontevedra	16 a 64	Hombres	112
1998	22	Huesca	36	Pontevedra	16 a 64	Mujeres	96
1998	22	Huesca	36	Pontevedra	65 y más	Hombres	10
1998	22	Huesca	36	Pontevedra	65 y más	Mujeres	7
1998	22	Huesca	37	Salamanca	0 a 15	Hombres	7
1998	22	Huesca	37	Salamanca	0 a 15	Mujeres	8
1998	22	Huesca	37	Salamanca	16 a 64	Hombres	139
1998	22	Huesca	37	Salamanca	16 a 64	Mujeres	127
1998	22	Huesca	37	Salamanca	65 y más	Hombres	34
1998	22	Huesca	37	Salamanca	65 y más	Mujeres	35
1998	22	Huesca	38	Santa Cruz de Tenerife	0 a 15	Hombres	4
1998	22	Huesca	38	Santa Cruz de Tenerife	0 a 15	Mujeres	3
1998	22	Huesca	38	Santa Cruz de Tenerife	16 a 64	Hombres	13
1998	22	Huesca	38	Santa Cruz de Tenerife	16 a 64	Mujeres	16
1998	22	Huesca	38	Santa Cruz de Tenerife	65 y más	Hombres	3
1998	22	Huesca	38	Santa Cruz de Tenerife	65 y más	Mujeres	3
1998	22	Huesca	39	Cantabria	0 a 15	Hombres	11
1998	22	Huesca	39	Cantabria	0 a 15	Mujeres	4
1998	22	Huesca	39	Cantabria	16 a 64	Hombres	97
1998	22	Huesca	39	Cantabria	16 a 64	Mujeres	78
1998	22	Huesca	39	Cantabria	65 y más	Hombres	30
1998	22	Huesca	39	Cantabria	65 y más	Mujeres	41
1998	22	Huesca	40	Segovia	0 a 15	Hombres	2
1998	22	Huesca	40	Segovia	0 a 15	Mujeres	4
1998	22	Huesca	40	Segovia	16 a 64	Hombres	47
1998	22	Huesca	40	Segovia	16 a 64	Mujeres	41
1998	22	Huesca	40	Segovia	65 y más	Hombres	17
1998	22	Huesca	40	Segovia	65 y más	Mujeres	24
1998	22	Huesca	41	Sevilla	0 a 15	Hombres	11
1998	22	Huesca	41	Sevilla	0 a 15	Mujeres	5
1998	22	Huesca	41	Sevilla	16 a 64	Hombres	193
1998	22	Huesca	41	Sevilla	16 a 64	Mujeres	184
1998	22	Huesca	41	Sevilla	65 y más	Hombres	44
1998	22	Huesca	41	Sevilla	65 y más	Mujeres	40
1998	22	Huesca	42	Soria	0 a 15	Hombres	5
1998	22	Huesca	42	Soria	0 a 15	Mujeres	7
1998	22	Huesca	42	Soria	16 a 64	Hombres	169
1998	22	Huesca	42	Soria	16 a 64	Mujeres	159
1998	22	Huesca	42	Soria	65 y más	Hombres	73
1998	22	Huesca	42	Soria	65 y más	Mujeres	117
1998	22	Huesca	43	Tarragona	0 a 15	Hombres	55
1998	22	Huesca	43	Tarragona	0 a 15	Mujeres	36
1998	22	Huesca	43	Tarragona	16 a 64	Hombres	203
1998	22	Huesca	43	Tarragona	16 a 64	Mujeres	202
1998	22	Huesca	43	Tarragona	65 y más	Hombres	45
1998	22	Huesca	43	Tarragona	65 y más	Mujeres	38
1998	22	Huesca	44	Teruel	0 a 15	Hombres	25
1998	22	Huesca	44	Teruel	0 a 15	Mujeres	12
1998	22	Huesca	44	Teruel	16 a 64	Hombres	503
1998	22	Huesca	44	Teruel	16 a 64	Mujeres	508
1998	22	Huesca	44	Teruel	65 y más	Hombres	260
1998	22	Huesca	44	Teruel	65 y más	Mujeres	315
1998	22	Huesca	45	Toledo	0 a 15	Hombres	8
1998	22	Huesca	45	Toledo	0 a 15	Mujeres	8
1998	22	Huesca	45	Toledo	16 a 64	Hombres	88
1998	22	Huesca	45	Toledo	16 a 64	Mujeres	88
1998	22	Huesca	45	Toledo	65 y más	Hombres	32
1998	22	Huesca	45	Toledo	65 y más	Mujeres	45
1998	22	Huesca	46	Valencia/València	0 a 15	Hombres	35
1998	22	Huesca	46	Valencia/València	0 a 15	Mujeres	28
1998	22	Huesca	46	Valencia/València	16 a 64	Hombres	202
1998	22	Huesca	46	Valencia/València	16 a 64	Mujeres	203
1998	22	Huesca	46	Valencia/València	65 y más	Hombres	26
1998	22	Huesca	46	Valencia/València	65 y más	Mujeres	42
1998	22	Huesca	47	Valladolid	0 a 15	Hombres	9
1998	22	Huesca	47	Valladolid	0 a 15	Mujeres	2
1998	22	Huesca	47	Valladolid	16 a 64	Hombres	95
1998	22	Huesca	47	Valladolid	16 a 64	Mujeres	98
1998	22	Huesca	47	Valladolid	65 y más	Hombres	36
1998	22	Huesca	47	Valladolid	65 y más	Mujeres	36
1998	22	Huesca	48	Bizkaia	0 a 15	Hombres	18
1998	22	Huesca	48	Bizkaia	0 a 15	Mujeres	18
1998	22	Huesca	48	Bizkaia	16 a 64	Hombres	126
1998	22	Huesca	48	Bizkaia	16 a 64	Mujeres	141
1998	22	Huesca	48	Bizkaia	65 y más	Hombres	22
1998	22	Huesca	48	Bizkaia	65 y más	Mujeres	40
1998	22	Huesca	49	Zamora	0 a 15	Hombres	5
1998	22	Huesca	49	Zamora	0 a 15	Mujeres	3
1998	22	Huesca	49	Zamora	16 a 64	Hombres	91
1998	22	Huesca	49	Zamora	16 a 64	Mujeres	76
1998	22	Huesca	49	Zamora	65 y más	Hombres	27
1998	22	Huesca	49	Zamora	65 y más	Mujeres	19
1998	22	Huesca	50	Zaragoza	0 a 15	Hombres	810
1998	22	Huesca	50	Zaragoza	0 a 15	Mujeres	723
1998	22	Huesca	50	Zaragoza	16 a 64	Hombres	4091
1998	22	Huesca	50	Zaragoza	16 a 64	Mujeres	3956
1998	22	Huesca	50	Zaragoza	65 y más	Hombres	1030
1998	22	Huesca	50	Zaragoza	65 y más	Mujeres	1254
1998	22	Huesca	51	Ceuta	0 a 15	Hombres	1
1998	22	Huesca	51	Ceuta	0 a 15	Mujeres	1
1998	22	Huesca	51	Ceuta	16 a 64	Hombres	29
1998	22	Huesca	51	Ceuta	16 a 64	Mujeres	19
1998	22	Huesca	51	Ceuta	65 y más	Hombres	2
1998	22	Huesca	51	Ceuta	65 y más	Mujeres	3
1998	22	Huesca	52	Melilla	0 a 15	Hombres	4
1998	22	Huesca	52	Melilla	0 a 15	Mujeres	6
1998	22	Huesca	52	Melilla	16 a 64	Hombres	27
1998	22	Huesca	52	Melilla	16 a 64	Mujeres	28
1998	22	Huesca	52	Melilla	65 y más	Hombres	11
1998	22	Huesca	52	Melilla	65 y más	Mujeres	9
1998	44	Teruel	00	Nacidos en el extranjero	0 a 15	Hombres	64
1998	44	Teruel	00	Nacidos en el extranjero	0 a 15	Mujeres	63
1998	44	Teruel	00	Nacidos en el extranjero	16 a 64	Hombres	480
1998	44	Teruel	00	Nacidos en el extranjero	16 a 64	Mujeres	451
1998	44	Teruel	00	Nacidos en el extranjero	65 y más	Hombres	52
1998	44	Teruel	00	Nacidos en el extranjero	65 y más	Mujeres	56
1998	44	Teruel	01	Araba/Álava	16 a 64	Hombres	5
1998	44	Teruel	01	Araba/Álava	16 a 64	Mujeres	10
1998	44	Teruel	01	Araba/Álava	65 y más	Hombres	3
1998	44	Teruel	01	Araba/Álava	65 y más	Mujeres	5
1998	44	Teruel	02	Albacete	0 a 15	Hombres	6
1998	44	Teruel	02	Albacete	0 a 15	Mujeres	5
1998	44	Teruel	02	Albacete	16 a 64	Hombres	87
1998	44	Teruel	02	Albacete	16 a 64	Mujeres	70
1998	44	Teruel	02	Albacete	65 y más	Hombres	22
1998	44	Teruel	02	Albacete	65 y más	Mujeres	18
1998	44	Teruel	03	Alicante/Alacant	0 a 15	Hombres	12
1998	44	Teruel	03	Alicante/Alacant	0 a 15	Mujeres	12
1998	44	Teruel	03	Alicante/Alacant	16 a 64	Hombres	63
1998	44	Teruel	03	Alicante/Alacant	16 a 64	Mujeres	42
1998	44	Teruel	03	Alicante/Alacant	65 y más	Hombres	9
1998	44	Teruel	03	Alicante/Alacant	65 y más	Mujeres	7
1998	44	Teruel	04	Almería	0 a 15	Hombres	3
1998	44	Teruel	04	Almería	0 a 15	Mujeres	1
1998	44	Teruel	04	Almería	16 a 64	Hombres	117
1998	44	Teruel	04	Almería	16 a 64	Mujeres	116
1998	44	Teruel	04	Almería	65 y más	Hombres	71
1998	44	Teruel	04	Almería	65 y más	Mujeres	72
1998	44	Teruel	05	Ávila	0 a 15	Hombres	1
1998	44	Teruel	05	Ávila	0 a 15	Mujeres	3
1998	44	Teruel	05	Ávila	16 a 64	Hombres	27
1998	44	Teruel	05	Ávila	16 a 64	Mujeres	21
1998	44	Teruel	05	Ávila	65 y más	Hombres	8
1998	44	Teruel	05	Ávila	65 y más	Mujeres	8
1998	44	Teruel	06	Badajoz	0 a 15	Hombres	8
1998	44	Teruel	06	Badajoz	0 a 15	Mujeres	5
1998	44	Teruel	06	Badajoz	16 a 64	Hombres	134
1998	44	Teruel	06	Badajoz	16 a 64	Mujeres	93
1998	44	Teruel	06	Badajoz	65 y más	Hombres	44
1998	44	Teruel	06	Badajoz	65 y más	Mujeres	44
1998	44	Teruel	07	Balears (Illes)	0 a 15	Hombres	14
1998	44	Teruel	07	Balears (Illes)	0 a 15	Mujeres	12
1998	44	Teruel	07	Balears (Illes)	16 a 64	Hombres	12
1998	44	Teruel	07	Balears (Illes)	16 a 64	Mujeres	17
1998	44	Teruel	07	Balears (Illes)	65 y más	Hombres	1
1998	44	Teruel	07	Balears (Illes)	65 y más	Mujeres	4
1998	44	Teruel	08	Barcelona	0 a 15	Hombres	128
1998	44	Teruel	08	Barcelona	0 a 15	Mujeres	148
1998	44	Teruel	08	Barcelona	16 a 64	Hombres	943
1998	44	Teruel	08	Barcelona	16 a 64	Mujeres	1016
1998	44	Teruel	08	Barcelona	65 y más	Hombres	144
1998	44	Teruel	08	Barcelona	65 y más	Mujeres	196
1998	44	Teruel	09	Burgos	0 a 15	Hombres	6
1998	44	Teruel	09	Burgos	0 a 15	Mujeres	5
1998	44	Teruel	09	Burgos	16 a 64	Hombres	38
1998	44	Teruel	09	Burgos	16 a 64	Mujeres	55
1998	44	Teruel	09	Burgos	65 y más	Hombres	11
1998	44	Teruel	09	Burgos	65 y más	Mujeres	32
1998	44	Teruel	10	Cáceres	0 a 15	Hombres	2
1998	44	Teruel	10	Cáceres	0 a 15	Mujeres	3
1998	44	Teruel	10	Cáceres	16 a 64	Hombres	83
1998	44	Teruel	10	Cáceres	16 a 64	Mujeres	57
1998	44	Teruel	10	Cáceres	65 y más	Hombres	7
1998	44	Teruel	10	Cáceres	65 y más	Mujeres	14
1998	44	Teruel	11	Cádiz	0 a 15	Hombres	6
1998	44	Teruel	11	Cádiz	0 a 15	Mujeres	6
1998	44	Teruel	11	Cádiz	16 a 64	Hombres	68
1998	44	Teruel	11	Cádiz	16 a 64	Mujeres	41
1998	44	Teruel	11	Cádiz	65 y más	Hombres	11
1998	44	Teruel	11	Cádiz	65 y más	Mujeres	7
1998	44	Teruel	12	Castellón/Castelló	0 a 15	Hombres	53
1998	44	Teruel	12	Castellón/Castelló	0 a 15	Mujeres	50
1998	44	Teruel	12	Castellón/Castelló	16 a 64	Hombres	399
1998	44	Teruel	12	Castellón/Castelló	16 a 64	Mujeres	441
1998	44	Teruel	12	Castellón/Castelló	65 y más	Hombres	216
1998	44	Teruel	12	Castellón/Castelló	65 y más	Mujeres	241
1998	44	Teruel	13	Ciudad Real	0 a 15	Hombres	4
1998	44	Teruel	13	Ciudad Real	0 a 15	Mujeres	9
1998	44	Teruel	13	Ciudad Real	16 a 64	Hombres	197
1998	44	Teruel	13	Ciudad Real	16 a 64	Mujeres	182
1998	44	Teruel	13	Ciudad Real	65 y más	Hombres	45
1998	44	Teruel	13	Ciudad Real	65 y más	Mujeres	61
1998	44	Teruel	14	Córdoba	0 a 15	Hombres	8
1998	44	Teruel	14	Córdoba	0 a 15	Mujeres	5
1998	44	Teruel	14	Córdoba	16 a 64	Hombres	190
1998	44	Teruel	14	Córdoba	16 a 64	Mujeres	169
1998	44	Teruel	14	Córdoba	65 y más	Hombres	99
1998	44	Teruel	14	Córdoba	65 y más	Mujeres	91
1998	44	Teruel	15	Coruña (A)	0 a 15	Hombres	4
1998	44	Teruel	15	Coruña (A)	0 a 15	Mujeres	4
1998	44	Teruel	15	Coruña (A)	16 a 64	Hombres	55
1998	44	Teruel	15	Coruña (A)	16 a 64	Mujeres	44
1998	44	Teruel	15	Coruña (A)	65 y más	Hombres	7
1998	44	Teruel	15	Coruña (A)	65 y más	Mujeres	8
1998	44	Teruel	16	Cuenca	0 a 15	Hombres	14
1998	44	Teruel	16	Cuenca	0 a 15	Mujeres	5
1998	44	Teruel	16	Cuenca	16 a 64	Hombres	198
1998	44	Teruel	16	Cuenca	16 a 64	Mujeres	218
1998	44	Teruel	16	Cuenca	65 y más	Hombres	89
1998	44	Teruel	16	Cuenca	65 y más	Mujeres	79
1998	44	Teruel	17	Girona	0 a 15	Hombres	9
1998	44	Teruel	17	Girona	0 a 15	Mujeres	5
1998	44	Teruel	17	Girona	16 a 64	Hombres	30
1998	44	Teruel	17	Girona	16 a 64	Mujeres	38
1998	44	Teruel	17	Girona	65 y más	Hombres	2
1998	44	Teruel	17	Girona	65 y más	Mujeres	5
1998	44	Teruel	18	Granada	0 a 15	Hombres	6
1998	44	Teruel	18	Granada	0 a 15	Mujeres	4
1998	44	Teruel	18	Granada	16 a 64	Hombres	248
1998	44	Teruel	18	Granada	16 a 64	Mujeres	207
1998	44	Teruel	18	Granada	65 y más	Hombres	45
1998	44	Teruel	18	Granada	65 y más	Mujeres	54
1998	44	Teruel	19	Guadalajara	0 a 15	Hombres	4
1998	44	Teruel	19	Guadalajara	0 a 15	Mujeres	7
1998	44	Teruel	19	Guadalajara	16 a 64	Hombres	156
1998	44	Teruel	19	Guadalajara	16 a 64	Mujeres	159
1998	44	Teruel	19	Guadalajara	65 y más	Hombres	72
1998	44	Teruel	19	Guadalajara	65 y más	Mujeres	130
1998	44	Teruel	20	Gipuzkoa	0 a 15	Hombres	4
1998	44	Teruel	20	Gipuzkoa	0 a 15	Mujeres	4
1998	44	Teruel	20	Gipuzkoa	16 a 64	Hombres	25
1998	44	Teruel	20	Gipuzkoa	16 a 64	Mujeres	34
1998	44	Teruel	20	Gipuzkoa	65 y más	Hombres	1
