Año	Tamaño Empresa	Provincia código	Provincia nombre	Número de empresas	BALANCE	A) ACTIVO NO CORRIENTE	I Inmovilizado intangible	II Inmovilizado material	III Inversiones inmobiliarias	Otros activos comerciales no corrientes	Deudas comerciales no corrientes	B) ACTIVO CORRIENTE	I Activos no corrientes mantenidos para la venta	II Existencias	III Deudores comerciales y otras cuentas a cobrar	IV-VI Otros activos corrientes	VII Efectivo y otros activos líquidos equivalentes	TOTAL ACTIVO (A+B)	A) Patrimonio neto	A-1) Fondos propios	I Capital	II-IX,A-2,A-3 Otros fondos	B) PASIVO NO CORRIENTE	I Provisiones a largo plazo	II-III Deudas a largo plazo	VI Acreedores comerciales no corrientes	IV,V,VII Otros pasivos a largo plazo	C) PASIVO CORRIENTE	I Pasivos vinculados con activos no corrientes	II Provisiones a corto plazo	III-IV Deudas a corto plazo	V Acreedores comerciales y otras cuentas a pagar	VI-VII Otros pasivos a corto plazo	TOTAL PATRIMONIO NETO Y PASIVO	PYG	1 Importe neto de la cifra de negocios	2 Variación de existencias de productos terminados y en curso de fabricación	3 Trabajos realizados por la empresa para su activo	4 Aprovisionamientos	5 Otros ingresos de explotación	6 Gastos de personal	7 Otros gastos de explotación	8 Amortización del inmovilizado	9-13 Otros resultados de explotación	A) RESULTADO DE EXPLOTACIÓN	14 Ingresos financieros	15 Gastos financieros	16-18 Otros resultados financieros	B) RESULTADO FINANCIERO	C) RESULTADO ANTES DE IMPUESTOS	19 Impuestos sobre beneficios	D) RESULTADO DEL EJERCICIO	RATIOS	Fondo de maniobra	Ratio de liquidez	Ratio de tesorería	Ratio de calidad de la deuda	Ratio de autonomía financiera	Rentabilidad económica	Rentabilidad financiera
2011	Pequeña	22	Huesca	4177	 	479,160183864017	12,4068678477376	310,897889633708	44,8402736413694	110,894442422791	0,120819248264305	487,686821402921	0,020787646636342	202,82220876227	154,448197510175	72,941876945176	57,4535863059612	966,846989944937	422,773693081159	415,958038305004	164,218552070864	258,555120181949	253,728397653819	1,64443260713431	250,365877184582	0,083222887239646	1,63486545367489	290,345007421594	0	0,635513047641848	115,993677519751	172,788222169021	0,927685420158008	966,847057696912	 	789,277928417525	0,531458702418003	1,85168015322001	-527,835167344984	17,7281869762988	-133,913712951879	-105,854541536988	-29,1134567871678	1,96645223844865	14,6390818769452	8,49553842470673	-13,1968996887718	-1,99456404117788	-6,69514651663874	7,94394397893225	-2,99273593488149	4,95121426861384	 	197,341813981326	167,968041101797	98,1052380720657	53,3650431565113	77,7052671822029	1,51410533716187	1,171126385024
2011	Pequeña	44	Teruel	2354	 	475,949294817332	5,682841971113	313,446597281223	39,950531011045	115,353528887001	1,51582455395072	490,162681393373	0,127442650807137	199,070981308411	158,314522090059	77,5893572642311	55,0603525913339	966,112139762107	416,467561597281	378,725871707732	170,916907816483	245,550652081563	236,408276975361	0,589179269328802	234,383986406117	0	1,43510832625319	313,236269753611	0	3,89542990654206	128,736621920136	178,995198810535	1,60901486830926	966,112136363636	 	712,226561597281	-0,50688785046729	1,35983007646559	-480,320767629567	18,7118101104503	-123,785015717927	-97,3987349192863	-28,4323576890399	4,67463593882753	6,52908411214953	5,78883432455395	-14,2599218351742	-3,56236193712829	-12,033388700085	-5,50430586236194	-0,178254460492778	-5,68256457094308	 	176,926411639762	156,483373326764	92,8897002171858	56,9888797437786	75,7703435931004	0,675810171866512	-1,36446751078252
2011	Pequeña	50	Zaragoza	15128	 	929,107462519831	34,6725613432047	417,372949960338	177,758900647805	297,134299444738	2,16876315441565	930,337409637758	1,01841175304072	459,354704785828	228,757534836066	154,203574101005	87,0031768244315	1859,44492808038	715,331050700687	711,480624537282	344,52952141724	370,801584016393	557,877498942359	4,22760113696457	546,846318812797	1,11303490216816	5,69060589635114	586,2361556055	1,41875898995241	2,57924841353781	350,338947580645	230,911068746695	0,988113696456901	1859,44493475674	 	802,462690705976	-8,61872402168165	2,84657892649392	-502,886067689053	22,8436349814913	-154,555363630354	-131,897787017451	-34,3112690375463	1,36467609730301	-2,75162612374405	15,7161125727129	-31,4938381808567	-14,8369565705976	-30,6140701348493	-33,365769566367	-0,651503569539926	-34,0172031332628	 	344,101254032258	158,696695988812	80,1663768547497	51,2393286519401	62,522726466662	-0,147981049731047	-4,75544897707739
2011	Mediana	22	Huesca	53	 	8689,20396226415	278,090962264151	6793,94569811321	95,0655471698113	1522,10190566038	0	9740,92167924528	0	3883,89373584906	4210,75267924528	972,491773584906	673,783452830189	18430,1256792453	7122,14464150943	6686,19767924528	2069,64222641509	5052,50237735849	4050,35390566038	44,3808301886792	3783,42522641509	0	222,547735849057	7257,62798113208	0	5,78594339622642	2820,36933962264	4413,09360377358	18,3790566037736	18430,1256792453	 	24780,9270188679	284,342905660377	213,795622641509	-19708,4688113208	295,189264150943	-2082,91345283019	-2630,9170754717	-713,882377358491	138,159603773585	576,232698113208	62,6245849056604	-276,473320754717	-15,084641509434	-228,933320754717	347,299358490566	-118,770320754717	228,529018867925	 	2483,29369811321	134,21632666443	80,7016827107577	64,1814609696967	62,983339669371	3,12658040504911	3,20871072367734
2011	Mediana	44	Teruel	19	 	53190,4419473684	1027,75947368421	42710,0888947368	0	9452,69878947368	0	19735,9686842105	1,82105263157895	2435,90215789474	5510,98721052632	10143,5262631579	1643,73194736842	72926,5157894737	50027,5482631579	49249,8041052632	2309,05121052632	47718,4443157895	15022,2102105263	864,805368421053	13207,9417894737	0	949,463052631579	7876,70484210526	0	38,3374736842105	3721,12247368421	4090,47289473684	26,8245263157895	72926,5157894737	 	19373,615	79,4475789473684	261,063684210526	-9519,28173684211	631,845105263158	-7238,63821052632	-3048,013	-833,478263157895	565,004736842105	271,512210526316	1852,14621052632	-180,814947368421	-4,01794736842105	1667,26073684211	1938,82557894737	-312,003736842105	1626,82184210526	 	11859,2638421053	250,561231883554	219,612715822283	34,3977206955054	218,47126009321	0,372309313816836	3,25185202670288
2011	Mediana	50	Zaragoza	373	 	9975,88606702413	874,159544235925	5488,58293029491	481,654268096515	3054,0571152815	77,4322278820375	13448,050386059	3,69732975871314	4948,86043967828	5962,9525308311	1636,51432975871	896,025750670241	23423,9364772118	9487,89892493298	9111,59212064343	3287,09221447721	6200,80678284182	4747,34220375335	89,9664959785523	4316,52102680965	17,0486943699732	323,805967828418	9188,69534316354	0	79,5290428954424	3580,5685308311	5377,21446112601	151,383300268097	23423,9364772118	 	24760,5869946381	-120,814991957105	71,7399115281501	-16985,6538150134	309,416970509383	-3446,80616353887	-3437,92591689008	-703,820576407507	158,075536193029	604,797970509383	157,603316353887	-325,766383378016	-73,6559329758713	-241,81518766756	362,98281769437	-155,641512064343	207,341308310992	 	4259,35504289544	146,354296054275	92,4559177770625	65,9347774590086	68,0817548961901	2,58196555091313	2,1853237471378
2011	Grande	22	Huesca	4	 	14170,45675	595,385	12469,945	6,21625	1098,9105	0	16110,994	0	2020,582	12551,7775	652,8025	885,832	30281,4505	19184,60825	16421,9285	6131,27325	13053,33475	1155,766	0	832,434	0	323,332	9941,0765	0	3,0005	2168,784	7769,292	0	30281,4505	 	64521,25725	-408,36975	0	-47410,4385	4622,2535	-10453,43375	-7694,18475	-2178,5425	274,074	1272,6155	29,29975	-96,567	-169,53375	-236,80125	1035,81425	337,86675	1373,68125	 	6169,9175	162,064883013424	141,739297549918	89,5847309718958	172,883486901792	4,20262397932358	7,16032994835847
2011	Grande	50	Zaragoza	44	 	104202,9205	3824,23531818182	39657,8411136364	3275,83545454545	56379,4645454545	1065,49868181818	71857,4221818182	0	14555,3677045455	37533,7582045455	14878,7434318182	4889,55284090909	176060,319977273	41423,8257272727	41183,0378181818	8361,47929545455	33062,3237272727	61664,2905227273	1259,03586363636	57797,6078636364	0	2607,64679545455	72972,2037272727	0	2703,92047727273	29692,6409318182	40471,7687727273	103,896204545455	176060,319977273	 	262402,425636364	-246,124045454545	180,699613636364	-191030,474613636	4525,21031818182	-30878,5661363636	-38309,5785909091	-7750,45281818182	-47,4738863636364	-1154,26620454545	4001,64061363636	-2804,96840909091	-1075,79590909091	120,853568181818	-1033,41263636364	-1410,43956818182	-2443,85222727273	 	-1114,78154545455	98,4723202966147	78,5258653986033	54,1994235172034	30,7671600913455	-0,655608375978447	-5,89962946291496
2012	Pequeña	22	Huesca	4139	 	483,225221067891	12,9242657646775	312,153072481276	41,212238463397	116,928590722397	0,007041797535637	480,771832085045	0	187,554994926311	157,796293549166	79,3203290649915	56,1001531770959	963,997042763953	437,641537569461	431,80922783281	177,68184319884	259,959690504953	241,006742691471	1,45986349359749	237,839608842716	0,081809132640735	1,62546871224934	285,354007248128	0	0,506178062333897	110,111071998067	174,182278811307	0,554494805508577	964,002291857937	 	810,539687122493	-7,48013723121527	2,18879946847065	-553,005905291133	16,0947731336072	-128,859818071998	-106,50840227108	-28,582243295482	4,89294346460498	9,27963711041314	6,49795482000483	-13,3534501087219	-0,537311427881131	-7,39211500362406	1,88863155351534	-2,93667431746799	-1,04804807924619	 	195,417824836917	168,482593506035	102,75544353449	54,212630269425	83,1447895040961	0,96262091051719	-0,23947637261919
2012	Pequeña	44	Teruel	2305	 	457,017052060738	3,94982472885033	295,538049457701	41,0567071583514	115,859622559653	0,612889804772234	448,066118438178	0,013622559652928	182,008463774403	148,504557049892	66,6941986984816	50,8452928416486	905,083176572668	396,658423427332	359,254584815618	170,603166160521	226,055248590022	220,426279392625	0,617751843817787	218,441129284165	0,000182646420824	1,36721648590022	287,998460303688	0	4,96337310195228	116,919396963124	164,693770498915	1,42200954446855	905,083176572668	 	665,495178308026	2,34914967462039	1,78160867678959	-462,874298915401	13,4694828633406	-110,537742733189	-87,4235297180043	-25,4879279826464	5,47770065075922	2,24964728850325	6,78965509761388	-13,3352611713666	-4,54995097613883	-11,0957678958785	-8,84590932754881	-1,22274229934924	-10,0686594360087	 	160,06765813449	155,579345099867	92,3768996228259	56,6452491032817	78,0171365508807	0,248556966556613	-2,53837025544808
