Año	Municipio código	Municipio nombre	Número de empresas	BALANCE	A) ACTIVO NO CORRIENTE	I Inmovilizado intangible	II Inmovilizado material	III Inversiones inmobiliarias	Otros activos comerciales no corrientes	Deudas comerciales no corrientes	B) ACTIVO CORRIENTE	I Activos no corrientes mantenidos para la venta	II Existencias	III Deudores comerciales y otras cuentas a cobrar	IV-VI Otros activos corrientes	VII Efectivo y otros activos líquidos equivalentes	TOTAL ACTIVO (A+B)	A) Patrimonio neto	A-1) Fondos propios	I Capital	II-IX,A-2,A-3 Otros fondos	B) PASIVO NO CORRIENTE	I Provisiones a largo plazo	II-III Deudas a largo plazo	VI Acreedores comerciales no corrientes	IV,V,VII Otros pasivos a largo plazo	C) PASIVO CORRIENTE	I Pasivos vinculados con activos no corrientes	II Provisiones a corto plazo	III-IV Deudas a corto plazo	V Acreedores comerciales y otras cuentas a pagar	VI-VII Otros pasivos a corto plazo	TOTAL PATRIMONIO NETO Y PASIVO	PYG	1 Importe neto de la cifra de negocios	2 Variación de existencias de productos terminados y en curso de fabricación	3 Trabajos realizados por la empresa para su activo	4 Aprovisionamientos	5 Otros ingresos de explotación	6 Gastos de personal	7 Otros gastos de explotación	8 Amortización del inmovilizado	9-13 Otros resultados de explotación	A) RESULTADO DE EXPLOTACIÓN	14 Ingresos financieros	15 Gastos financieros	16-18 Otros resultados financieros	B) RESULTADO FINANCIERO	C) RESULTADO ANTES DE IMPUESTOS	19 Impuestos sobre beneficios	D) RESULTADO DEL EJERCICIO	RATIOS	Fondo de maniobra	Ratio de liquidez	Ratio de tesorería	Ratio de calidad de la deuda	Ratio de autonomía financiera	Rentabilidad económica	Rentabilidad financiera
2011	22006	Aísa	7	 	1112,47185714286	11,4298571428571	956,263857142857	0	144,778285714286	0	235,074428571429	0	93,2064285714286	85,8654285714286	23,5105714285714	32,4918571428571	1347,54642857143	279,274714285714	259,950857142857	460,253	-180,978571428571	371,708142857143	0	366,797428571429	0	4,91071428571429	696,563714285714	0	0	256,630142857143	439,933428571429	0	1347,54642857143	 	680,226714285714	0	0	-131,724571428571	86,4045714285714	-384,133428571429	-271,241428571429	-126,042571428571	-21,8198571428571	-168,330714285714	0,481571428571429	-22,2391428571429	0	-21,7574285714286	-190,088285714286	120,330857142857	-69,7577142857143	 	-461,489285714286	33,7477281331664	20,3668170238145	65,2047238376855	26,142663257333	-12,4916448677888	-24,9781704957177
2011	22007	Albalate de Cinca	24	 	380,57475	7,44	304,460458333333	40,1080833333333	28,5662916666667	0	572,635791666667	0	104,946291666667	247,573208333333	132,592208333333	87,5240416666667	953,2105	270,074416666667	261,938	78,9728333333333	191,101583333333	256,391791666667	0	256,391833333333	0	0	426,744083333333	0	0	190,113958333333	236,630083333333	0	953,2105	 	770,515041666667	10,342	6,80666666666667	-535,756375	7,83616666666667	-128,681375	-91,095875	-21,654375	0,960125	19,272125	2,423375	-12,2382916666667	-0,014375	-9,82929166666667	9,44266666666667	-2,25358333333333	7,18920833333333	 	145,891708333333	134,187166039599	109,594831328456	62,4684047420776	39,5345093926837	2,02181207613638	2,66193607749469
2011	22009	Albelda	24	 	207,577458333333	0,064833333333333	108,295208333333	36,0759166666667	63,141625	0	317,312666666667	0	161,613916666667	135,67425	6,258625	13,7658333333333	524,890083333333	99,7204166666667	90,2064583333333	39,0659583333333	60,6543333333333	134,652708333333	0	134,652666666667	0	0	290,517	0	0,5	96,0362083333333	191,578791666667	2,402	524,890083333333	 	689,315958333333	1,80858333333333	0	-584,634083333333	8,78504166666667	-40,1310416666667	-54,614125	-10,0095	3,23404166666667	13,7548333333333	0,190083333333333	-4,44566666666667	-0,030166666666667	-4,28575	9,46891666666667	-1,723125	7,74579166666667	 	26,7956666666667	109,223441886935	53,5936652014627	68,3296562068892	23,4542618423055	2,62051689869673	7,76750832535965
2011	22016	Alcampell	33	 	171,691666666667	0,206363636363636	112,69603030303	0,345454545454545	58,4437878787879	0	188,925181818182	0	94,0718787878788	80,4670909090909	6,24315151515152	8,14306060606061	360,616878787879	80,5490303030303	79,6160303030303	64,735	15,8139696969697	114,020727272727	0	114,020696969697	0	0	166,047090909091	0	0	43,7247575757576	122,091727272727	0,230606060606061	360,616878787879	 	584,765848484848	-4,16006060606061	0	-506,044636363636	29,5056060606061	-28,7200303030303	-56,7573636363636	-10,4917575757576	1,80327272727273	9,901	0,270545454545455	-5,41654545454545	-0,006969696969697	-5,1529696969697	4,74809090909091	0,013878787878788	4,76193939393939	 	22,8780909090909	113,778073908935	57,1243389516738	59,288172410189	28,7605447944535	2,74557309499202	5,91185191929026
2011	22017	Alcolea de Cinca	28	 	260,4425	0,219964285714286	235,074714285714	4,28571428571429	20,8621428571429	0	725,39225	0	343,835714285714	142,953035714286	183,8515	54,752	985,834785714286	597,881392857143	582,614071428571	75,6195	522,261928571429	189,312785714286	4,69514285714286	184,617714285714	0	0	198,640678571429	0	0	52,7836071428571	145,857071428571	0	985,834785714286	 	673,623571428571	1	0	-412,844178571429	12,2916785714286	-104,659428571429	-106,518928571429	-22,9542857142857	11,5932857142857	51,5317857142857	6,66485714285714	-7,11021428571429	0	-0,445321428571429	51,0865	-14,0147857142857	37,0717857142857	 	526,751571428571	365,178097062913	192,083785888339	51,2021922364216	154,111626237941	5,22722330973018	6,20052508025511
2011	22018	Alcubierre	6	 	387,244833333333	0,007333333333333	366,103666666667	0	21,1336666666667	0	122,157833333333	0	20,8945	20,854	60,98	19,4293333333333	509,402666666667	144,336666666667	132,511333333333	111,147333333333	33,1893333333333	267,412166666667	0	267,412333333333	0	0	97,6535	0	0	44,6451666666667	53,0083333333333	0	509,402666666667	 	253,396	-0,717	0	-65,1	2,17883333333333	-113,693166666667	-59,1615	-15,471	2,83183333333333	4,26383333333333	0,017666666666667	-8,18983333333333	0	-8,17233333333333	-3,9085	1,19133333333333	-2,71716666666667	 	24,5043333333333	125,093143956267	103,696573428841	26,7495710817323	39,5371791558962	0,837026111628784	-1,88252003417935
2011	22021	Almudévar	34	 	416,862117647059	11,3183235294118	388,057911764706	6,539	10,9467647058824	0	533,477058823529	0	166,249147058824	211,379970588235	84,6220882352941	71,2258529411765	950,339088235294	452,228676470588	443,392764705882	169,5355	282,693176470588	134,271264705882	0	134,271294117647	0	0	363,839205882353	0	0,549411764705882	166,138852941176	197,150941176471	0	950,339088235294	 	882,377088235294	-3,70129411764706	3,22214705882353	-427,963352941176	7,31585294117647	-258,318705882353	-140,090205882353	-61,8130882352941	5,15864705882353	6,18711764705882	1,64602941176471	-10,6514705882353	2,24438235294118	-6,76108823529412	-0,573852941176471	-2,73985294117647	-3,31385294117647	 	169,637852941176	146,62440171333	100,931374581839	73,0438782892243	90,7888316293645	0,651043161714817	-0,732782575187267
2011	22022	Almunia de San Juan	12	 	426,880583333333	0,04525	241,797416666667	0	185,038	0	296,672333333333	0	75,84875	190,557833333333	6,25	24,01575	723,552833333333	311,3155	308,568166666667	250,335666666667	60,9795833333333	194,396833333333	0	194,396833333333	0	0	217,840666666667	0	8,29425	85,5608333333333	123,985583333333	0	723,552833333333	 	364,384416666667	3,37425	1,5975	-146,6515	13,86075	-103,042166666667	-98,3075833333333	-17,6385833333333	-1,32741666666667	16,2496666666667	0,88575	-15,3440833333333	-0,210833333333333	-14,6691666666667	1,5805	-0,114916666666667	1,4655	 	78,8316666666667	136,18776414566	101,36931120911	52,8434862589325	75,5184814578974	2,24581618895833	0,470744309229704
2011	22023	Almuniente	10	 	469,8542	0,0272	457,1713	0	12,6557	0	1100,3667	0	162,1745	652,9612	172,5184	112,7126	1570,2207	980,0488	969,1221	71,1543	908,8946	201,1821	0	201,1822	0	0	388,9899	0	0	67,787	321,2029	0	1570,2207	 	2077,1482	-1,364	0	-1497,2281	148,142	-188,6061	-229,2084	-115,6644	9,9405	203,1601	2,1939	-19,7994	0	-17,6056	185,5545	-43,7247	141,8298	 	711,3768	282,877961612885	241,186776314758	65,9112767125516	166,061554936527	12,9383149769965	14,4717079394414
2011	22024	Alquézar	10	 	310,4732	2,231	288,2032	0	20,0395	0	28,7686	0	2,7934	7,4257	3,345	15,2045	339,2419	188,4126	184,5885	111,0993	77,3134	49,0725	0	49,0726	0	0	101,7568	0	0	82,4664	19,2904	0	339,2419	 	280,679	0	0	-127,3892	1,3679	-80,6094	-62,6518	-15,85	4,0887	-0,3647	0,4635	-3,1384	0,0018	-2,6729	-3,0376	0,7839	-2,2536	 	-72,9882	28,2719189282682	25,526746124092	67,4648758563489	124,91777128184	-0,107504409095692	-1,19609835011034
