CCAA código	CCAA nombre	Año	Número de empresas	BALANCE	A) ACTIVO NO CORRIENTE	I Inmovilizado intangible	II Inmovilizado material	III Inversiones inmobiliarias	Otros activos comerciales no corrientes	Deudas comerciales no corrientes	B) ACTIVO CORRIENTE	I Activos no corrientes mantenidos para la venta	II Existencias	III Deudores comerciales y otras cuentas a cobrar	IV-VI Otros activos corrientes	VII Efectivo y otros activos líquidos equivalentes	TOTAL ACTIVO (A+B)	Rama código	A) Patrimonio neto	A-1) Fondos propios	I Capital	II-IX,A-2,A-3 Otros fondos	B) PASIVO NO CORRIENTE	I Provisiones a largo plazo	II-III Deudas a largo plazo	VI Acreedores comerciales no corrientes	IV,V,VII Otros pasivos a largo plazo	C) PASIVO CORRIENTE	I Pasivos vinculados con activos no corrientes	II Provisiones a corto plazo	III-IV Deudas a corto plazo	V Acreedores comerciales y otras cuentas a pagar	Rama descripción	VI-VII Otros pasivos a corto plazo	TOTAL PATRIMONIO NETO Y PASIVO	PYG	1 Importe neto de la cifra de negocios	2 Variación de existencias de productos terminados y en curso de fabricación	3 Trabajos realizados por la empresa para su activo	4 Aprovisionamientos	5 Otros ingresos de explotación	6 Gastos de personal	7 Otros gastos de explotación	8 Amortización del inmovilizado	9-13 Otros resultados de explotación	A) RESULTADO DE EXPLOTACIÓN	14 Ingresos financieros	15 Gastos financieros	16-18 Otros resultados financieros	B) RESULTADO FINANCIERO	C) RESULTADO ANTES DE IMPUESTOS	19 Impuestos sobre beneficios	D) RESULTADO DEL EJERCICIO	RATIOS	Fondo de maniobra	Ratio de liquidez	Ratio de tesorería	Ratio de calidad de la deuda	Ratio de autonomía financiera	Rentabilidad económica	Rentabilidad financiera
02	Aragón	2011	1293	 	734,242047177108	6,29911291569992	579,223941221964	18,1171291569992	130,597399845321	0,004450889404486	479,193635730859	0,497183294663573	210,487692188708	156,363928847641	59,8499721577726	51,9948383604022	1213,43560015468	01	436,107180974478	423,425245939675	226,045119102862	210,062064191802	364,912418406806	0,12337973704563	358,519085073473	0	6,26994663573086	412,416092034029	0	0,312068058778036	187,305952822893	224,3574354215	Agricultura, ganadería, silvicultura y pesca (cnae 01-03)	0,440626450116009	1213,4356929621	 	968,095614075793	6,42529543696829	12,013464037123	-721,858320185615	38,6099721577726	-112,038550657386	-134,416106728538	-47,5820224284609	6,016218870843	15,2655931941222	6,42551353441609	-19,5120224284609	-1,71491183294664	-14,8014524361949	0,464143078112916	0,789178654292343	1,25333178654292	 	66,7775436968291	116,191789066106	65,0335291338936	53,0555725789785	56,1033302029736	1,25804724965843	0,287390770255689
02	Aragón	2011	185	 	8711,47000540541	1044,01802702703	5790,84716216216	11,2858108108108	1727,96919459459	137,360616216216	3021,26002162162	0	302,656832432432	997,176027027027	1336,87865945946	384,548437837838	11732,7407891892	02	7398,12783243243	7330,6284972973	1568,2326972973	5829,89518918919	2856,47101621622	168,279621621622	2388,2330972973	4,50328108108108	295,454983783784	1478,13651891892	0	2,47825405405405	663,384908108108	810,756437837838	Industria extractiva, agua y residuos (cnae 05-09 y 36-39)	1,5169027027027	11732,7407621622	 	3647,52053513514	11,2245189189189	32,8561351351351	-2079,5350972973	31,3601351351351	-817,854351351351	-568,009556756757	-194,317589189189	72,9742972972973	136,224372972973	249,455702702703	-66,0167783783784	-7,85097297297297	175,594421621622	311,818762162162	-43,1408486486487	268,683356756757	 	1543,1235027027	204,396548150459	183,920976819696	34,100815516458	170,675840256938	1,16106181343828	3,63177499554528
02	Aragón	2011	508	 	2066,70240748032	63,2192401574803	1565,73786614173	32,8391771653543	399,492196850394	5,41393503937008	2331,50982677165	0,761476377952756	870,750718503937	978,940777559055	317,029350393701	164,02749015748	4398,21226377953	03	1721,87284055118	1600,40425393701	676,090082677165	1045,78270669291	979,311472440945	9,36963582677165	907,479635826772	0	62,4621909448819	1697,02797440945	0	4,74795472440945	674,852899606299	1011,65417322835	Industria de la alimentación, bebidas y tabaco (cnae 10-12)	5,77293897637795	4398,21226377953	 	5430,64440354331	16,4434940944882	26,1047066929134	-4179,74063976378	60,3786003937008	-421,041673228347	-658,88444488189	-162,75843503937	20,8053385826772	131,951403543307	20,5868858267717	-61,5641811023622	-12,9138149606299	-53,8901161417323	78,0612303149606	-22,7183976377953	55,3428562992126	 	634,481852362205	137,387825182022	86,032619386743	63,4085476865264	64,3368628959805	3,00011449265336	3,21410820798457
02	Aragón	2011	194	 	249,310510309278	12,3256082474227	177,747659793814	9,91118041237113	49,3260618556701	0	835,648644329897	0	394,451592783505	252,3	56,498175257732	132,39887628866	1084,95912371134	04	466,615329896907	463,963221649485	61,5412680412371	405,074092783505	98,4905360824742	1,35601030927835	92,6614639175258	0	4,4730618556701	519,853273195876	0	0,310685567010309	192,119943298969	327,297804123711	Industria textil, confección, cuero y calzado (cnae 13-15)	0,124819587628866	1084,95912371134	 	1386,75294845361	44,3516907216495	2,05982989690722	-877,811783505155	6,94460309278351	-267,222680412371	-242,360577319588	-24,069206185567	3,05084536082474	31,6957319587629	4,44512371134021	-14,9598144329897	1,05748969072165	-9,45722164948454	22,2385618556701	-8,35862371134021	13,8800103092784	 	315,795371134021	160,747019864398	84,8695342118491	84,0718812730705	75,4621171741784	2,92137567822285	2,974615152988
02	Aragón	2011	358	 	4674,21163687151	34,7730251396648	1360,51848044693	32,6754776536313	3246,23908379888	0	2796,17589385475	0	346,642240223464	910,099782122905	1373,00344972067	166,430418994413	7470,38474022346	05	4119,8728603352	4093,62867318436	505,338717877095	3614,53130446927	1952,9170027933	2,17091061452514	1831,40674022346	0	119,33932122905	1397,59496927374	0	78,4032849162011	740,683173184358	578,455142458101	Industria de la madera y del corcho, excepto muebles; cestería y espartería, papel y artes gráficas (cnae 16-18)	0,053360335195531	7470,38474022346	 	4571,65340502793	25,2098184357542	1,81454469273743	-2298,37149162011	38,3749636871508	-476,471770949721	-1194,65085195531	-178,002441340782	-10,2349469273743	479,319966480447	111,754706703911	-77,4583938547486	-5,05876536312849	29,2271229050279	508,547078212291	-136,339810055866	372,207262569832	 	1398,58092458101	200,070546569567	175,267778196918	41,7128779400099	122,962487365581	6,41626881544134	9,03443565342328
02	Aragón	2011	112	 	3397,639125	233,320008928571	2230,6409375	28,6969107142857	904,981294642857	0	4053,66363392857	0	1112,00495535714	1911,74446428571	681,177321428571	348,736910714286	7451,30278571429	06	3714,20291964286	3647,78316964286	1454,72033928571	2259,48254464286	966,074142857143	22,4983928571429	835,3585	0	108,217223214286	2771,0258125	0	5,12023214285714	1022,59095535714	1741,20092857143	Industria química y productos farmacéuticos (cnae 20, 21)	2,11366964285714	7451,30278571429	 	8903,95355357143	44,4429375	19,4897410714286	-5319,26805357143	164,562303571429	-1213,87629464286	-1743,40845535714	-335,452785714286	40,0131875	560,456178571429	66,1323660714286	-76,6980714285714	-0,409401785714286	-10,975125	549,481044642857	-111,154642857143	438,326428571429	 	1282,63782142857	146,287472878911	106,157751514217	74,1490954376997	99,3873047018327	7,52158642171864	11,8013592163558
02	Aragón	2011	268	 	1241,59637313433	27,0706791044776	944,035996268657	22,8608880597015	247,529335820896	0,099436567164179	1941,07680970149	0,821014925373134	601,839917910448	1044,63049626866	167,077078358209	126,708305970149	3182,67691791045	07	1195,52523134328	1159,54512313433	428,850570895522	766,674619402985	705,068865671642	2,47317537313433	675,564835820896	0	27,0308619402985	1282,07911567164	0	2,44592537313433	431,380246268657	842,735007462687	Fabricación de productos de caucho y plásticos y otros productos minerales no metálicos (cnae 22, 23)	5,52165298507463	3182,67691791045	 	3880,21883208955	45,710921641791	6,28317910447761	-2642,11939925373	27,1917985074627	-568,969597014925	-571,73379477612	-168,747570895522	17,8103246268657	25,6447276119403	8,4601604477612	-45,5436305970149	-4,84587313432836	-41,9330820895522	-16,2883246268657	-14,9596492537313	-31,2479850746269	 	658,997694029851	151,400704213532	104,394172265715	64,5185526044706	60,1628687227977	0,805759688255667	-2,61374534433848
02	Aragón	2011	678	 	1045,68166961652	99,716592920354	758,085958702065	16,9122138643068	170,966911504425	0	1378,32341445428	0,722222713864307	384,763349557522	661,163233038348	213,418650442478	118,255957227139	2424,00508259587	08	883,188520648968	865,682297935103	195,029163716814	688,15929941003	636,972443952802	5,09155752212389	617,887700589971	0	13,9931814159292	903,844134218289	0	3,50207079646018	344,731539823009	553,75059439528	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1,85993067846608	2424,00508259587	 	2696,96471091445	-0,870646017699115	4,89983628318584	-1689,69557227139	18,1335029498525	-524,080112094395	-411,465293510324	-105,795206489676	12,14698820059	0,238150442477876	8,13126401179941	-39,7693303834808	-5,39214749262537	-37,0291194690266	-36,7909808259587	7,56194395280236	-29,2290442477876	 	474,479280235988	152,495697241688	109,846134208377	58,660073302893	57,3195105219655	0,009824667620863	-3,30949095967757
02	Aragón	2011	142	 	1348,0156971831	224,85476056338	725,875091549296	17,3587816901408	379,927070422535	0	3124,99092957746	0	898,02485915493	1500,58080985916	410,823183098592	315,562098591549	4473,00664084507	09	2160,68876760563	2140,66347887324	382,113816901408	1778,57497183099	629,590154929578	6,5367323943662	604,271366197183	0	18,7820704225352	1682,72771830986	0	33,2669577464789	408,095823943662	1238,59838028169	Fabricación de productos informáticos, electrónicos, ópticos y material eléctrico (cnae 26, 27)	2,76652816901408	4473,00664084507	 	5711,94673239437	38,9282535211268	68,5141126760563	-4134,36875352113	42,9686690140845	-871,786830985916	-560,564577464789	-173,8665	-9,55514788732394	112,215873239437	18,3358521126761	-45,6444154929578	7,88364788732394	-19,4165492957746	92,7993591549296	-29,087514084507	63,7118309859155	 	1442,26321126761	185,709838589705	132,342628419176	72,7723354035423	93,4425492537763	2,50873477840927	2,94868154734371
02	Aragón	2011	259	 	3224,74728571429	54,8888416988417	787,764988416988	4,18880308880309	2362,53088803089	15,3737799227799	2735,07886100386	0	602,763038610039	1701,16456756757	250,786023166023	180,365239382239	5959,82616216216	10	2389,20153667954	2376,17455984556	327,193942084942	2062,00759459459	1308,89365637066	44,5063204633205	1042,84118918919	0	221,546131274131	2261,73098841699	0	44,5265135135135	698,338451737452	1509,99645559846	Fabricación de maquinaria y equipo (cnae 28)	8,86955598455599	5959,82616216216	 	4015,09754440154	17,9791814671815	4,37995366795367	-1969,4203976834	75,4887451737452	-1205,50879150579	-579,939034749035	-87,1788841698842	6,09513127413127	276,993416988417	491,071583011583	-60,0831274131274	-81,561166023166	349,427320463321	626,420745173745	-39,9997065637066	586,421042471043	 	473,347872586873	120,928566439202	94,2780481425982	63,342726089079	66,9127050407627	4,64767611422959	24,5446452912482
