Año	Sector código	Sector descripción	Comarca código	Comarca nombre	Número de empresas	BALANCE	A) ACTIVO NO CORRIENTE	I Inmovilizado intangible	II Inmovilizado material	III Inversiones inmobiliarias	Otros activos comerciales no corrientes	Deudas comerciales no corrientes	B) ACTIVO CORRIENTE	I Activos no corrientes mantenidos para la venta	II Existencias	III Deudores comerciales y otras cuentas a cobrar	IV-VI Otros activos corrientes	VII Efectivo y otros activos líquidos equivalentes	TOTAL ACTIVO (A+B)	A) Patrimonio neto	A-1) Fondos propios	I Capital	II-IX,A-2,A-3 Otros fondos	B) PASIVO NO CORRIENTE	I Provisiones a largo plazo	II-III Deudas a largo plazo	VI Acreedores comerciales no corrientes	IV,V,VII Otros pasivos a largo plazo	C) PASIVO CORRIENTE	I Pasivos vinculados con activos no corrientes	II Provisiones a corto plazo	III-IV Deudas a corto plazo	V Acreedores comerciales y otras cuentas a pagar	VI-VII Otros pasivos a corto plazo	TOTAL PATRIMONIO NETO Y PASIVO	PYG	1 Importe neto de la cifra de negocios	2 Variación de existencias de productos terminados y en curso de fabricación	3 Trabajos realizados por la empresa para su activo	4 Aprovisionamientos	5 Otros ingresos de explotación	6 Gastos de personal	7 Otros gastos de explotación	8 Amortización del inmovilizado	9-13 Otros resultados de explotación	A) RESULTADO DE EXPLOTACIÓN	14 Ingresos financieros	15 Gastos financieros	16-18 Otros resultados financieros	B) RESULTADO FINANCIERO	C) RESULTADO ANTES DE IMPUESTOS	19 Impuestos sobre beneficios	D) RESULTADO DEL EJERCICIO	RATIOS	Fondo de maniobra	Ratio de liquidez	Ratio de tesorería	Ratio de calidad de la deuda	Ratio de autonomía financiera	Rentabilidad económica	Rentabilidad financiera
2011	1	Agricultura, ganadería y pesca	12	Tarazona y el Moncayo	16	 	979,71325	0,871375	809,590625	46,1518125	123,0993125	0	448,4884375	0	244,3200625	148,3290625	27,0436875	28,795625	1428,2015625	549,0280625	527,6184375	276,068	272,960125	448,087875	0	440,6949375	0	7,3929375	431,0855625	0	0	211,5601875	218,5736875	0,9516875	1428,2015625	 	936,518125	6,8640625	15,3020625	-571,776125	63,768625	-135,2593125	-221,8381875	-60,0355625	8,938625	42,4823125	1,5361875	-26,60625	-0,01475	-25,0849375	17,3974375	-3,9778125	13,4195625	 	17,402875	104,036988596666	47,3614504313166	49,0330512857425	62,4482086334643	2,97453199992561	2,44423981515517
2011	1	Agricultura, ganadería y pesca	13	Campo de Borja	31	 	513,75535483871	2,80054838709677	463,200516129032	9,16712903225806	38,5871612903226	0	171,413870967742	0	77,9830967741935	64,6256129032258	18,4143870967742	10,3908064516129	685,169193548387	144,123580645161	137,07764516129	69,5072258064516	74,6162903225806	360,517193548387	0	350,624258064516	0	9,89296774193548	180,528387096774	0	0	70,0704516129032	110,457935483871	0	685,169193548387	 	505,008548387097	-2,37187096774194	0,328677419354839	-308,325483870968	17,0942258064516	-65,6857741935484	-77,0797419354839	-45,0156129032258	3,63658064516129	27,5897419354839	0,302516129032258	-16,5845806451613	0	-16,282	11,3077096774194	-1,51535483870968	9,79241935483871	 	-9,11451612903226	94,9512005975291	51,7540803162044	33,3665764133044	26,6379739158581	4,02670496503218	6,7944602201829
2011	1	Agricultura, ganadería y pesca	15	Ribera Alta del Ebro	31	 	387,314838709677	10,3864193548387	362,900129032258	0	14,0281935483871	0	481,846096774194	0	140,850096774194	171,184032258065	47,6193225806452	122,192612903226	869,160870967742	437,631806451613	425,95935483871	75,8268387096774	361,804935483871	149,109387096774	0	139,978064516129	0	9,13132258064516	282,41964516129	0	4,96661290322581	74,9368387096774	202,516193548387	0	869,160870967742	 	1158,77461290323	-5,95387096774194	0	-924,380419354839	100,237483870968	-73,9370967741935	-123,908516129032	-44,0691612903226	6,51816129032258	93,2812258064516	2,3001935483871	-7,69709677419355	0	-5,3968064516129	87,8842258064516	-22,9932580645161	64,8910967741935	 	199,426451612903	170,613519643441	120,740881020225	65,4462675856295	101,414220999596	10,732331484572	14,8277834968945
2011	1	Agricultura, ganadería y pesca	16	Valdejalón	38	 	1039,85247368421	11,7693421052632	732,344473684211	41,2893947368421	254,449368421053	0	820,820526315789	0	362,423078947368	291,620921052632	81,7162631578947	85,0602631578947	1860,67307894737	585,043578947368	577,037973684211	357,590342105263	227,453236842105	513,740131578947	0	513,740078947368	0	0	761,889447368421	0	0	418,375447368421	343,443657894737	0,070342105263158	1860,67307894737	 	1723,02589473684	12,1483421052632	0	-1289,08226315789	23,9560526315789	-185,791342105263	-251,532131578947	-53,1744473684211	17,7063947368421	-2,74323684210526	5,62602631578947	-34,4987105263158	-1,83415789473684	-30,7067368421053	-33,4500263157895	-1,44689473684211	-34,8969210526316	 	58,9310789473684	107,734859585064	60,1658743209705	59,7265428728237	45,8631242645015	-0,147432500267977	-5,96484130556896
2011	1	Agricultura, ganadería y pesca	17	Central	205	 	1415,74850243902	5,18230243902439	1137,10513658537	68,517356097561	204,943736585366	0	886,333526829268	3,13589268292683	389,239965853659	307,619146341463	124,362926829268	61,9755170731707	2302,08153170732	696,425619512195	677,205829268293	374,687082926829	321,738492682927	731,117814634146	0,084521951219512	722,8966	0	8,13669756097561	874,538663414634	0	0,872141463414634	445,895814634146	427,757014634146	0,013634146341463	2302,08211707317	 	1794,01809268293	16,8957317073171	48,9734585365854	-1397,45539512195	50,8010536585366	-253,718717073171	-215,417214634146	-84,2821902439024	-2,36054146341463	-42,5456634146341	20,3633365853659	-42,8536	-1,79173170731707	-24,2808634146341	-66,8265268292683	24,6166585365854	-42,2099317073171	 	11,7948634146341	101,348695478892	56,4820757398245	54,4661124823778	43,3732637729898	-1,84813886166232	-6,06093896098806
2011	1	Agricultura, ganadería y pesca	18	Ribera Baja del Ebro	14	 	300,813357142857	0,803214285714286	289,089571428571	0	10,9206428571429	0	176,389571428571	0	81,3404285714286	59,5792142857143	10,5422142857143	24,9277857142857	477,202857142857	158,504571428571	158,504571428571	116,458	42,0465	129,1855	0	129,185428571429	0	0	189,512928571429	0	0	89,4405714285714	100,072357142857	0	477,202857142857	 	340,225214285714	13,0685714285714	0	-208,515428571429	27,8929285714286	-51,4393571428571	-63,0677857142857	-28,7231428571429	-1,40785714285714	28,0330714285714	0,246214285714286	-7,52914285714286	0,025857142857143	-7,20014285714286	20,8327142857143	-1,458	19,3747857142857	 	-13,1233571428571	93,0752180118884	50,1544749491271	59,4646573630512	49,7349711258606	5,87445590674227	12,2234870197525
2011	1	Agricultura, ganadería y pesca	19	Bajo Aragón-Caspe / Baix Aragó-Casp	53	 	630,418735849057	14,5338490566038	484,493339622642	1,93358490566038	129,457962264151	0	451,536301886792	0	230,570320754717	96,9709245283019	78,5067169811321	45,488358490566	1081,95501886792	444,251037735849	426,54341509434	250,726849056604	193,524226415094	341,933849056604	0,005547169811321	340,683283018868	0	1,24503773584906	295,770037735849	0	0	130,634283018868	165,113698113208	0,022094339622642	1081,95501886792	 	1071,52083018868	12,6167735849057	9,33039622641509	-739,629339622642	27,9399622641509	-135,609905660377	-156,566924528302	-58,2701698113208	0,442339622641509	31,7739433962264	6,28062264150943	-16,0843018867925	-4,85366037735849	-14,6573962264151	17,1166037735849	-4,49143396226415	12,6251509433962	 	155,766264150943	152,664653033604	74,7087168435039	46,3804665239731	69,664157132609	2,93671574530633	2,84189565605542
2011	1	Agricultura, ganadería y pesca	20	Comunidad de Calatayud	29	 	298,686034482759	1,59951724137931	258,744724137931	4,28934482758621	34,0524137931034	0	370,512068965517	0	117,483620689655	178,949275862069	16,0865862068966	57,9925172413793	669,198137931034	320,690931034483	300,093103448276	161,50975862069	159,18124137931	77,2323103448276	0,000172413793103	75,6500689655172	0	1,58206896551724	271,274689655172	0	0	149,154034482759	121,472655172414	0,647931034482759	669,198137931034	 	558,098517241379	-36,6142413793103	1,63793103448276	-182,256137931034	36,3088965517241	-117,980344827586	-227,575344827586	-35,8303448275862	22,2329310344828	18,0218965517241	0,549068965517241	-5,93768965517241	-0,874310344827586	-6,26296551724138	11,7588620689655	-1,99924137931034	9,75965517241379	 	99,2373793103448	136,581879214935	93,2738618674595	77,8390935204092	92,0185049466676	2,69305838289428	3,0433212254962
2011	1	Agricultura, ganadería y pesca	21	Campo de Cariñena	7	 	216,843	0	208,082857142857	0	8,75985714285714	0	402,748714285714	0	142,037142857143	161,832857142857	33,5522857142857	65,3264285714286	619,591857142857	152,528714285714	151,027428571429	61,4411428571429	91,0875714285714	213,893857142857	2,59257142857143	211,301285714286	0	0	253,169428571429	0	0	124,988714285714	128,180714285714	0	619,591857142857	 	261,35	-0,986714285714286	0	-73,3055714285714	6,972	-69,9915714285714	-73,823	-30,8372857142857	3,14471428571429	22,5225714285714	0,327857142857143	-10,7287142857143	0	-10,4008571428571	12,1215714285714	-4,22671428571429	7,895	 	149,579285714286	159,082680937554	102,979089102385	54,2045235228141	32,6569693981513	3,63506575642076	5,17607457518537
2011	1	Agricultura, ganadería y pesca	22	Campo de Belchite	14	 	157,446857142857	0,144285714285714	137,195785714286	0	20,1066428571429	0	126,268714285714	0	54,8422142857143	30,6815714285714	17,187	23,5579285714286	283,715571428571	121,353357142857	112,238428571429	136,368714285714	-15,0152857142857	39,0141428571429	0	39,0141428571429	0	0	123,348071428571	0	0	54,4850714285714	68,863	0	283,715571428571	 	147,722285714286	0	0	-113,938785714286	13,5748571428571	-17,1634285714286	-41,2484285714286	-10,8029285714286	12,1036428571429	-9,75292857142857	0,43	-2,61042857142857	0	-2,18042857142857	-11,9332857142857	2,10428571428571	-9,82885714285714	 	2,92064285714286	102,36780585486	57,906458668356	75,9709221577329	74,742363964874	-3,43757253869444	-8,09936978610869
2011	1	Agricultura, ganadería y pesca	23	Bajo Martín	25	 	190,59256	0,07452	177,50408	6,17104	6,843	0	257,72932	0	149,49288	70,35576	4,17892	33,70176	448,32184	80,39036	80,01776	28,12312	52,26712	169,39768	0	169,39764	0	0	198,53392	0	1,75752	72,38828	124,38812	0	448,32184	 	466,98128	-0,15704	0	-388,7438	23,39472	-23,27168	-46,33432	-16,03416	6,46556	22,30056	0,09992	-13,91812	-0,00224	-13,82032	8,48028	-0,19304	8,28728	 	59,1954	129,816265150056	54,5178577041142	53,9594642047598	21,8492676356149	4,97423012004055	10,30879821909
2011	1	Agricultura, ganadería y pesca	24	Campo de Daroca	5	 	5457,6148	12,6844	4245,8542	0	1199,0764	0	1603,2974	0	317,354	899,9448	144,5412	241,4572	7060,9124	1265,3394	1263,9982	280,662	984,6774	3403,4448	0	2731,0576	0	672,3872	2392,128	0	0	1272,2736	1119,8544	0	7060,9124	 	3038,3858	0	0	-2142,408	115,6912	-207,9662	-787,1162	-238,908	35,247	-187,0746	0,6972	-130,228	0	-129,5312	-316,6056	95,8328	-220,773	 	-788,8306	67,0238967145571	53,7572905797683	41,2750919115363	21,832861800994	-2,64943946904086	-17,4477298343828
2011	1	Agricultura, ganadería y pesca	25	Jiloca	17	 	469,173588235294	6,86205882352941	396,273235294118	0	66,0382941176471	0	491,683529411765	0	332,371058823529	91,8537647058824	30,6938235294118	36,7648823529412	960,857058823529	144,864588235294	131,174294117647	125,525	19,3394117647059	347,839941176471	0	347,839941176471	0	0	468,152705882353	0	0	157,105	311,047705882353	0	960,857058823529	 	628,951470588235	-38,9291764705882	0	-523,552235294118	14,9584117647059	-45,0997647058824	-83,5442941176471	-26,6188823529412	34,5933529411765	-39,2409411764706	1,66052941176471	-19,625	0	-17,9644705882353	-57,2055882352941	13,5347647058824	-43,6707058823529	 	23,5308235294118	105,026313686484	34,030022380832	57,3721721108358	17,7531732372156	-4,08395201098039	-30,1458806560934
2011	1	Agricultura, ganadería y pesca	26	Cuencas Mineras	6	 	431,896	2,97683333333333	396,904	0	32,015	0	73,7896666666667	0	27,6346666666667	10,5026666666667	12,3021666666667	23,3501666666667	505,685333333333	345,398333333333	345,011666666667	226,802666666667	118,5955	80,0123333333333	0	80,0123333333333	0	0	80,2746666666667	0	0	24,795	55,4796666666667	0	505,685333333333	 	69,9706666666667	0	7,475	-35,635	51,453	-37,0175	-33,9816666666667	-15,4308333333333	0,383666666666667	7,21716666666667	0,074166666666667	-3,88633333333333	0	-3,81216666666667	3,405	-1,56416666666667	1,84083333333333	 	-6,485	91,9214862306082	57,4963458791483	50,0818323798353	215,487427759789	1,42720506032737	0,532959529818229
2011	1	Agricultura, ganadería y pesca	27	Andorra-Sierra de Arcos	5	 	192,646	0	156,4662	0	36,1798	0	166,7062	0	13,533	98,0374	24,1406	30,9952	359,3522	88,5774	86,2104	17,9042	70,6734	90,2356	0	90,2356	0	0	180,539	0	0	99,5964	80,9426	0	359,3522	 	220,0652	0	0	-62,5612	47,7586	-67,4646	-107,2072	-24,6752	-8,267	-2,3514	0,4366	-5,8742	0	-5,4376	-7,7892	2,0868	-5,7022	 	-13,8328	92,3380543816018	84,8421670663956	66,6750130920699	32,7125956422796	-0,654344122562767	-6,43753372756482
2011	1	Agricultura, ganadería y pesca	28	Bajo Aragón	32	 	221,7885625	0,04390625	184,8085	12,361375	24,5748125	0	523,453375	0	136,07871875	114,34759375	234,290375	38,7366875	745,241875	181,81678125	178,50478125	88,89221875	92,92459375	106,0155625	0	105,97034375	0	0,04521875	457,40946875	0	0	97,2109375	360,19853125	0	745,241875	 	780,12371875	8,3814375	0	-655,4065625	36,32075	-73,7496875	-72,4579375	-24,8875	0,79415625	-0,881625	9,42065625	-15,73865625	-0,453125	-6,771	-7,65253125	-2,51778125	-10,17028125	 	66,04390625	114,43868366575	84,6888144464106	81,1837322412182	32,2699154573637	-0,118300518204241	-5,59369777645318
2011	1	Agricultura, ganadería y pesca	29	Comunidad de Teruel	37	 	1121,22397297297	2,7092972972973	843,179918918919	0	275,33472972973	0	705,310351351351	0	271,623891891892	348,624621621622	17,6556486486486	67,4060810810811	1826,53445945946	802,204756756757	697,797864864865	599,903756756757	202,300972972973	499,945540540541	3,34475675675676	480,832324324324	0	15,7683783783784	524,384054054054	0	0,139594594594595	340,527594594595	183,716810810811	0	1826,53445945946	 	1989,22124324324	17,0112432432432	1,3572972972973	-1723,39886486486	96,9781621621622	-192,403594594595	-163,794189189189	-48,5062972972973	7,635	-15,9000540540541	9,10294594594595	-25,1541621621622	-26,9781621621622	-43,0242702702703	-58,9242702702703	6,91221621621622	-52,0120540540541	 	180,926297297297	134,502631401268	82,7039548587506	51,1929028333495	78,3151010172903	-0,870503919140922	-6,48363820034354
2011	1	Agricultura, ganadería y pesca	30	Maestrazgo	13	 	362,555615384615	1,19784615384615	273,727	0	87,6307692307692	0	221,596	0	141,760846153846	50,0203846153846	14,2781538461538	15,5366153846154	584,151538461538	117,801615384615	85,5279230769231	139,346230769231	-21,5443846153846	263,595	0	263,595076923077	0	0	202,755	0	0	77,6176153846154	125,137384615385	0	584,151538461538	 	450,059923076923	0,724846153846154	0	-414,780538461538	27,8229230769231	-42,9593076923077	-43,2226153846154	-32,8482307692308	21,0277692307692	-34,1752307692308	0,559230769230769	-14,7719230769231	0	-14,2126153846154	-48,3878461538462	10,8044615384615	-37,5833076923077	 	18,841	109,292495869399	39,3751837666908	43,4770022515278	25,2603442445835	-5,85040499238211	-31,9038984054679
2011	1	Agricultura, ganadería y pesca	32	Gúdar-Javalambre	7	 	301,929571428571	0	239,193142857143	0	62,7364285714286	0	193,719857142857	0	125,287571428571	40,9332857142857	1,372	26,127	495,649571428571	125,989571428571	117,756	56,4327142857143	69,5571428571429	143,023285714286	0	143,023285714286	0	0	226,636428571429	0	0	95,9	130,736428571429	0	495,649571428571	 	329,141	0	0	-188,973285714286	15,8954285714286	-43,0015714285714	-65,9834285714286	-37,8658571428571	0,703285714285714	9,91585714285714	0,471714285714286	-9,74242857142857	0	-9,27057142857143	0,645142857142857	-0,504714285714286	0,140571428571429	 	-32,9165714285714	85,4760456489469	30,1947423658408	61,3094745824152	34,0825809682882	2,00057817346184	0,111573860421554
2011	1	Agricultura, ganadería y pesca	33	Matarraña / Matarranya	26	 	350,532576923077	0,895923076923077	292,233	2,9555	54,4482307692308	0	540,737038461538	0	276,058	172,559807692308	29,1923076923077	62,9268461538462	891,269692307692	233,241153846154	230,070730769231	254,262653846154	-21,0215	220,535	0	220,535	0	0	437,493576923077	0	0	134,995076923077	294,301961538462	8,19646153846154	891,269692307692	 	1143,82223076923	-1,49876923076923	13,4320769230769	-897,411692307692	8,77357692307692	-118,543307692308	-120,208423076923	-40,069	7,01357692307692	-4,68969230769231	2,11507692307692	-19,3313076923077	-0,153884615384615	-17,3699615384615	-22,0595384615385	-3,4125	-25,472	 	103,243461538462	123,598851956772	60,4989365558158	66,4854980871476	35,4454444724548	-0,526181059242536	-10,9208857785026
2011	2	Industria y energía	01	La Jacetania	29	 	259,156344827586	1,01172413793103	197,574896551724	7,14813793103448	53,4216206896552	0	354,593793103448	0	100,401793103448	141,751482758621	78,8535172413793	33,5869655172414	613,75024137931	344,486896551724	342,141655172414	87,7813448275862	256,705551724138	75,1573103448276	0	75,157275862069	0	0	194,106068965517	0	0	71,2498965517241	122,856137931034	0	613,75024137931	 	480,068482758621	0,755103448275862	1,94458620689655	-229,484034482759	1,46503448275862	-146,258379310345	-95,4386896551724	-33,9367586206897	1,58193103448276	-19,3028620689655	2,6711724137931	-3,416	0,501620689655172	-0,243275862068966	-19,5460689655172	3,37879310344828	-16,1672413793103	 	160,487724137931	182,68042570397	130,955186961412	72,0878083988527	127,936779755957	-3,14506793929486	-4,69313681917735
2011	2	Industria y energía	02	Alto Gállego	21	 	1521,54214285714	146,529476190476	1010,6769047619	14,6827142857143	349,652904761905	0	1122,40661904762	0	185,028761904762	555,526380952381	224,923952380952	156,927523809524	2643,94876190476	2007,72014285714	1972,42585714286	847,342666666667	1160,37752380952	119,656666666667	0	111,540952380952	0	8,11571428571429	516,572	0	12,7398095238095	177,63019047619	326,202	0	2643,94876190476	 	1747,745	16,1895238095238	39,9683333333333	-274,151428571429	372,488380952381	-857,771666666667	-737,813761904762	-252,284904761905	12,7645714285714	67,1339047619048	11,6872857142857	-10,2834761904762	-0,397333333333333	1,00633333333333	68,1404761904762	109,616666666667	177,756952380952	 	605,834619047619	217,279802050366	181,461220728738	81,192820610619	315,565809597358	2,53915301722942	8,8536718134426
