Año	Municipio código	Municipio nombre	Urbano, superficie	% Urbana	Rústico, superficie	% Rústica
2017	22041	Azara	7,7	0,537499301948959	1424,86	99,462500698051
2017	22042	Azlor	4,57	0,288829198925581	1577,68	99,7111708010744
2017	22043	Baells	3,27	0,081873014203841	3990,72	99,9181269857962
2017	22044	Bailo	9,62	0,058724673458462	16371,91	99,9412753265415
2017	22045	Baldellou	4,89	0,161981138637967	3013,98	99,838018861362
2017	22046	Ballobar	19,84	0,154924595294634	12786,39	99,8450754047054
2017	22047	Banastás	13,18	2,82420502271364	453,5	97,1757949772864
2017	22048	Barbastro	494,83	4,67020780598483	10100,63	95,3297921940152
2017	22049	Barbués	2,9	0,147499376942287	1963,21	99,8525006230577
2017	22050	Barbuñales	4,34	0,229377193353347	1887,74	99,7706228066467
2017	22051	Bárcabo	9,64	0,109725629015827	8775,91	99,8902743709842
2017	22052	Belver de Cinca	34,11	0,412330507501369	8238,38	99,5876694924986
2017	22053	Benabarre	60,83	0,387580846892504	15633,96	99,6124191531075
2017	22054	Benasque	135,66	0,582046903558526	23171,74	99,4179530964415
2017	22055	Berbegal	7,61	0,155340994917226	4891,29	99,8446590050828
2017	22057	Bielsa	30,85	0,157291707030557	19582,39	99,8427082929695
2017	22058	Bierge	21,09	0,14431544934863	14592,73	99,8556845506514
2017	22059	Biescas	182,41	0,969871302368983	18625,24	99,030128697631
2017	22060	Binaced	64,09	0,817043041047202	7780,05	99,1829569589528
2017	22061	Binéfar	155,96	6,35764397030708	2297,15	93,6423560296929
2017	22062	Bisaurri	6,64	0,102562201503834	6467,48	99,8974377984962
2017	22063	Biscarrués	8,5	0,294458974936345	2878,15	99,7055410250637
2017	22064	Blecua y Torres	10,25	0,284420420553746	3593,57	99,7155795794463
2017	22066	Boltaña	61,95	0,439474219995332	14034,44	99,5605257800047
2017	22067	Bonansa	2,55	0,069346430290521	3674,64	99,9306535697095
2017	22068	Borau	4,13	0,099504405419015	4146,44	99,900495594581
2017	22069	Broto	32	0,252923839099338	12620,03	99,7470761609007
2017	22072	Caldearenas	28,68	0,148061188299449	19341,69	99,8519388117006
2017	22074	Campo	33,44	1,44060312331718	2287,81	98,5593968766828
2017	22075	Camporrells	13,32	0,495817932081877	2673,15	99,5041820679181
2017	22076	Canal de Berdún	17,19	0,128190691670439	13392,52	99,8718093083296
2017	22077	Candasnos	22,58	0,184768769004671	12198,1	99,8152312309953
2017	22078	Canfranc	29,31	0,414878438211281	7035,41	99,5851215617887
2017	22079	Capdesaso	6,09	0,348334401024984	1742,23	99,651665598975
2017	22080	Capella	8,02	0,133474019165671	6000,64	99,8665259808343
2017	22081	Casbas de Huesca	28,12	0,210334515654662	13341,06	99,7896654843453
2017	22082	Castejón del Puente	30	1,2045532111381	2460,55	98,7954467888619
2017	22083	Castejón de Monegros	38,43	0,232046861027298	16522,88	99,7679531389727
2017	22084	Castejón de Sos	33,86	1,08987089568333	3072,93	98,9101291043167
2017	22085	Castelflorite	4,7	0,134429746156596	3491,55	99,8655702538434
2017	22086	Castiello de Jaca	23,7	1,38083724182131	1692,65	98,6191627581787
2017	22087	Castigaleu	1,79	0,066374962919015	2695,01	99,933625037081
2017	22088	Castillazuelo	3,86	0,257766380853167	1493,62	99,7422336191468
2017	22089	Castillonroy	21,27	0,572597687534492	3693,38	99,4274023124655
2017	22090	Colungo	5,13	0,126337565108175	4055,42	99,8736624348918
2017	22094	Chalamera	3,17	0,276638450126538	1142,73	99,7233615498735
2017	22095	Chía	2,75	0,099412562132851	2763,5	99,9005874378672
2017	22096	Chimillas	9,96	1,00615207443101	979,95	98,993847925569
2017	22099	Esplús	27,52	0,377869895769972	7255,41	99,62213010423
2017	22102	Estada	4,03	0,246344564526383	1631,89	99,7536554354736
2017	22103	Estadilla	38,2	0,759351251637476	4992,41	99,2406487483625
2017	22105	Estopiñán del Castillo	23,32	0,267281919386765	8701,55	99,7327180806132
2017	22106	Fago	1,36	100	0	0
2017	22107	Fanlo	4,17	0,022049480726797	18907,84	99,9779505192732
2017	22109	Fiscal	33,41	0,194649668466346	17130,76	99,8053503315337
2017	22110	Fonz	41,84	0,803586176166679	5164,82	99,1964138238333
2017	22111	Foradada del Toscar	5,41	0,051213601423757	10558,19	99,9487863985763
2017	22112	Fraga	314,03	0,720830942270171	43250,97	99,2791690577298
2017	22113	Fueva (La)	22,76	0,103977742550013	21866,54	99,89602225745
2017	22114	Gistaín	3,05	0,041595011871626	7329,56	99,9584049881284
2017	22115	Grado (El)	135,09	2,11953426415651	6238,48	97,8804657358435
2017	22116	Grañén	103,08	0,836717515302888	12216,49	99,1632824846971
2017	22117	Graus	95	0,31523089501683	30041,64	99,6847691049832
2017	22119	Gurrea de Gállego	101,54	0,529706386994493	19067,57	99,4702936130055
2017	22122	Hoz de Jaca	7,01	0,563921871480516	1236,07	99,4360781285195
2017	22124	Huerto	13,51	0,155158414329241	8693,72	99,8448415856708
2017	22125	Huesca	709,53	4,27437495557127	15890,09	95,7256250444287
2017	22126	Ibieca	3,8	0,255211691381904	1485,16	99,7447883086181
2017	22127	Igriés	37,43	1,9198219176677	1912,23	98,0801780823323
2017	22128	Ilche	10,53	0,16213794197217	6483,94	99,8378620580278
2017	22129	Isábena	16,52	0,139520663753511	11824,02	99,8604793362465
2017	22130	Jaca	451,76	1,12182097747617	39818,48	98,8781790225238
2017	22131	Jasa	5,2	0,583332398505772	886,23	99,4166676014942
2017	22133	Labuerda	20,24	1,16921228366107	1710,84	98,8307877163389
2017	22135	Laluenga	15,4	0,4242061972669	3614,91	99,5757938027331
2017	22136	Lalueza	68,62	0,777747049729568	8754,3	99,2222529502704
2017	22137	Lanaja	78,63	0,427860620716224	18298,85	99,5721393792838
2017	22139	Laperdiguera	4,33	0,382245449248751	1128,45	99,6177545507513
2017	22141	Lascellas-Ponzano	6,46	0,24290097461196	2653,06	99,757099025388
2017	22142	Lascuarre	3,54	0,109954620423605	3215,97	99,8900453795764
2017	22143	Laspaúles	14,22	0,174963272477613	8113,2	99,8250367275224
2017	22144	Laspuña	11,85	0,273833952637125	4315,59	99,7261660473629
2017	22149	Loarre	22,06	0,295598714694981	7440,76	99,704401285305
2017	22150	Loporzano	30,02	0,175783560196793	17047,8	99,8242164398032
2017	22151	Loscorrales	4,73	0,117355458021233	4025,76	99,8826445419788
2017	22155	Monesma y Cajigar	1,2	0,019101254156512	6281,11	99,9808987458435
2017	22156	Monflorite-Lascasas	12,65	0,434736288623656	2897,16	99,5652637113764
2017	22157	Montanuy	15,82	0,090870658082778	17393,54	99,9091293419172
2017	22158	Monzón	636,37	4,09613365714311	14899,5	95,9038663428569
2017	22160	Naval	5,64	0,119099908774538	4729,88	99,8809000912255
2017	22162	Novales	6,1	0,309982976344742	1961,75	99,6900170236553
2017	22163	Nueno	46,71	0,314181342699807	14820,5	99,6858186573002
2017	22164	Olvena	0,94	0,049643779475994	1892,55	99,950356220524
2017	22165	Ontiñena	14,62	0,106127906630671	13761,21	99,8938720933693
2017	22167	Osso de Cinca	15,68	0,569021015310585	2739,93	99,4309789846894
2017	22168	Palo	2,73	0,205082746756613	1328,44	99,7949172532434
2017	22170	Panticosa	60,25	0,765951820677012	7805,78	99,234048179323
2017	22172	Peñalba	16,84	0,107550642685343	15640,9	99,8924493573147
2017	22173	Peñas de Riglos (Las)	44,94	0,206039043802782	21766,46	99,7939609561972
2017	22174	Peralta de Alcofea	28,91	0,248339108728033	11612,43	99,751660891272
2017	22175	Peralta de Calasanz	19,19	0,166517128095839	11505,15	99,8334828719042
2017	22176	Peraltilla	7,11	0,451207980860151	1568,66	99,5487920191399
2017	22177	Perarrúa	5,75	0,188798192790864	3039,83	99,8112018072091
2017	22178	Pertusa	7,22	0,247169701513487	2913,85	99,7528302984865
2017	22181	Piracés	2,35	0,095206841928283	2465,96	99,9047931580717
2017	22182	Plan	15,25	0,159983214875816	9517	99,8400167851242
2017	22184	Poleñino	12,35	0,373512377323111	3294,1	99,6264876226769
2017	22186	Pozán de Vero	9,46	0,639154640289714	1470,62	99,3608453597103
2017	22187	Puebla de Castro (La)	87,05	2,92205285542132	2892,02	97,0779471445787
2017	22188	Puente de Montañana	6,39	0,130978588382876	4872,27	99,8690214116171
2017	22189	Puértolas	8,31	0,08317760470519	9982,36	99,9168223952948
2017	22190	Pueyo de Araguás (El)	21,81	0,346620726044074	6270,37	99,6533792739559
2017	22193	Pueyo de Santa Cruz	10,52	1,12588026284809	923,86	98,8741197371519
2017	22195	Quicena	14,02	1,42947449988784	966,76	98,5705255001122
2017	22197	Robres	30,52	0,477038982150114	6367,28	99,5229610178499
2017	22199	Sabiñánigo	496,09	0,84295174653913	58355,44	99,1570482534609
2017	22200	Sahún	25,46	0,348320033053464	7283,91	99,6516799669465
2017	22201	Salas Altas	7,5	0,349062882514742	2141,11	99,6509371174853
2017	22202	Salas Bajas	10,74	0,862221223165974	1234,88	99,137778776834
2017	22203	Salillas	3,54	0,123445596758333	2864,12	99,8765544032417
2017	22204	Sallent de Gállego	139,74	0,868461678056396	15950,78	99,1315383219436
2017	22205	San Esteban de Litera	29,6	0,410911932965826	7173,89	99,5890880670342
2017	22206	Sangarrén	10,72	0,331586729107252	3222,22	99,6684132708927
2017	22207	San Juan de Plan	39,26	0,70142965871856	5557,88	99,2985703412814
2017	22208	Santa Cilia	15,01	0,528076724165227	2827,38	99,4719232758348
2017	22209	Santa Cruz de la Serós	12,61	0,461321772851159	2720,84	99,5386782271488
2017	22212	Santaliestra y San Quílez	4,42	0,176409077484295	2501,12	99,8235909225157
2017	22213	Sariñena	242,76	0,880459074756329	27329,22	99,1195409252437
2017	22214	Secastilla	8,01	0,167759933650004	4766,67	99,83224006635
2017	22215	Seira	8,73	0,129618878922901	6726,4	99,8703811210771
2017	22217	Sena	21,62	0,204993614098099	10525,05	99,7950063859019
2017	22218	Senés de Alcubierre	2,68	0,133477435838692	2005,15	99,8665225641613
2017	22220	Sesa	9,18	0,297863365726245	3072,77	99,7021366342738
2017	22221	Sesué	13,93	2,9434137683303	459,33	97,0565862316697
2017	22222	Siétamo	29,01	0,588743850762262	4898,43	99,4112561492377
2017	22223	Sopeira	6,5	0,146639143627401	4426,15	99,8533608563726
2017	22225	Tamarite de Litera	101,3	0,901280833057522	11138,26	99,0987191669425
2017	22226	Tardienta	47,62	0,513132175176127	9232,64	99,4868678248239
2017	22227	Tella-Sin	11,01	0,110660717857383	9938,32	99,8893392821426
2017	22228	Tierz	32,32	4,95196653745384	620,35	95,0480334625461
2017	22229	Tolva	11,47	0,193899027123887	5903,98	99,8061009728761
2017	22230	Torla-Ordesa	19,07	0,10346333616361	18412,58	99,8965366638364
2017	22232	Torralba de Aragón	7,06	0,173131297773571	4070,77	99,8268687022264
2017	22233	Torre la Ribera	3,1	0,090197299318283	3433,81	99,9098027006817
2017	22234	Torrente de Cinca	26,17	0,457617486338798	5692,58	99,5423825136612
2017	22235	Torres de Alcanadre	7,69	0,439217746910055	1743,15	99,5607822530899
2017	22236	Torres de Barbués	15,91	1,13576333861595	1384,91	98,864236661384
2017	22239	Tramaced	6,54	0,413662239089184	1574,46	99,5863377609108
2017	22242	Valfarta	4,46	0,134302560180194	3316,4	99,8656974398198
2017	22243	Valle de Bardají	1,64	0,037725519243465	4345,55	99,9622744807565
2017	22244	Valle de Lierp	2,26	0,070078388569161	3222,7	99,9299216114308
2017	22245	Velilla de Cinca	12,37	0,743215232006922	1652,02	99,2567847679931
2017	22246	Beranuy	3,77	0,059636234786433	6317,89	99,9403637652136
2017	22247	Viacamp y Litera	1,86	0,017171375870339	10830,12	99,9828286241297
2017	22248	Vicién	17,49	1,25568071679338	1375,38	98,7443192832066
2017	22249	Villanova	7,72	0,993833597239923	769,07	99,0061664027601
2017	22250	Villanúa	78,55	1,34566790868988	5758,7	98,6543320913101
2017	22251	Villanueva de Sigena	20,75	0,142144219867994	14577,1	99,857855780132
2017	22252	Yebra de Basa	10,86	0,119630796888718	9067,07	99,8803692031113
2017	22253	Yésero	3,91	0,129724062652409	3010,18	99,8702759373476
2017	22254	Zaidín	45,29	0,490508248423096	9187,99	99,5094917515769
2017	22901	Valle de Hecho	29,72	0,127281059019525	23320,18	99,8727189409805
2017	22902	Puente la Reina de Jaca	18,35	0,381586526564453	4790,52	99,6184134734355
2017	22903	San Miguel del Cinca	24,88	0,23427142340605	10595,28	99,765728576594
2017	22904	Sotonera (La)	64,3	0,389829039050199	16430,11	99,6101709609498
2017	22905	Lupiñén-Ortilla	22,11	0,19993019171958	11036,75	99,8000698082804
2017	22906	Santa María de Dulcis	5,32	0,197506663993644	2688,26	99,8024933360063
2017	22907	Aínsa-Sobrarbe	71,99	0,2528063648629	28404,35	99,7471936351371
2017	22908	Hoz y Costeán	5,78	0,099787993674339	5786,5	99,9002120063257
2017	22909	Vencillón	13,71	1,40686088393141	960,8	98,5931391160686
2017	44001	Ababuj	4,36	0,08100084344915	5378,3	99,9189991565509
2017	44002	Abejuela	3,31	0,038184626707781	8665,1	99,9618153732922
2017	44003	Aguatón	1,5	0,068129791795356	2200,18	99,9318702082046
2017	44004	Aguaviva	29,67	0,716182292169547	4113,13	99,2838177078305
2017	44005	Aguilar del Alfambra	7,51	0,190592689970916	3932,83	99,8094073100291
2017	44006	Alacón	9,68	0,203467780414545	4747,83	99,7965322195854
2017	44007	Alba	9,31	0,133174839539338	6981,5	99,8668251604607
2017	44008	Albalate del Arzobispo	92,78	0,449621374025085	20542,36	99,5503786259749
2017	44009	Albarracín	80,77	0,185756349396723	43400,92	99,8142436506033
2017	44010	Albentosa	28,65	0,421953356848826	6761,2	99,5780466431512
2017	44011	Alcaine	2,04	0,036428441326995	5597,98	99,963571558673
2017	44012	Alcalá de la Selva	112,8	1,09572647247959	10181,74	98,9042735275204
2017	44013	Alcañiz	564,55	1,2000847743881	46477,96	98,7999152256119
2017	44014	Alcorisa	99,07	0,820912342106746	11969,21	99,1790876578933
2017	44016	Alfambra	26,31	0,213363998494855	12304,73	99,7866360015052
2017	44017	Aliaga	31,04	0,159844028481487	19387,89	99,8401559715185
2017	44018	Almohaja	1,43	0,055938037865749	2554,97	99,9440619621343
2017	44019	Alobras	3,31	0,108527436785227	3046,61	99,8914725632148
2017	44020	Alpeñés	1,72	0,060816711866684	2826,45	99,9391832881333
2017	44021	Allepuz	3,9	0,058180993612025	6699,32	99,941819006388
2017	44022	Alloza	22,83	0,281860899238741	8076,91	99,7181391007613
2017	44023	Allueva	1,16	0,061917521591067	1872,3	99,9380824784089
2017	44024	Anadón	1,79	0,072773694139075	2457,89	99,9272263058609
2017	44025	Andorra	290,19	2,1262269089076	13357,93	97,8737730910924
2017	44026	Arcos de las Salinas	7,23	0,06470522429802	11166,52	99,935294775702
2017	44027	Arens de Lledó	4,83	0,141485391560089	3408,95	99,8585146084399
2017	44028	Argente	7,94	0,127181833180363	6235,09	99,8728181668196
2017	44029	Ariño	17,17	0,209328466476967	8185,25	99,790671533523
2017	44031	Azaila	6,67	0,082422301225707	8085,8	99,9175776987743
2017	44032	Bádenas	1,88	0,059853740381217	3139,11	99,9401462596188
2017	44033	Báguena	16,97	0,672071222916163	2508,06	99,3279287770838
2017	44034	Bañón	7,76	0,143722334376678	5391,54	99,8562776656233
2017	44035	Barrachina	4,81	0,193401821435033	2482,24	99,806598178565
2017	44036	Bea	1,23	0,052870707478841	2325,2	99,9471292925212
2017	44037	Beceite	24,53	0,254464276452148	9615,33	99,7455357235479
2017	44038	Belmonte de San José	5,35	0,158300415723522	3374,3	99,8416995842765
2017	44039	Bello	13,71	0,259645321838993	5266,57	99,740354678161
2017	44040	Berge	7,29	0,173138582116138	4203,21	99,8268614178839
2017	44041	Bezas	4,97	0,189756218620545	2614,18	99,8102437813795
2017	44042	Blancas	7,04	0,096033175096852	7323,76	99,9039668249032
2017	44043	Blesa	5,03	0,06215977409927	8087,02	99,9378402259007
2017	44044	Bordón	2,41	0,080780859293821	2980,97	99,9192191407062
2017	44045	Bronchales	39,21	0,65460300606522	5950,68	99,3453969939348
2017	44046	Bueña	2,59	0,064083372715329	4039,02	99,9359166272847
2017	44047	Burbáguena	8,4	0,214044913757737	3916,01	99,7859550862423
2017	44048	Cabra de Mora	5,44	0,158092199138049	3435,59	99,841907800862
2017	44049	Calaceite	28,91	0,354637333951587	8123,08	99,6453626660484
2017	44050	Calamocha	281,33	0,885401373248623	31492,96	99,1145986267514
2017	44051	Calanda	161,09	1,4719252350795	10783,08	98,5280747649205
2017	44052	Calomarde	3,73	0,131731832131972	2827,78	99,868268167868
2017	44053	Camañas	5,07	0,064554902225425	7848,71	99,9354450977746
2017	44054	Camarena de la Sierra	7,43	0,093302324646883	7955,93	99,9066976753531
2017	44055	Camarillas	5,8	0,115730348288488	5005,85	99,8842696517115
2017	44056	Caminreal	34,3	0,773733659669979	4398,75	99,22626634033
2017	44059	Cantavieja	14,75	0,118309023168516	12452,6	99,8816909768315
2017	44060	Cañada de Benatanduz	5,25	0,146987594247046	3566,48	99,853012405753
2017	44061	Cañada de Verich (La)	3	0,269490931630151	1110,21	99,7305090683698
2017	44062	Cañada Vellida	1,72	0,073754850882271	2330,33	99,9262451491178
2017	44063	Cañizar del Olivar	9,42	0,429924968508681	2181,66	99,5700750314913
2017	44064	Cascante del Río	2,27	0,070189108629241	3231,85	99,9298108913708
2017	44065	Castejón de Tornos	3,67	0,11954786800873	3066,23	99,8804521319913
2017	44066	Castel de Cabra	5,39	0,183978509671672	2924,3	99,8160214903283
2017	44067	Castelnou	13,81	0,370226398402209	3716,34	99,6297736015978
2017	44068	Castelserás	30,27	0,958733597483918	3127,02	99,0412664025161
2017	44070	Castellar (El)	4,19	0,082504189204356	5074,34	99,9174958107956
2017	44071	Castellote	27,41	0,119722920715123	22867,12	99,8802770792849
2017	44074	Cedrillas	43,17	0,593614212639569	7229,23	99,4063857873604
2017	44075	Celadas	8,36	0,083128991136222	10048,3	99,9168710088638
2017	44076	Cella	169,22	1,35335399380186	12334,53	98,6466460061981
2017	44077	Cerollera (La)	3,17	0,092761392532854	3414,2	99,9072386074671
2017	44080	Codoñera (La)	9,49	0,475234236896004	1987,42	99,524765763104
2017	44082	Corbalán	3,74	0,04527444911043	8256,99	99,9547255508896
2017	44084	Cortes de Aragón	2,68	0,109330189410474	2448,61	99,8906698105895
2017	44085	Cosa	5,52	0,099647443014119	5534,01	99,9003525569859
2017	44086	Cretas	12,86	0,24317741740288	5275,46	99,7568225825971
2017	44087	Crivillén	3,27	0,076990269089231	4244,02	99,9230097309108
2017	44088	Cuba (La)	1,6	0,247104247104247	645,9	99,7528957528958
2017	44089	Cubla	3,63	0,075174578980939	4825,13	99,9248254210191
2017	44090	Cucalón	4,39	0,138578918958164	3163,48	99,8614210810418
2017	44092	Cuervo (El)	8,03	0,386768006627556	2068,15	99,6132319933724
2017	44093	Cuevas de Almudén	3,85	0,104604784106594	3676,67	99,8953952158934
2017	44094	Cuevas Labradas	4,29	0,104640782098377	4095,45	99,8953592179016
2017	44096	Ejulve	5,68	0,05128529249772	11069,62	99,9487147075023
2017	44097	Escorihuela	5,64	0,098480364167815	5721,39	99,9015196358322
2017	44099	Escucha	37,22	0,913430271795816	4037,53	99,0865697282042
2017	44100	Estercuel	8,12	0,144308863621015	5618,7	99,855691136379
2017	44101	Ferreruela de Huerva	5,76	0,280993428851586	2044,11	99,7190065711484
2017	44102	Fonfría	1,33	0,064552765819068	2059	99,9354472341809
2017	44103	Formiche Alto	6,38	0,0814207538694	7829,46	99,9185792461306
2017	44105	Fórnoles	4,42	0,135753138139568	3251,49	99,8642468618604
2017	44106	Fortanete	10,96	0,064787551804919	16905,87	99,9352124481951
2017	44107	Foz-Calanda	7,67	0,20107062900765	3806,91	99,7989293709924
2017	44108	Fresneda (La)	15,18	0,380718298555377	3972,02	99,6192817014446
2017	44109	Frías de Albarracín	13,63	0,261164644860153	5205,3	99,7388353551398
2017	44110	Fuenferrada	2,56	0,103032620288572	2482,09	99,8969673797114
2017	44111	Fuentes Calientes	4,61	0,185869109441022	2475,63	99,814130890559
2017	44112	Fuentes Claras	28,57	0,774244251432907	3661,48	99,2257557485671
2017	44113	Fuentes de Rubielos	11,3	0,291087818361201	3870,69	99,7089121816388
2017	44114	Fuentespalda	11,01	0,280694776935608	3911,4	99,7193052230644
2017	44115	Galve	5,2	0,083083550096185	6253,56	99,9169164499038
2017	44116	Gargallo	3,8	0,12748597654258	2976,92	99,8725140234574
2017	44117	Gea de Albarracín	24,81	0,44315125014736	5573,73	99,5568487498526
2017	44118	Ginebrosa (La)	6,03	0,076038627118174	7924,15	99,9239613728818
2017	44119	Griegos	4,93	0,150367684063161	3273,7	99,8496323159368
2017	44120	Guadalaviar	10,15	0,290850946769978	3479,61	99,70914905323
2017	44121	Gúdar	3,34	0,054857067774758	6085,21	99,9451429322252
2017	44122	Híjar	37,01	0,226019822078857	16337,66	99,7739801779212
2017	44123	Hinojosa de Jarque	5,01	0,137397671644247	3641,34	99,8626023283558
2017	44124	Hoz de la Vieja (La)	3,5	0,081057170780511	4314,44	99,9189428292195
2017	44125	Huesa del Común	6,41	0,104227642276423	6143,59	99,8957723577236
2017	44126	Iglesuela del Cid (La)	9,29	0,229274023179135	4042,63	99,7707259768209
2017	44127	Jabaloyas	5,71	0,090958617811322	6271,87	99,9090413821887
2017	44128	Jarque de la Val	4,88	0,167471421756871	2909,05	99,8325285782431
2017	44129	Jatiel	3,13	0,294496768062625	1059,7	99,7055032319374
2017	44130	Jorcas	3,35	0,124482098731026	2687,8	99,875517901269
2017	44131	Josa	2,5	0,088600955472704	2819,14	99,9113990445273
2017	44132	Lagueruela	2,38	0,090186018135726	2636,61	99,9098139818643
2017	44133	Lanzuela	1,97	0,138754868746346	1417,8	99,8612451312537
2017	44135	Libros	2,99	0,078286392044636	3816,32	99,9217136079554
2017	44136	Lidón	4,6	0,113582490518331	4045,32	99,8864175094817
2017	44137	Linares de Mora	7,36	0,063412360413111	11599,21	99,9365876395869
2017	44138	Loscos	7,88	0,093773465679269	8395,35	99,9062265343207
2017	44141	Lledó	5,58	0,351928352937467	1579,97	99,6480716470625
2017	44142	Maicas	1,49	0,059280360297277	2511,99	99,9407196397027
2017	44143	Manzanera	41,65	0,246998508520411	16820,8	99,7530014914796
2017	44144	Martín del Río	15,31	0,28395602112885	5376,37	99,7160439788711
2017	44145	Mas de las Matas	47,18	1,58511510394969	2929,26	98,4148848960503
2017	44146	Mata de los Olmos (La)	8,9	0,377198559016741	2350,6	99,6228014409833
2017	44147	Mazaleón	12,49	0,147485832976132	8456,12	99,8525141670239
2017	44148	Mezquita de Jarque	13,1	0,424394589778894	3073,65	99,5756054102211
2017	44149	Mirambel	3,61	0,076871643519997	4692,53	99,92312835648
2017	44150	Miravete de la Sierra	1,82	0,051581891921766	3526,55	99,9484181080782
2017	44151	Molinos	5,74	0,072130307043889	7952,08	99,9278696929561
2017	44152	Monforte de Moyuela	3,7	0,077798594158377	4752,17	99,9222014058416
2017	44153	Monreal del Campo	105,8	1,17497590077784	8898,64	98,8250240992222
2017	44154	Monroyo	6,74	0,086149928996609	7816,83	99,9138500710034
2017	44155	Montalbán	34,85	0,424413584644631	8176,48	99,5755864153554
2017	44156	Monteagudo del Castillo	4,05	0,091278507630207	4432,92	99,9087214923698
2017	44157	Monterde de Albarracín	4,07	0,078239890810177	5197,88	99,9217601091898
2017	44158	Mora de Rubielos	77,4	0,466565517191493	16511,91	99,5334344828085
2017	44159	Moscardón	2,77	0,105846388995032	2614,23	99,894153611005
2017	44160	Mosqueruela	24,39	0,092685132757487	26290,51	99,9073148672425
2017	44161	Muniesa	26,38	0,203779263335646	12919	99,7962207366644
2017	44163	Noguera de Albarracín	5,37	0,114348988000809	4690,78	99,8856510119992
2017	44164	Nogueras	2,2	0,118031450016363	1861,71	99,8819685499836
2017	44165	Nogueruelas	6,43	0,064387760517585	9979,94	99,9356122394824
2017	44167	Obón	2,73	0,039870486639006	6844,44	99,960129513361
2017	44168	Odón	11,37	0,153344446422502	7403,31	99,8466555535775
2017	44169	Ojos Negros	22,27	0,243929955847254	9107,4	99,7560700441528
2017	44171	Olba	13,76	0,663014305882806	2061,61	99,3369856941172
2017	44172	Oliete	8,55	0,100778410082084	8475,41	99,8992215899179
2017	44173	Olmos (Los)	2,87	0,064451655644011	4450,08	99,935548344356
2017	44174	Orihuela del Tremedal	38,8	0,549716003677997	7019,39	99,450283996322
2017	44175	Orrios	4,88	0,11139085636286	4376,09	99,8886091436371
2017	44176	Palomar de Arroyos	6,17	0,18237603159214	3376,95	99,8176239684078
2017	44177	Pancrudo	9,5	0,094618403976762	10030,83	99,9053815960232
2017	44178	Parras de Castellote (Las)	4,27	0,101170209993342	4216,34	99,8988297900066
2017	44179	Peñarroya de Tastavins	6,6	0,078787437462472	8370,37	99,9212125625375
2017	44180	Peracense	2,34	0,082337251976622	2839,63	99,9176627480234
2017	44181	Peralejos	2,71	0,074128578892229	3653,1	99,9258714211078
2017	44182	Perales del Alfambra	14,43	0,13984739867363	10303,96	99,8601526013264
2017	44183	Pitarque	2,29	0,041615253353299	5500,5	99,9583847466467
2017	44184	Plou	2,99	0,172523224280192	1730,11	99,8274767757198
2017	44185	Pobo (El)	12,52	0,198749402719946	6286,87	99,8012505972801
