Aragón	Año de construcción	Número de edificios
Aragón	 Antes de 1900	60541
Aragón	1900 - 1920	19173
Aragón	1921 - 1940	18972
Aragón	1941 - 1950	19381
Aragón	1951 - 1960	29531
Aragón	1961 - 1970	26995
Aragón	1971 - 1980	33335
Aragón	1981 - 1990	29347
Aragón	1991	3084
Aragón	1992	2746
Aragón	1993	2736
Aragón	1994	2676
Aragón	1995	2797
Aragón	1996	3265
Aragón	1997	2988
Aragón	1998	3750
Aragón	1999	3277
Aragón	2000	3718
Aragón	2001	4104
