Año	Comarca código	Comarca nombre	Municipio nombre	Urbano, superficie	% Urbana	Rústico, superficie	% Rústica
2015	02	Alto Gállego	Yésero	5,41	0,179490922603249	3008,67	99,8205090773968
2015	03	Sobrarbe	Abizanda	8,43	0,188195267659213	4470,96	99,8118047323408
2015	03	Sobrarbe	Aínsa-Sobrarbe	81,58	0,286306089917941	28412,4	99,713693910082
2015	03	Sobrarbe	Bielsa	25,84	0,128349555842984	20106,68	99,871650444157
2015	03	Sobrarbe	Boltaña	69,31	0,491484295335898	14032,87	99,5085157046641
2015	03	Sobrarbe	Broto	29,71	0,234824719273411	12622,28	99,7651752807266
2015	03	Sobrarbe	Bárcabo	9,33	0,106208955019995	8775,24	99,89379104498
2015	03	Sobrarbe	Fanlo	3,92	0,020720152145117	18914,86	99,9792798478549
2015	03	Sobrarbe	Fiscal	37,44	0,218877993057171	17067,98	99,7811220069428
2015	03	Sobrarbe	Fueva (La)	21	0,096008558477213	21852,05	99,9039914415228
2015	03	Sobrarbe	Gistaín	3,06	0,041731388959729	7329,55	99,9582686110403
2015	03	Sobrarbe	Labuerda	23,22	1,33797379369159	1712,24	98,6620262063084
2015	03	Sobrarbe	Laspuña	11,67	0,269668841117219	4315,86	99,7303311588828
2015	03	Sobrarbe	Palo	2,64	0,198305390301064	1328,64	99,8016946096989
2015	03	Sobrarbe	Plan	15,12	0,158625580682929	9516,76	99,8413744193171
2015	03	Sobrarbe	Pueyo de Araguás (El)	21,78	0,346740748405996	6259,57	99,653259251594
2015	03	Sobrarbe	Puértolas	8,01	0,080170790808284	9983,16	99,9198292091917
2015	03	Sobrarbe	San Juan de Plan	28,86	0,51656738644825	5558,02	99,4834326135517
2015	03	Sobrarbe	Tella-Sin	10,17	0,1079316496562	9412,46	99,8920683503438
2015	03	Sobrarbe	Torla-Ordesa	18,57	0,100779590097876	18407,78	99,8992204099021
2015	04	La Ribagorza	Arén	17,76	0,149310573559418	11876,91	99,8506894264406
2015	04	La Ribagorza	Benabarre	60,87	0,385686940311984	15721,36	99,614313059688
2015	04	La Ribagorza	Benasque	222,69	0,955423850543891	23085,29	99,0445761494561
2015	04	La Ribagorza	Beranuy	3,77	0,059635008439066	6318,02	99,9403649915609
2015	04	La Ribagorza	Bisaurri	5,59	0,087048329730976	6416,13	99,912951670269
2015	04	La Ribagorza	Bonansa	1,89	0,051396125439179	3675,43	99,9486038745608
2015	04	La Ribagorza	Campo	33,44	1,44083899572143	2287,43	98,5591610042786
2015	04	La Ribagorza	Capella	8,02	0,133466022745805	6001	99,8665339772542
2015	04	La Ribagorza	Castejón de Sos	33,85	1,08953148536777	3072,99	98,9104685146322
2015	04	La Ribagorza	Castigaleu	1,79	0,066356754672776	2695,75	99,9336432453272
2015	04	La Ribagorza	Chía	2,67	0,09651497789554	2763,74	99,9034850221045
2015	04	La Ribagorza	Estopiñán del Castillo	22,7	0,260173410735878	8702,25	99,7398265892641
2015	04	La Ribagorza	Foradada del Toscar	5,34	0,05054606791347	10559,28	99,9494539320865
2015	04	La Ribagorza	Graus	91,7	0,304277740208528	30045,24	99,6957222597915
2015	04	La Ribagorza	Isábena	13,84	0,116882711070836	11827,09	99,8831172889292
2015	04	La Ribagorza	Lascuarre	3,54	0,1099594019948	3215,83	99,8900405980052
2015	04	La Ribagorza	Laspaúles	13,68	0,168329038974079	8113,26	99,8316709610259
2015	04	La Ribagorza	Monesma y Cajigar	1,51	0,024033411216441	6281,41	99,9759665887836
2015	04	La Ribagorza	Montanuy	15,04	0,086382966014276	17395,8	99,9136170339857
2015	04	La Ribagorza	Perarrúa	6,21	0,203866570806701	3039,9	99,7961334291933
2015	04	La Ribagorza	Puebla de Castro (La)	103,96	3,4757838567961	2887,02	96,5242161432039
2015	04	La Ribagorza	Puente de Montañana	6,25	0,128070621214232	4873,87	99,8719293787858
2015	04	La Ribagorza	Sahún	26,8	0,368488208377332	7246,16	99,6315117916227
2015	04	La Ribagorza	Santaliestra y San Quílez	4,48	0,177692457193173	2516,73	99,8223075428068
2015	04	La Ribagorza	Secastilla	8,01	0,167660910518053	4769,49	99,832339089482
2015	04	La Ribagorza	Seira	8,72	0,129487899118235	6725,5	99,8705121008818
2015	04	La Ribagorza	Sesué	13,88	2,94192454429843	457,92	97,0580754557016
2015	04	La Ribagorza	Sopeira	6,57	0,148236393049812	4425,54	99,8517636069502
2015	04	La Ribagorza	Tolva	11,53	0,194910025272375	5904,02	99,8050899747276
2015	04	La Ribagorza	Torre la Ribera	3,11	0,090486415399566	3433,87	99,9095135846004
2015	04	La Ribagorza	Valle de Bardají	1,65	0,037510997542461	4397,06	99,9624890024575
2015	04	La Ribagorza	Valle de Lierp	1,97	0,06108394546475	3223,1	99,9389160545353
2015	04	La Ribagorza	Viacamp y Litera	1,66	0,015324864037991	10830,41	99,984675135962
2015	04	La Ribagorza	Villanova	7,69	0,989716727371009	769,3	99,010283272629
2015	05	Cinco Villas	Ardisa	3,85	0,141312925544605	2720,6	99,8586870744554
2015	05	Cinco Villas	Asín	2,38	0,127447882919306	1865,05	99,8725521170807
2015	05	Cinco Villas	Bagüés	0,91	0,029620563832315	3071,28	99,9703794361677
2015	05	Cinco Villas	Biel	9,35	0,071384235764953	13088,78	99,928615764235
2015	05	Cinco Villas	Biota	24,17	0,187938208218739	12836,44	99,8120617917813
2015	05	Cinco Villas	Castejón de Valdejasa	11,33	0,103528276560303	10932,54	99,8964717234397
2015	05	Cinco Villas	Castiliscar	11,02	0,274364815575556	4005,53	99,7256351844244
2015	05	Cinco Villas	Ejea de los Caballeros	807,18	1,31823854012896	60424,53	98,681761459871
2015	05	Cinco Villas	Erla	17,82	0,906579569908884	1947,81	99,0934204300911
2015	05	Cinco Villas	Frago (El)	3,64	0,106190559542564	3424,16	99,8938094404575
2015	05	Cinco Villas	Isuerre	0,96	0,04730811876309	2028,29	99,9526918812369
2015	05	Cinco Villas	Layana	4,94	1,28931227978598	378,21	98,710687720214
2015	05	Cinco Villas	Lobera de Onsella	1,81	0,056928443148615	3177,62	99,9430715568514
2015	05	Cinco Villas	Longás	1,21	0,024845536735461	4868,88	99,9751544632645
2015	05	Cinco Villas	Luesia	10,36	0,082208064166727	12591,81	99,9177919358333
2015	05	Cinco Villas	Luna	24,35	0,079275445220342	30691,34	99,9207245547797
2015	05	Cinco Villas	Marracos	4,16	0,245333647863651	1691,49	99,7546663521363
2015	05	Cinco Villas	Navardún	3,18	0,131101583113456	2422,42	99,8688984168866
2015	05	Cinco Villas	Orés	3,23	0,063250363738547	5103,46	99,9367496362615
2015	05	Cinco Villas	Pedrosas (Las)	7,3	0,398826466779941	1823,07	99,6011735332201
2015	05	Cinco Villas	Piedratajada	9,74	0,424367587727324	2285,44	99,5756324122727
2015	05	Cinco Villas	Pintanos (Los)	2,88	0,036073002739294	7980,93	99,9639269972607
2015	05	Cinco Villas	Puendeluna	4,26	0,439438014482887	965,16	99,5605619855171
2015	05	Cinco Villas	Sierra de Luna	14,57	0,333196883454271	4358,22	99,6668031165457
2015	05	Cinco Villas	Sos del Rey Católico	18,85	0,087078920295302	21628,18	99,9129210797047
2015	05	Cinco Villas	Sádaba	109,92	0,849864270676203	12823,91	99,1501357293238
2015	05	Cinco Villas	Tauste	751,78	1,86117373917474	39641,01	98,1388262608253
2015	05	Cinco Villas	Uncastillo	28,65	0,122114017410518	23433,03	99,8778859825895
2015	05	Cinco Villas	Undués de Lerda	2,25	0,052022279408195	4322,82	99,9479777205918
2015	05	Cinco Villas	Urriés	2,93	0,077960780139957	3755,37	99,9220392198601
2015	05	Cinco Villas	Valpalmas	7,05	0,17295435476986	4069,17	99,8270456452301
2015	06	Hoya de Huesca / Plana de Uesca	Agüero	7,05	0,075299676692026	9355,54	99,924700323308
2015	06	Hoya de Huesca / Plana de Uesca	Albero Alto	4,73	0,2447594061609	1927,78	99,7552405938391
2015	06	Hoya de Huesca / Plana de Uesca	Alcalá de Gurrea	80,13	1,1159902899235	7100,04	98,8840097100765
2015	06	Hoya de Huesca / Plana de Uesca	Alcalá del Obispo	13,57	0,290650354263586	4655,27	99,7093496457364
2015	06	Hoya de Huesca / Plana de Uesca	Alerre	15,73	1,76228727635308	876,86	98,2377127236469
2015	06	Hoya de Huesca / Plana de Uesca	Almudévar	105,26	0,525105909162564	19940,22	99,4748940908374
2015	06	Hoya de Huesca / Plana de Uesca	Angüés	48,67	0,863949671869536	5584,76	99,1360503281305
2015	06	Hoya de Huesca / Plana de Uesca	Antillón	2,68	0,120135735450352	2228,13	99,8798642645497
2015	06	Hoya de Huesca / Plana de Uesca	Argavieso	3,88	0,403968890230825	956,59	99,5960311097692
2015	06	Hoya de Huesca / Plana de Uesca	Arguis	25,9	0,415724331430204	6204,19	99,5842756685698
2015	06	Hoya de Huesca / Plana de Uesca	Ayerbe	74	1,18396779607595	6176,17	98,8160322039241
2015	06	Hoya de Huesca / Plana de Uesca	Banastás	13,2	2,82867245258759	453,45	97,1713275474124
2015	06	Hoya de Huesca / Plana de Uesca	Biscarrués	8,41	0,291305853827503	2878,59	99,7086941461725
2015	06	Hoya de Huesca / Plana de Uesca	Blecua y Torres	10,25	0,28385881831651	3600,7	99,7161411816835
2015	06	Hoya de Huesca / Plana de Uesca	Casbas de Huesca	28,12	0,211932428827031	13240,26	99,788067571173
2015	06	Hoya de Huesca / Plana de Uesca	Chimillas	10,44	1,05403440755997	980,04	98,94596559244
2015	06	Hoya de Huesca / Plana de Uesca	Gurrea de Gállego	94,24	0,491697645600991	19072,01	99,508302354399
2015	06	Hoya de Huesca / Plana de Uesca	Huesca	706,2	4,27186533280263	15825,22	95,7281346671974
2015	06	Hoya de Huesca / Plana de Uesca	Ibieca	3,83	0,258169758412425	1479,69	99,7418302415876
2015	06	Hoya de Huesca / Plana de Uesca	Igriés	62,77	3,219122933879	1887,14	96,780877066121
2015	06	Hoya de Huesca / Plana de Uesca	Loarre	21,48	0,281028974244244	7621,86	99,7189710257558
2015	06	Hoya de Huesca / Plana de Uesca	Loporzano	29,85	0,174786786470273	17048,1	99,8252132135297
2015	06	Hoya de Huesca / Plana de Uesca	Loscorrales	5,24	0,129990300342093	4025,83	99,8700096996579
2015	06	Hoya de Huesca / Plana de Uesca	Lupiñén-Ortilla	27,19	0,245652963465559	11041,27	99,7543470365344
2015	06	Hoya de Huesca / Plana de Uesca	Monflorite-Lascasas	15,29	0,525530686317642	2894,15	99,4744693136824
2015	06	Hoya de Huesca / Plana de Uesca	Murillo de Gállego	73,08	1,3323391229679	5412,01	98,6676608770321
2015	06	Hoya de Huesca / Plana de Uesca	Novales	6,11	0,310795963213152	1959,81	99,6892040367869
2015	06	Hoya de Huesca / Plana de Uesca	Nueno	49,67	0,334444107030194	14801,84	99,6655558929698
2015	06	Hoya de Huesca / Plana de Uesca	Pertusa	8,73	0,298457456992041	2916,31	99,701542543008
2015	06	Hoya de Huesca / Plana de Uesca	Peñas de Riglos (Las)	45,13	0,206816939283441	21776,1	99,7931830607165
2015	06	Hoya de Huesca / Plana de Uesca	Piracés	2,36	0,095631349252981	2465,45	99,904368650747
2015	06	Hoya de Huesca / Plana de Uesca	Quicena	14,67	1,49465104431992	966,83	98,5053489556801
2015	06	Hoya de Huesca / Plana de Uesca	Salillas	3,58	0,124836544329178	2864,17	99,8751634556708
2015	06	Hoya de Huesca / Plana de Uesca	Santa Eulalia de Gállego	3,59	0,120099424927823	2985,6	99,8799005750722
2015	06	Hoya de Huesca / Plana de Uesca	Sesa	9,2	0,297477584094003	3083,47	99,702522415906
2015	06	Hoya de Huesca / Plana de Uesca	Siétamo	30,65	0,619094364928355	4920,13	99,3809056350717
2015	06	Hoya de Huesca / Plana de Uesca	Sotonera (La)	64,43	0,390250461692402	16445,48	99,6097495383076
2015	06	Hoya de Huesca / Plana de Uesca	Tierz	32,4	4,96224710152696	620,53	95,037752898473
2015	06	Hoya de Huesca / Plana de Uesca	Tramaced	6,55	0,414297370634855	1574,44	99,5857026293651
2015	06	Hoya de Huesca / Plana de Uesca	Vicién	3,69	0,264776160099883	1389,94	99,7352238399001
2015	07	Somontano de Barbastro	Abiego	10,41	0,269393902536857	3853,82	99,7306060974631
2015	07	Somontano de Barbastro	Adahuesca	6,21	0,117613859117157	5273,78	99,8823861408828
2015	07	Somontano de Barbastro	Alquézar	10,61	0,336574301711422	3141,74	99,6634256982886
2015	07	Somontano de Barbastro	Azara	5	0,349066944058532	1427,39	99,6509330559415
2015	07	Somontano de Barbastro	Azlor	4,48	0,283150044242194	1577,72	99,7168499557578
2015	07	Somontano de Barbastro	Barbastro	538,03	5,07417023552079	10065,28	94,9258297644792
2015	07	Somontano de Barbastro	Barbuñales	4,35	0,229271969261744	1892,96	99,7707280307383
2015	07	Somontano de Barbastro	Berbegal	6,58	0,134330673939849	4891,78	99,8656693260602
2015	07	Somontano de Barbastro	Bierge	19,7	0,135104829689046	14561,57	99,8648951703109
2015	07	Somontano de Barbastro	Castejón del Puente	23,62	0,94866295555502	2466,2	99,051337044445
2015	07	Somontano de Barbastro	Castillazuelo	3,86	0,257580610719624	1494,7	99,7424193892804
2015	07	Somontano de Barbastro	Colungo	5,15	0,126822925644827	4055,63	99,8731770743552
2015	07	Somontano de Barbastro	Estada	4,04	0,246972447900429	1631,77	99,7530275520996
2015	07	Somontano de Barbastro	Estadilla	43,76	0,869869440071243	4986,88	99,1301305599287
2015	07	Somontano de Barbastro	Grado (El)	134,54	2,10634094104312	6252,84	97,8936590589569
2015	07	Somontano de Barbastro	Hoz y Costeán	5,7	0,098353697149986	5789,71	99,90164630285
2015	07	Somontano de Barbastro	Ilche	10,56	0,163245115013604	6458,24	99,8367548849864
2015	07	Somontano de Barbastro	Laluenga	16,83	0,46394054504055	3610,79	99,5360594549595
2015	07	Somontano de Barbastro	Laperdiguera	4,13	0,363524337646334	1131,97	99,6364756623537
2015	07	Somontano de Barbastro	Lascellas-Ponzano	6,77	0,25429713324118	2655,47	99,7457028667588
2015	07	Somontano de Barbastro	Naval	6,36	0,134529147982063	4721,24	99,865470852018
2015	07	Somontano de Barbastro	Olvena	0,94	0,049455984174085	1899,74	99,9505440158259
2015	07	Somontano de Barbastro	Peralta de Alcofea	28,83	0,246067444500397	11687,47	99,7539325554996
2015	07	Somontano de Barbastro	Peraltilla	6,87	0,433547898523287	1577,73	99,5664521014767
2015	07	Somontano de Barbastro	Pozán de Vero	9,34	0,628346922849224	1477,1	99,3716530771508
2015	07	Somontano de Barbastro	Salas Altas	7,21	0,335459616896743	2142,08	99,6645403831033
2015	07	Somontano de Barbastro	Salas Bajas	10,74	0,862013612430975	1235,18	99,137986387569
2015	07	Somontano de Barbastro	Santa María de Dulcis	5,14	0,190668377983367	2690,64	99,8093316220166
2015	07	Somontano de Barbastro	Torres de Alcanadre	7,64	0,434745497482004	1749,71	99,565254502518
2015	08	Cinca Medio	Albalate de Cinca	29,43	0,666277269146133	4387,65	99,3337227308539
2015	08	Cinca Medio	Alcolea de Cinca	42,54	0,505593739860492	8371,33	99,4944062601395
2015	08	Cinca Medio	Alfántega	4,38	0,509990219365656	854,46	99,4900097806343
2015	08	Cinca Medio	Almunia de San Juan	35,41	0,991629537734291	3535,48	99,0083704622657
2015	08	Cinca Medio	Binaced	64,25	0,819047279105817	7780,23	99,1809527208942
2015	08	Cinca Medio	Fonz	41,84	0,803675702255824	5164,24	99,1963242977442
2015	08	Cinca Medio	Monzón	639	4,14352281142238	14782,66	95,8564771885776
2015	08	Cinca Medio	Pueyo de Santa Cruz	10,54	1,1281052327386	923,77	98,8718947672614
2015	08	Cinca Medio	San Miguel del Cinca	21,61	0,203373879490859	10604,14	99,7966261205092
2015	09	La Litera / La Llitera	Albelda	21,86	0,418001204669529	5207,79	99,5819987953305
2015	09	La Litera / La Llitera	Alcampell	22,66	0,394738446584014	5717,85	99,605261553416
2015	09	La Litera / La Llitera	Altorricón	51,56	1,62821909588998	3115,09	98,37178090411
2015	09	La Litera / La Llitera	Azanuy-Alins	9,7	0,190434308016695	5083,92	99,8095656919833
2015	09	La Litera / La Llitera	Baells	3,28	0,08214046018692	3989,88	99,9178595398131
2015	09	La Litera / La Llitera	Baldellou	4,72	0,15636025136898	3013,95	99,843639748631
2015	09	La Litera / La Llitera	Binéfar	208,59	8,55831090395851	2228,69	91,4416890960415
2015	09	La Litera / La Llitera	Camporrells	13,68	0,509491514061295	2671,35	99,4905084859387
2015	09	La Litera / La Llitera	Castillonroy	20,35	0,547892833777122	3693,88	99,4521071662229
2015	09	La Litera / La Llitera	Esplús	23,13	0,317646040960272	7258,56	99,6823539590397
2015	09	La Litera / La Llitera	Peralta de Calasanz	20,24	0,175600089882259	11505,95	99,8243999101177
2015	09	La Litera / La Llitera	San Esteban de Litera	50,81	0,705228210238787	7153,95	99,2947717897612
2015	09	La Litera / La Llitera	Tamarite de Litera	101,28	0,899410427939268	11159,43	99,1005895720607
2015	09	La Litera / La Llitera	Vencillón	13,64	1,40035316824771	960,4	98,5996468317523
2015	10	Los Monegros	Albalatillo	13	1,41650776355217	904,75	98,5834922364478
2015	10	Los Monegros	Albero Bajo	11,88	0,535289452815226	2207,48	99,4647105471848
2015	10	Los Monegros	Alberuela de Tubo	10,47	0,500145696692924	2082,92	99,4998543033071
2015	10	Los Monegros	Alcubierre	14,82	0,12888514350865	11483,79	99,8711148564914
2015	10	Los Monegros	Almolda (La)	22,01	0,168063376920874	13074,24	99,8319366230791
2015	10	Los Monegros	Almuniente	19,06	0,506874451506529	3741,24	99,4931255484935
2015	10	Los Monegros	Barbués	3,71	0,188643748061444	1962,96	99,8113562519386
2015	10	Los Monegros	Bujaraloz	81,85	0,679072777353732	11971,35	99,3209272226463
2015	10	Los Monegros	Capdesaso	6,1	0,34891635731323	1742,17	99,6510836426868
2015	10	Los Monegros	Castejón de Monegros	38,48	0,23234989188605	16522,75	99,767650108114
2015	10	Los Monegros	Castelflorite	4,67	0,133564807532254	3491,76	99,8664351924677
2015	10	Los Monegros	Farlete	28,44	0,273347993910222	10375,88	99,7266520060898
2015	10	Los Monegros	Grañén	103,13	0,837102309438079	12216,75	99,1628976905619
2015	10	Los Monegros	Huerto	15,54	0,178355002203614	8697,42	99,8216449977964
2015	10	Los Monegros	Lalueza	70,37	0,797466059246164	8753,83	99,2025339407538
2015	10	Los Monegros	Lanaja	89,8	0,488650839385693	18287,33	99,5113491606143
2015	10	Los Monegros	Leciñena	64,25	0,360017998098208	17782,08	99,6399820019018
2015	10	Los Monegros	Monegrillo	19,74	0,107804640951564	18291,16	99,8921953590484
2015	10	Los Monegros	Perdiguera	43,51	0,393161821646762	11023,18	99,6068381783532
2015	10	Los Monegros	Peñalba	16,76	0,107033629378815	15641,87	99,8929663706212
2015	10	Los Monegros	Poleñino	11,16	0,337640570116389	3294,13	99,6623594298836
2015	10	Los Monegros	Robres	29,64	0,463347261889688	6367,29	99,5366527381103
2015	10	Los Monegros	Sangarrén	11,51	0,35584108032239	3223,08	99,6441589196776
2015	10	Los Monegros	Sariñena	243,22	0,882327440630087	27322,51	99,1176725593699
2015	10	Los Monegros	Sena	20,96	0,19882752471115	10520,84	99,8011724752889
2015	10	Los Monegros	Senés de Alcubierre	3,21	0,159834290181394	2005,12	99,8401657098186
2015	10	Los Monegros	Tardienta	52,05	0,561170857928358	9223,2	99,4388291420717
2015	10	Los Monegros	Torralba de Aragón	8,01	0,19638273302981	4070,76	99,8036172669702
2015	10	Los Monegros	Torres de Barbués	15,72	1,12226394619987	1385,02	98,8777360538001
2015	10	Los Monegros	Valfarta	4,04	0,121660362812884	3316,68	99,8783396371871
2015	10	Los Monegros	Villanueva de Sigena	17,07	0,116951852422794	14578,68	99,8830481475772
2015	11	Bajo Cinca / Baix Cinca	Ballobar	20,09	0,156895024811125	12784,65	99,8431049751889
2015	11	Bajo Cinca / Baix Cinca	Belver de Cinca	32,58	0,393822617844589	8240,18	99,6061773821554
2015	11	Bajo Cinca / Baix Cinca	Candasnos	22,21	0,181738437393113	12198,65	99,8182615626069
2015	11	Bajo Cinca / Baix Cinca	Chalamera	3,15	0,274965083798883	1142,45	99,7250349162011
2015	11	Bajo Cinca / Baix Cinca	Fraga	332,99	0,76667457923152	43100,04	99,2333254207685
2015	11	Bajo Cinca / Baix Cinca	Mequinenza	39,4	0,128324257811902	30664,07	99,8716757421881
2015	11	Bajo Cinca / Baix Cinca	Ontiñena	14,68	0,106569872958258	13760,32	99,8934301270417
2015	11	Bajo Cinca / Baix Cinca	Osso de Cinca	15,21	0,551302683658823	2743,71	99,4486973163412
2015	11	Bajo Cinca / Baix Cinca	Torrente de Cinca	113,01	1,97517788136349	5608,5	98,0248221186365
2015	11	Bajo Cinca / Baix Cinca	Velilla de Cinca	11,71	0,703337097277947	1653,21	99,2966629027221
2015	11	Bajo Cinca / Baix Cinca	Zaidín	43,59	0,471939162180773	9192,77	99,5280608378192
2015	12	Tarazona y el Moncayo	Alcalá de Moncayo	4,35	0,317956889431405	1363,76	99,6820431105686
2015	12	Tarazona y el Moncayo	Añón de Moncayo	16,14	0,250096459136191	6437,37	99,7499035408638
2015	12	Tarazona y el Moncayo	Buste (El)	6,02	0,787205941966446	758,71	99,2127940580336
2015	12	Tarazona y el Moncayo	Fayos (Los)	3,04	0,866887190601118	347,64	99,1331128093989
2015	12	Tarazona y el Moncayo	Grisel	3,37	0,231373410595117	1453,15	99,7686265894049
2015	12	Tarazona y el Moncayo	Litago	7,79	0,500468988911303	1548,75	99,4995310110887
2015	12	Tarazona y el Moncayo	Lituénigo	3,17	0,266653207829678	1185,64	99,7333467921703
2015	12	Tarazona y el Moncayo	Malón	13,61	2,36092077644977	562,86	97,6390792235502
2015	12	Tarazona y el Moncayo	Novallas	16,82	1,4359744905364	1154,51	98,5640255094636
2015	12	Tarazona y el Moncayo	San Martín de la Virgen de Moncayo	68,45	11,8968993325918	506,91	88,1031006674082
2015	12	Tarazona y el Moncayo	Santa Cruz de Moncayo	3,93	1,0269945383751	378,74	98,9730054616249
2015	12	Tarazona y el Moncayo	Tarazona	228,22	0,928263554937852	24357,47	99,0717364450621
2015	12	Tarazona y el Moncayo	Torrellas	8,28	2,92115011465867	275,17	97,0788498853413
2015	12	Tarazona y el Moncayo	Trasmoz	2,8	0,155532225721697	1797,47	99,8444677742783
2015	12	Tarazona y el Moncayo	Vera de Moncayo	17,69	0,641227793545674	2741,08	99,3587722064543
2015	12	Tarazona y el Moncayo	Vierlas	2,69	0,976016835383332	272,92	99,0239831646167
2015	13	Campo de Borja	Agón	7,68	0,409100352103298	1869,61	99,5908996478967
2015	13	Campo de Borja	Ainzón	39,2	0,956207174968838	4060,33	99,0437928250312
2015	13	Campo de Borja	Alberite de San Juan	3,12	0,280898876404494	1107,6	99,7191011235955
2015	13	Campo de Borja	Albeta	38,91	14,5262450533861	228,95	85,4737549466139
2015	13	Campo de Borja	Ambel	9,37	0,1533338242634	6101,48	99,8466661757366
2015	13	Campo de Borja	Bisimbre	10,06	0,920773229845501	1082,5	99,0792267701545
2015	13	Campo de Borja	Borja	161,74	1,51492161259444	10514,72	98,4850783874056
2015	13	Campo de Borja	Bulbuente	19,48	0,767911698038829	2517,27	99,2320883019612
2015	13	Campo de Borja	Bureta	7,85	0,6574264059294	1186,2	99,3425735940706
2015	13	Campo de Borja	Fréscano	8,44	0,451542144825188	1860,71	99,5484578551748
2015	13	Campo de Borja	Fuendejalón	29,8	0,389537391668083	7620,3	99,6104626083319
2015	13	Campo de Borja	Magallón	46,17	0,587846586937507	7807,92	99,4121534130625
2015	13	Campo de Borja	Maleján	3,9	62,2009569377991	2,37	37,799043062201
2015	13	Campo de Borja	Mallén	98,87	2,60233517929713	3700,41	97,3976648207029
2015	13	Campo de Borja	Novillas	15,7	0,606667156122122	2572,21	99,3933328438779
2015	13	Campo de Borja	Pozuelo de Aragón	15,14	0,467890475307497	3220,66	99,5321095246925
2015	13	Campo de Borja	Tabuenca	13,12	0,154697461523133	8467,95	99,8453025384769
2015	13	Campo de Borja	Talamantes	1,96	0,041625784200042	4706,66	99,9583742158
2015	14	Aranda	Aranda de Moncayo	5	0,055015486859551	9083,35	99,9449845131404
2015	14	Aranda	Brea de Aragón	31,92	2,39197877793265	1302,54	97,6080212220674
2015	14	Aranda	Calcena	2,85	0,044117442179061	6457,18	99,9558825578209
2015	14	Aranda	Gotor	4,94	0,31756847972126	1550,63	99,6824315202787
2015	14	Aranda	Illueca	138,91	5,57191220357475	2354,13	94,4280877964253
2015	14	Aranda	Jarque	13,44	0,308495327810716	4343,19	99,6915046721893
2015	14	Aranda	Mesones de Isuela	9,12	0,187636175102408	4851,35	99,8123638248976
2015	14	Aranda	Oseja	0,95	0,075208803388355	1262,2	99,9247911966116
2015	14	Aranda	Pomer	2,42	0,073076237842016	3309,19	99,926923762158
2015	14	Aranda	Purujosa	1,34	0,038375842693411	3490,44	99,9616241573066
2015	14	Aranda	Sestrica	13,07	0,325393110728263	4003,61	99,6746068892717
2015	14	Aranda	Tierga	5,61	0,08382655523662	6686,78	99,9161734447634
2015	14	Aranda	Trasobares	4,77	0,066831152564173	7132,62	99,9331688474358
2015	15	Ribera Alta del Ebro	Alagón	156,25	6,56694713660091	2223,09	93,4330528633991
2015	15	Ribera Alta del Ebro	Alcalá de Ebro	11,84	1,1997527536555	975,03	98,8002472463445
