Municipio código	Municipio nombre	Año	Votos	Siglas
22024	Alquézar	2015	107	PODEMOS-Ahora Alto Aragón en Común
22024	Alquézar	2015	57	C's
22024	Alquézar	2015	55	IU-CHA-UPeC
22024	Alquézar	2015	6	EB
22024	Alquézar	2015	7	PACMA
22024	Alquézar	2015	7	UPYD
22024	Alquézar	2015	3	RECORTES CERO-GRUPO VERDE
22024	Alquézar	2015	0	Independientes-FIA
22024	Alquézar	2015	1	PCPE
22025	Altorricón	2015	762	PP-PAR
22025	Altorricón	2015	547	PSOE
22025	Altorricón	2015	231	PODEMOS-Ahora Alto Aragón en Común
22025	Altorricón	2015	225	C's
22025	Altorricón	2015	68	IU-CHA-UPeC
22025	Altorricón	2015	9	EB
22025	Altorricón	2015	13	PACMA
22025	Altorricón	2015	1	UPYD
22025	Altorricón	2015	1	RECORTES CERO-GRUPO VERDE
22025	Altorricón	2015	1	Independientes-FIA
22025	Altorricón	2015	0	PCPE
22027	Angüés	2015	226	PP-PAR
22027	Angüés	2015	170	PSOE
22027	Angüés	2015	83	PODEMOS-Ahora Alto Aragón en Común
22027	Angüés	2015	71	C's
22027	Angüés	2015	11	IU-CHA-UPeC
22027	Angüés	2015	6	EB
22027	Angüés	2015	4	PACMA
22027	Angüés	2015	7	UPYD
22027	Angüés	2015	0	RECORTES CERO-GRUPO VERDE
22027	Angüés	2015	0	Independientes-FIA
22027	Angüés	2015	2	PCPE
22028	Ansó	2015	262	PP-PAR
22028	Ansó	2015	192	PSOE
22028	Ansó	2015	157	PODEMOS-Ahora Alto Aragón en Común
22028	Ansó	2015	72	C's
22028	Ansó	2015	37	IU-CHA-UPeC
22028	Ansó	2015	24	EB
22028	Ansó	2015	5	PACMA
22028	Ansó	2015	16	UPYD
22028	Ansó	2015	1	RECORTES CERO-GRUPO VERDE
22028	Ansó	2015	2	Independientes-FIA
22028	Ansó	2015	3	PCPE
22029	Antillón	2015	128	PP-PAR
22029	Antillón	2015	81	PSOE
22029	Antillón	2015	23	PODEMOS-Ahora Alto Aragón en Común
22029	Antillón	2015	32	C's
22029	Antillón	2015	10	IU-CHA-UPeC
22029	Antillón	2015	3	EB
22029	Antillón	2015	0	PACMA
22029	Antillón	2015	0	UPYD
22029	Antillón	2015	0	RECORTES CERO-GRUPO VERDE
22029	Antillón	2015	0	Independientes-FIA
22029	Antillón	2015	0	PCPE
22032	Aragüés del Puerto	2015	47	PP-PAR
22032	Aragüés del Puerto	2015	79	PSOE
22032	Aragüés del Puerto	2015	34	PODEMOS-Ahora Alto Aragón en Común
22032	Aragüés del Puerto	2015	24	C's
22032	Aragüés del Puerto	2015	5	IU-CHA-UPeC
22032	Aragüés del Puerto	2015	0	EB
22032	Aragüés del Puerto	2015	0	PACMA
22032	Aragüés del Puerto	2015	0	UPYD
22032	Aragüés del Puerto	2015	0	RECORTES CERO-GRUPO VERDE
22032	Aragüés del Puerto	2015	0	Independientes-FIA
22032	Aragüés del Puerto	2015	0	PCPE
22035	Arén	2015	107	PP-PAR
22035	Arén	2015	225	PSOE
22035	Arén	2015	73	PODEMOS-Ahora Alto Aragón en Común
22035	Arén	2015	19	C's
22035	Arén	2015	22	IU-CHA-UPeC
22035	Arén	2015	6	EB
22035	Arén	2015	4	PACMA
22035	Arén	2015	0	UPYD
22035	Arén	2015	0	RECORTES CERO-GRUPO VERDE
22035	Arén	2015	0	Independientes-FIA
22035	Arén	2015	1	PCPE
22036	Argavieso	2015	123	PP-PAR
22036	Argavieso	2015	25	PSOE
22036	Argavieso	2015	29	PODEMOS-Ahora Alto Aragón en Común
22036	Argavieso	2015	39	C's
22036	Argavieso	2015	1	IU-CHA-UPeC
22036	Argavieso	2015	0	EB
22036	Argavieso	2015	3	PACMA
22036	Argavieso	2015	4	UPYD
22036	Argavieso	2015	0	RECORTES CERO-GRUPO VERDE
22036	Argavieso	2015	0	Independientes-FIA
22036	Argavieso	2015	0	PCPE
22037	Arguis	2015	94	PP-PAR
22037	Arguis	2015	10	PSOE
22037	Arguis	2015	66	PODEMOS-Ahora Alto Aragón en Común
22037	Arguis	2015	18	C's
22037	Arguis	2015	28	IU-CHA-UPeC
22037	Arguis	2015	0	EB
22037	Arguis	2015	5	PACMA
22037	Arguis	2015	4	UPYD
22037	Arguis	2015	1	RECORTES CERO-GRUPO VERDE
22037	Arguis	2015	0	Independientes-FIA
22037	Arguis	2015	1	PCPE
22039	Ayerbe	2015	633	PP-PAR
22039	Ayerbe	2015	497	PSOE
22039	Ayerbe	2015	382	PODEMOS-Ahora Alto Aragón en Común
22039	Ayerbe	2015	130	C's
22039	Ayerbe	2015	135	IU-CHA-UPeC
22039	Ayerbe	2015	6	EB
22039	Ayerbe	2015	7	PACMA
22039	Ayerbe	2015	8	UPYD
22039	Ayerbe	2015	3	RECORTES CERO-GRUPO VERDE
22039	Ayerbe	2015	0	Independientes-FIA
22039	Ayerbe	2015	2	PCPE
22040	Azanuy-Alins	2015	147	PP-PAR
22040	Azanuy-Alins	2015	87	PSOE
22040	Azanuy-Alins	2015	27	PODEMOS-Ahora Alto Aragón en Común
22040	Azanuy-Alins	2015	47	C's
22040	Azanuy-Alins	2015	0	IU-CHA-UPeC
22040	Azanuy-Alins	2015	12	EB
22040	Azanuy-Alins	2015	7	PACMA
22040	Azanuy-Alins	2015	3	UPYD
22040	Azanuy-Alins	2015	1	RECORTES CERO-GRUPO VERDE
22040	Azanuy-Alins	2015	0	Independientes-FIA
22040	Azanuy-Alins	2015	2	PCPE
22041	Azara	2015	198	PP-PAR
22041	Azara	2015	77	PSOE
22041	Azara	2015	30	PODEMOS-Ahora Alto Aragón en Común
22041	Azara	2015	19	C's
22041	Azara	2015	5	IU-CHA-UPeC
22041	Azara	2015	3	EB
22041	Azara	2015	3	PACMA
22041	Azara	2015	0	UPYD
22041	Azara	2015	0	RECORTES CERO-GRUPO VERDE
22041	Azara	2015	0	Independientes-FIA
22041	Azara	2015	0	PCPE
22042	Azlor	2015	112	PP-PAR
22042	Azlor	2015	93	PSOE
22042	Azlor	2015	47	PODEMOS-Ahora Alto Aragón en Común
22042	Azlor	2015	21	C's
22042	Azlor	2015	5	IU-CHA-UPeC
22042	Azlor	2015	0	EB
22042	Azlor	2015	1	PACMA
22042	Azlor	2015	3	UPYD
22042	Azlor	2015	0	RECORTES CERO-GRUPO VERDE
22042	Azlor	2015	0	Independientes-FIA
22042	Azlor	2015	0	PCPE
22043	Baells	2015	108	PP-PAR
22043	Baells	2015	40	PSOE
22043	Baells	2015	25	PODEMOS-Ahora Alto Aragón en Común
22043	Baells	2015	12	C's
22043	Baells	2015	5	IU-CHA-UPeC
22043	Baells	2015	0	EB
22043	Baells	2015	9	PACMA
22043	Baells	2015	0	UPYD
22043	Baells	2015	0	RECORTES CERO-GRUPO VERDE
22043	Baells	2015	0	Independientes-FIA
22043	Baells	2015	2	PCPE
22044	Bailo	2015	151	PP-PAR
22044	Bailo	2015	131	PSOE
22044	Bailo	2015	97	PODEMOS-Ahora Alto Aragón en Común
22044	Bailo	2015	44	C's
22044	Bailo	2015	34	IU-CHA-UPeC
22044	Bailo	2015	3	EB
22044	Bailo	2015	2	PACMA
22044	Bailo	2015	6	UPYD
22044	Bailo	2015	1	RECORTES CERO-GRUPO VERDE
22044	Bailo	2015	1	Independientes-FIA
22044	Bailo	2015	3	PCPE
22045	Baldellou	2015	49	PP-PAR
22045	Baldellou	2015	71	PSOE
22045	Baldellou	2015	17	PODEMOS-Ahora Alto Aragón en Común
22045	Baldellou	2015	26	C's
22045	Baldellou	2015	10	IU-CHA-UPeC
22045	Baldellou	2015	0	EB
22045	Baldellou	2015	11	PACMA
22045	Baldellou	2015	0	UPYD
22045	Baldellou	2015	0	RECORTES CERO-GRUPO VERDE
22045	Baldellou	2015	0	Independientes-FIA
22045	Baldellou	2015	1	PCPE
22046	Ballobar	2015	613	PP-PAR
22046	Ballobar	2015	605	PSOE
22046	Ballobar	2015	105	PODEMOS-Ahora Alto Aragón en Común
22046	Ballobar	2015	80	C's
22046	Ballobar	2015	90	IU-CHA-UPeC
22046	Ballobar	2015	0	EB
22046	Ballobar	2015	16	PACMA
22046	Ballobar	2015	17	UPYD
22046	Ballobar	2015	0	RECORTES CERO-GRUPO VERDE
22046	Ballobar	2015	0	Independientes-FIA
22046	Ballobar	2015	1	PCPE
22047	Banastás	2015	261	PP-PAR
22047	Banastás	2015	60	PSOE
22047	Banastás	2015	49	PODEMOS-Ahora Alto Aragón en Común
22047	Banastás	2015	120	C's
22047	Banastás	2015	30	IU-CHA-UPeC
22047	Banastás	2015	6	EB
22047	Banastás	2015	7	PACMA
22047	Banastás	2015	3	UPYD
22047	Banastás	2015	1	RECORTES CERO-GRUPO VERDE
22047	Banastás	2015	0	Independientes-FIA
22047	Banastás	2015	0	PCPE
22048	Barbastro	2015	8682	PP-PAR
22048	Barbastro	2015	6267	PSOE
22048	Barbastro	2015	2887	PODEMOS-Ahora Alto Aragón en Común
22048	Barbastro	2015	3576	C's
22048	Barbastro	2015	1336	IU-CHA-UPeC
22048	Barbastro	2015	366	EB
22048	Barbastro	2015	490	PACMA
22048	Barbastro	2015	197	UPYD
22048	Barbastro	2015	57	RECORTES CERO-GRUPO VERDE
22048	Barbastro	2015	25	Independientes-FIA
22048	Barbastro	2015	25	PCPE
22049	Barbués	2015	86	PP-PAR
22049	Barbués	2015	14	PSOE
22049	Barbués	2015	20	PODEMOS-Ahora Alto Aragón en Común
22049	Barbués	2015	29	C's
22049	Barbués	2015	4	IU-CHA-UPeC
22049	Barbués	2015	0	EB
22049	Barbués	2015	1	PACMA
22049	Barbués	2015	0	UPYD
22049	Barbués	2015	0	RECORTES CERO-GRUPO VERDE
22049	Barbués	2015	0	Independientes-FIA
22049	Barbués	2015	0	PCPE
22050	Barbuñales	2015	115	PP-PAR
22050	Barbuñales	2015	69	PSOE
22050	Barbuñales	2015	11	PODEMOS-Ahora Alto Aragón en Común
22050	Barbuñales	2015	10	C's
22050	Barbuñales	2015	5	IU-CHA-UPeC
22050	Barbuñales	2015	0	EB
22050	Barbuñales	2015	1	PACMA
22050	Barbuñales	2015	0	UPYD
22050	Barbuñales	2015	0	RECORTES CERO-GRUPO VERDE
22050	Barbuñales	2015	0	Independientes-FIA
22050	Barbuñales	2015	0	PCPE
22051	Bárcabo	2015	99	PP-PAR
22051	Bárcabo	2015	72	PSOE
22051	Bárcabo	2015	33	PODEMOS-Ahora Alto Aragón en Común
22051	Bárcabo	2015	21	C's
22051	Bárcabo	2015	12	IU-CHA-UPeC
22051	Bárcabo	2015	0	EB
22051	Bárcabo	2015	2	PACMA
22051	Bárcabo	2015	0	UPYD
22051	Bárcabo	2015	0	RECORTES CERO-GRUPO VERDE
22051	Bárcabo	2015	0	Independientes-FIA
22051	Bárcabo	2015	0	PCPE
22052	Belver de Cinca	2015	706	PP-PAR
22052	Belver de Cinca	2015	762	PSOE
22052	Belver de Cinca	2015	237	PODEMOS-Ahora Alto Aragón en Común
22052	Belver de Cinca	2015	171	C's
22052	Belver de Cinca	2015	72	IU-CHA-UPeC
22052	Belver de Cinca	2015	30	EB
22052	Belver de Cinca	2015	24	PACMA
22052	Belver de Cinca	2015	19	UPYD
22052	Belver de Cinca	2015	2	RECORTES CERO-GRUPO VERDE
22052	Belver de Cinca	2015	1	Independientes-FIA
22052	Belver de Cinca	2015	3	PCPE
22053	Benabarre	2015	526	PP-PAR
22053	Benabarre	2015	481	PSOE
22053	Benabarre	2015	191	PODEMOS-Ahora Alto Aragón en Común
22053	Benabarre	2015	114	C's
22053	Benabarre	2015	46	IU-CHA-UPeC
22053	Benabarre	2015	14	EB
22053	Benabarre	2015	12	PACMA
22053	Benabarre	2015	2	UPYD
22053	Benabarre	2015	7	RECORTES CERO-GRUPO VERDE
22053	Benabarre	2015	1	Independientes-FIA
22053	Benabarre	2015	1	PCPE
22054	Benasque	2015	842	PP-PAR
22054	Benasque	2015	507	PSOE
22054	Benasque	2015	640	PODEMOS-Ahora Alto Aragón en Común
22054	Benasque	2015	402	C's
22054	Benasque	2015	156	IU-CHA-UPeC
22054	Benasque	2015	81	EB
22054	Benasque	2015	92	PACMA
22054	Benasque	2015	36	UPYD
22054	Benasque	2015	17	RECORTES CERO-GRUPO VERDE
22054	Benasque	2015	3	Independientes-FIA
22054	Benasque	2015	3	PCPE
22055	Berbegal	2015	266	PP-PAR
22055	Berbegal	2015	252	PSOE
22055	Berbegal	2015	41	PODEMOS-Ahora Alto Aragón en Común
22055	Berbegal	2015	79	C's
22055	Berbegal	2015	19	IU-CHA-UPeC
22055	Berbegal	2015	10	EB
22055	Berbegal	2015	13	PACMA
22055	Berbegal	2015	4	UPYD
22055	Berbegal	2015	0	RECORTES CERO-GRUPO VERDE
22055	Berbegal	2015	1	Independientes-FIA
22055	Berbegal	2015	0	PCPE
22057	Bielsa	2015	133	PP-PAR
22057	Bielsa	2015	335	PSOE
22057	Bielsa	2015	106	PODEMOS-Ahora Alto Aragón en Común
22057	Bielsa	2015	66	C's
22057	Bielsa	2015	45	IU-CHA-UPeC
22057	Bielsa	2015	10	EB
22057	Bielsa	2015	3	PACMA
22057	Bielsa	2015	5	UPYD
22057	Bielsa	2015	0	RECORTES CERO-GRUPO VERDE
22057	Bielsa	2015	0	Independientes-FIA
22057	Bielsa	2015	0	PCPE
22058	Bierge	2015	134	PP-PAR
22058	Bierge	2015	123	PSOE
22058	Bierge	2015	77	PODEMOS-Ahora Alto Aragón en Común
22058	Bierge	2015	25	C's
22058	Bierge	2015	17	IU-CHA-UPeC
22058	Bierge	2015	3	EB
22058	Bierge	2015	2	PACMA
22058	Bierge	2015	3	UPYD
22058	Bierge	2015	1	RECORTES CERO-GRUPO VERDE
22058	Bierge	2015	0	Independientes-FIA
22058	Bierge	2015	2	PCPE
22059	Biescas	2015	684	PP-PAR
22059	Biescas	2015	509	PSOE
22059	Biescas	2015	456	PODEMOS-Ahora Alto Aragón en Común
22059	Biescas	2015	263	C's
22059	Biescas	2015	150	IU-CHA-UPeC
22059	Biescas	2015	49	EB
22059	Biescas	2015	38	PACMA
22059	Biescas	2015	22	UPYD
22059	Biescas	2015	7	RECORTES CERO-GRUPO VERDE
22059	Biescas	2015	5	Independientes-FIA
22059	Biescas	2015	4	PCPE
22060	Binaced	2015	811	PP-PAR
22060	Binaced	2015	757	PSOE
22060	Binaced	2015	377	PODEMOS-Ahora Alto Aragón en Común
22060	Binaced	2015	296	C's
22060	Binaced	2015	109	IU-CHA-UPeC
22060	Binaced	2015	20	EB
22060	Binaced	2015	9	PACMA
22060	Binaced	2015	13	UPYD
22060	Binaced	2015	3	RECORTES CERO-GRUPO VERDE
22060	Binaced	2015	7	Independientes-FIA
22060	Binaced	2015	3	PCPE
22061	Binéfar	2015	4608	PP-PAR
22061	Binéfar	2015	3139	PSOE
22061	Binéfar	2015	2100	PODEMOS-Ahora Alto Aragón en Común
22061	Binéfar	2015	1969	C's
22061	Binéfar	2015	570	IU-CHA-UPeC
22061	Binéfar	2015	97	EB
22061	Binéfar	2015	157	PACMA
22061	Binéfar	2015	70	UPYD
22061	Binéfar	2015	22	RECORTES CERO-GRUPO VERDE
22061	Binéfar	2015	11	Independientes-FIA
22061	Binéfar	2015	30	PCPE
22062	Bisaurri	2015	121	PP-PAR
22062	Bisaurri	2015	67	PSOE
22062	Bisaurri	2015	44	PODEMOS-Ahora Alto Aragón en Común
22062	Bisaurri	2015	45	C's
22062	Bisaurri	2015	15	IU-CHA-UPeC
22062	Bisaurri	2015	0	EB
22062	Bisaurri	2015	3	PACMA
22062	Bisaurri	2015	2	UPYD
22062	Bisaurri	2015	0	RECORTES CERO-GRUPO VERDE
22062	Bisaurri	2015	1	Independientes-FIA
22062	Bisaurri	2015	1	PCPE
22063	Biscarrués	2015	157	PP-PAR
22063	Biscarrués	2015	34	PSOE
22063	Biscarrués	2015	74	PODEMOS-Ahora Alto Aragón en Común
22063	Biscarrués	2015	32	C's
22063	Biscarrués	2015	57	IU-CHA-UPeC
22063	Biscarrués	2015	12	EB
22063	Biscarrués	2015	1	PACMA
22063	Biscarrués	2015	4	UPYD
22063	Biscarrués	2015	1	RECORTES CERO-GRUPO VERDE
22063	Biscarrués	2015	0	Independientes-FIA
22063	Biscarrués	2015	0	PCPE
22064	Blecua y Torres	2015	107	PP-PAR
22064	Blecua y Torres	2015	103	PSOE
22064	Blecua y Torres	2015	58	PODEMOS-Ahora Alto Aragón en Común
22064	Blecua y Torres	2015	17	C's
22064	Blecua y Torres	2015	18	IU-CHA-UPeC
22064	Blecua y Torres	2015	12	EB
