Año	Comarca código	Comarca nombre	VAB	Sector VAB código	Sector VAB descripción
2014	29	Comunidad de Teruel	76790,4	21	B y E Extractivas; Energía y agua
2014	30	Maestrazgo	7500,8	21	B y E Extractivas; Energía y agua
2014	31	Sierra de Albarracín	6333,8	21	B y E Extractivas; Energía y agua
2014	32	Gúdar-Javalambre	19450,5	21	B y E Extractivas; Energía y agua
2014	33	Matarraña / Matarranya	13557,3	21	B y E Extractivas; Energía y agua
2014	01	La Jacetania	8903	22	C Industria manufacturera
2014	02	Alto Gállego	67384	22	C Industria manufacturera
2014	03	Sobrarbe	4975,3	22	C Industria manufacturera
2014	04	La Ribagorza	10934,6	22	C Industria manufacturera
2014	05	Cinco Villas	113384,2	22	C Industria manufacturera
2014	06	Hoya de Huesca / Plana de Uesca	104219,7	22	C Industria manufacturera
2014	07	Somontano de Barbastro	112721,8	22	C Industria manufacturera
2014	08	Cinca Medio	122653,8	22	C Industria manufacturera
2014	09	La Litera / La Llitera	111731,5	22	C Industria manufacturera
2014	10	Los Monegros	35022,8	22	C Industria manufacturera
2014	11	Bajo Cinca / Baix Cinca	89929,6	22	C Industria manufacturera
2014	12	Tarazona y el Moncayo	35851,3	22	C Industria manufacturera
2014	13	Campo de Borja	107679,7	22	C Industria manufacturera
2014	14	Aranda	42033,3	22	C Industria manufacturera
2014	15	Ribera Alta del Ebro	762593,2	22	C Industria manufacturera
2014	16	Valdejalón	245940,5	22	C Industria manufacturera
2014	17	D.C. Zaragoza	2685938,8	22	C Industria manufacturera
2014	18	Ribera Baja del Ebro	59972,6	22	C Industria manufacturera
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	18446	22	C Industria manufacturera
2014	20	Comunidad de Calatayud	41562,1	22	C Industria manufacturera
2014	21	Campo de Cariñena	112850,3	22	C Industria manufacturera
2014	22	Campo de Belchite	4274,9	22	C Industria manufacturera
2014	23	Bajo Martín	26573,3	22	C Industria manufacturera
2014	24	Campo de Daroca	11637,2	22	C Industria manufacturera
2014	25	Jiloca	37962,3	22	C Industria manufacturera
2014	26	Cuencas Mineras	41457,5	22	C Industria manufacturera
2014	27	Andorra-Sierra de Arcos	26194,3	22	C Industria manufacturera
2014	28	Bajo Aragón	89554,8	22	C Industria manufacturera
2014	29	Comunidad de Teruel	117443,6	22	C Industria manufacturera
2014	30	Maestrazgo	4661,8	22	C Industria manufacturera
2014	31	Sierra de Albarracín	5393,5	22	C Industria manufacturera
2014	32	Gúdar-Javalambre	22378,3	22	C Industria manufacturera
2014	33	Matarraña / Matarranya	17883,2	22	C Industria manufacturera
2014	01	La Jacetania	36553	30	F Construcción
2014	02	Alto Gállego	27826,3	30	F Construcción
2014	03	Sobrarbe	22208,3	30	F Construcción
2014	04	La Ribagorza	36311,9	30	F Construcción
2014	05	Cinco Villas	58586,4	30	F Construcción
2014	06	Hoya de Huesca / Plana de Uesca	105195,3	30	F Construcción
2014	07	Somontano de Barbastro	41510,6	30	F Construcción
2014	08	Cinca Medio	44197,3	30	F Construcción
2014	09	La Litera / La Llitera	33915	30	F Construcción
2014	10	Los Monegros	45115,8	30	F Construcción
2014	11	Bajo Cinca / Baix Cinca	40002,2	30	F Construcción
2014	12	Tarazona y el Moncayo	20566,2	30	F Construcción
2014	13	Campo de Borja	20958,3	30	F Construcción
2014	14	Aranda	8261,6	30	F Construcción
2014	15	Ribera Alta del Ebro	40472,5	30	F Construcción
2014	16	Valdejalón	42733,5	30	F Construcción
2014	17	D.C. Zaragoza	717240,4	30	F Construcción
2014	18	Ribera Baja del Ebro	16965,3	30	F Construcción
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	23399,3	30	F Construcción
2014	20	Comunidad de Calatayud	50461	30	F Construcción
2014	21	Campo de Cariñena	15451,1	30	F Construcción
2014	22	Campo de Belchite	10330,9	30	F Construcción
2014	23	Bajo Martín	12552,2	30	F Construcción
2014	24	Campo de Daroca	11299,8	30	F Construcción
2014	25	Jiloca	23356,6	30	F Construcción
2014	26	Cuencas Mineras	14775	30	F Construcción
2014	27	Andorra-Sierra de Arcos	17168,5	30	F Construcción
2014	28	Bajo Aragón	62593,3	30	F Construcción
2014	29	Comunidad de Teruel	76012,5	30	F Construcción
2014	30	Maestrazgo	9277,5	30	F Construcción
2014	31	Sierra de Albarracín	12587,8	30	F Construcción
2014	32	Gúdar-Javalambre	23497,6	30	F Construcción
2014	33	Matarraña / Matarranya	18174,4	30	F Construcción
2014	01	La Jacetania	119072	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	02	Alto Gállego	95521,8	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	03	Sobrarbe	43930,1	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	04	La Ribagorza	73796,6	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	05	Cinco Villas	120096,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	06	Hoya de Huesca / Plana de Uesca	327977,5	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	07	Somontano de Barbastro	108738,8	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	08	Cinca Medio	100356,6	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	09	La Litera / La Llitera	79422,8	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	10	Los Monegros	79175,1	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	11	Bajo Cinca / Baix Cinca	114180,9	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	12	Tarazona y el Moncayo	54444,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	13	Campo de Borja	59537,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	14	Aranda	26729,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	15	Ribera Alta del Ebro	165765,1	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	16	Valdejalón	144082,1	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	17	D.C. Zaragoza	4281248,6	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	18	Ribera Baja del Ebro	34440,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	59743,7	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	20	Comunidad de Calatayud	183887,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	21	Campo de Cariñena	41017,8	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	22	Campo de Belchite	19271,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	23	Bajo Martín	26859,7	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	24	Campo de Daroca	20157	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	25	Jiloca	55419,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	26	Cuencas Mineras	27641,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	27	Andorra-Sierra de Arcos	40538	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	28	Bajo Aragón	141473	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	29	Comunidad de Teruel	228776,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	30	Maestrazgo	13393,7	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	31	Sierra de Albarracín	22603,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	32	Gúdar-Javalambre	42579,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	33	Matarraña / Matarranya	36128,5	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2014	01	La Jacetania	90166	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	02	Alto Gállego	58185,9	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	03	Sobrarbe	19571,4	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	04	La Ribagorza	39800,6	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	05	Cinco Villas	68671	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	06	Hoya de Huesca / Plana de Uesca	257803,4	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	07	Somontano de Barbastro	55319,4	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	08	Cinca Medio	61114,8	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	09	La Litera / La Llitera	50615,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	10	Los Monegros	38960	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	11	Bajo Cinca / Baix Cinca	59798,4	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	12	Tarazona y el Moncayo	23890,5	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	13	Campo de Borja	23591,3	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	14	Aranda	17975,3	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	15	Ribera Alta del Ebro	68654,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	16	Valdejalón	63374,8	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	17	D.C. Zaragoza	4125667,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	18	Ribera Baja del Ebro	14612,3	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	18072,6	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	20	Comunidad de Calatayud	96156,2	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	21	Campo de Cariñena	18109,1	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	22	Campo de Belchite	11934,7	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	23	Bajo Martín	19533,5	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	24	Campo de Daroca	10031,3	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	25	Jiloca	29723,2	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	26	Cuencas Mineras	19563,8	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	27	Andorra-Sierra de Arcos	25400,6	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	28	Bajo Aragón	74729,6	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	29	Comunidad de Teruel	232772	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	30	Maestrazgo	2354,3	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	31	Sierra de Albarracín	5706	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	32	Gúdar-Javalambre	31883,3	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	33	Matarraña / Matarranya	14390,9	42	K_N Actividades financieras, inmobiliarias; actividades profesionales, científicas y técnicas, administrativas y servicios auxiliares
2014	01	La Jacetania	102859	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	02	Alto Gállego	62901,1	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	03	Sobrarbe	33801,2	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	04	La Ribagorza	64182,5	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	05	Cinco Villas	115703,9	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	06	Hoya de Huesca / Plana de Uesca	479030,4	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	07	Somontano de Barbastro	127952,2	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	08	Cinca Medio	86675,3	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	09	La Litera / La Llitera	50791,7	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	10	Los Monegros	72589,5	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	11	Bajo Cinca / Baix Cinca	60569,6	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	12	Tarazona y el Moncayo	55825,6	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	13	Campo de Borja	55154,4	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	14	Aranda	18977,5	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	15	Ribera Alta del Ebro	101704,7	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	16	Valdejalón	83510,7	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	17	D.C. Zaragoza	4137967,6	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	18	Ribera Baja del Ebro	25379	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40738	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	20	Comunidad de Calatayud	155654,1	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	21	Campo de Cariñena	38655,6	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	22	Campo de Belchite	16610,3	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	23	Bajo Martín	21329,2	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	24	Campo de Daroca	33777,9	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	25	Jiloca	54465,2	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	26	Cuencas Mineras	31684,2	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	27	Andorra-Sierra de Arcos	37401	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	28	Bajo Aragón	149650,1	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	29	Comunidad de Teruel	393635,6	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	30	Maestrazgo	14323,2	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	31	Sierra de Albarracín	24573	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	32	Gúdar-Javalambre	27085,8	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2014	33	Matarraña / Matarranya	26249,1	43	O_U Administración pública y defensa; seguridad social obligatoria; educación; actividades sanitarias y de servicios sociales; otros servicios
2013	01	La Jacetania	29019	10	A Agricultura, ganadería, silvicultura y pesca
2013	02	Alto Gállego	12488,8	10	A Agricultura, ganadería, silvicultura y pesca
2013	03	Sobrarbe	34537,2	10	A Agricultura, ganadería, silvicultura y pesca
2013	04	La Ribagorza	90019,5	10	A Agricultura, ganadería, silvicultura y pesca
2013	05	Cinco Villas	157055,5	10	A Agricultura, ganadería, silvicultura y pesca
2013	06	Hoya de Huesca / Plana de Uesca	177534,1	10	A Agricultura, ganadería, silvicultura y pesca
2013	07	Somontano de Barbastro	80321,6	10	A Agricultura, ganadería, silvicultura y pesca
2013	08	Cinca Medio	66800	10	A Agricultura, ganadería, silvicultura y pesca
2013	09	La Litera / La Llitera	104216,9	10	A Agricultura, ganadería, silvicultura y pesca
2013	10	Los Monegros	182442,2	10	A Agricultura, ganadería, silvicultura y pesca
2013	11	Bajo Cinca / Baix Cinca	113879,2	10	A Agricultura, ganadería, silvicultura y pesca
2013	12	Tarazona y el Moncayo	14823,7	10	A Agricultura, ganadería, silvicultura y pesca
2013	13	Campo de Borja	52790,7	10	A Agricultura, ganadería, silvicultura y pesca
2013	14	Aranda	15088,4	10	A Agricultura, ganadería, silvicultura y pesca
2013	15	Ribera Alta del Ebro	22227,8	10	A Agricultura, ganadería, silvicultura y pesca
2013	16	Valdejalón	72282,8	10	A Agricultura, ganadería, silvicultura y pesca
2013	17	D.C. Zaragoza	73465,6	10	A Agricultura, ganadería, silvicultura y pesca
2013	18	Ribera Baja del Ebro	46225,9	10	A Agricultura, ganadería, silvicultura y pesca
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	73008,1	10	A Agricultura, ganadería, silvicultura y pesca
2013	20	Comunidad de Calatayud	99557,4	10	A Agricultura, ganadería, silvicultura y pesca
2013	21	Campo de Cariñena	49914,1	10	A Agricultura, ganadería, silvicultura y pesca
2013	22	Campo de Belchite	68560,7	10	A Agricultura, ganadería, silvicultura y pesca
2013	23	Bajo Martín	19501,5	10	A Agricultura, ganadería, silvicultura y pesca
2013	24	Campo de Daroca	62841	10	A Agricultura, ganadería, silvicultura y pesca
2013	25	Jiloca	36546	10	A Agricultura, ganadería, silvicultura y pesca
2013	26	Cuencas Mineras	9731,9	10	A Agricultura, ganadería, silvicultura y pesca
2013	27	Andorra-Sierra de Arcos	5826,7	10	A Agricultura, ganadería, silvicultura y pesca
2013	28	Bajo Aragón	39023,1	10	A Agricultura, ganadería, silvicultura y pesca
2013	29	Comunidad de Teruel	30004,4	10	A Agricultura, ganadería, silvicultura y pesca
2013	30	Maestrazgo	8282,1	10	A Agricultura, ganadería, silvicultura y pesca
2013	31	Sierra de Albarracín	4790,6	10	A Agricultura, ganadería, silvicultura y pesca
2013	32	Gúdar-Javalambre	7346,3	10	A Agricultura, ganadería, silvicultura y pesca
2013	33	Matarraña / Matarranya	35592,4	10	A Agricultura, ganadería, silvicultura y pesca
2013	01	La Jacetania	16455	21	B y E Extractivas; Energía y agua
2013	02	Alto Gállego	32433,7	21	B y E Extractivas; Energía y agua
2013	03	Sobrarbe	29905,8	21	B y E Extractivas; Energía y agua
2013	04	La Ribagorza	46092,7	21	B y E Extractivas; Energía y agua
2013	05	Cinco Villas	34356,6	21	B y E Extractivas; Energía y agua
2013	06	Hoya de Huesca / Plana de Uesca	65304	21	B y E Extractivas; Energía y agua
2013	07	Somontano de Barbastro	39343,2	21	B y E Extractivas; Energía y agua
2013	08	Cinca Medio	34088,3	21	B y E Extractivas; Energía y agua
2013	09	La Litera / La Llitera	15993,6	21	B y E Extractivas; Energía y agua
2013	10	Los Monegros	19437	21	B y E Extractivas; Energía y agua
2013	11	Bajo Cinca / Baix Cinca	46351,7	21	B y E Extractivas; Energía y agua
2013	12	Tarazona y el Moncayo	10694,1	21	B y E Extractivas; Energía y agua
2013	13	Campo de Borja	33457,3	21	B y E Extractivas; Energía y agua
2013	14	Aranda	10035,7	21	B y E Extractivas; Energía y agua
2013	15	Ribera Alta del Ebro	41136,5	21	B y E Extractivas; Energía y agua
2013	16	Valdejalón	43437,1	21	B y E Extractivas; Energía y agua
2013	17	D.C. Zaragoza	570547,3	21	B y E Extractivas; Energía y agua
2013	18	Ribera Baja del Ebro	119388,8	21	B y E Extractivas; Energía y agua
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	8570,4	21	B y E Extractivas; Energía y agua
2013	20	Comunidad de Calatayud	31324,3	21	B y E Extractivas; Energía y agua
2013	21	Campo de Cariñena	10144,1	21	B y E Extractivas; Energía y agua
2013	22	Campo de Belchite	11168,6	21	B y E Extractivas; Energía y agua
2013	23	Bajo Martín	68181	21	B y E Extractivas; Energía y agua
2013	24	Campo de Daroca	3689,3	21	B y E Extractivas; Energía y agua
2013	25	Jiloca	21466,6	21	B y E Extractivas; Energía y agua
2013	26	Cuencas Mineras	31850,4	21	B y E Extractivas; Energía y agua
2013	27	Andorra-Sierra de Arcos	132519,7	21	B y E Extractivas; Energía y agua
2013	28	Bajo Aragón	56312,3	21	B y E Extractivas; Energía y agua
2013	29	Comunidad de Teruel	78809,3	21	B y E Extractivas; Energía y agua
2013	30	Maestrazgo	7593,3	21	B y E Extractivas; Energía y agua
2013	31	Sierra de Albarracín	6318,4	21	B y E Extractivas; Energía y agua
2013	32	Gúdar-Javalambre	19358,6	21	B y E Extractivas; Energía y agua
2013	33	Matarraña / Matarranya	13525,4	21	B y E Extractivas; Energía y agua
2013	01	La Jacetania	9525	22	C Industria manufacturera
2013	02	Alto Gállego	66733,1	22	C Industria manufacturera
2013	03	Sobrarbe	3560,6	22	C Industria manufacturera
2013	04	La Ribagorza	10713,3	22	C Industria manufacturera
2013	05	Cinco Villas	93043,3	22	C Industria manufacturera
2013	06	Hoya de Huesca / Plana de Uesca	105123,3	22	C Industria manufacturera
2013	07	Somontano de Barbastro	99646,9	22	C Industria manufacturera
2013	08	Cinca Medio	138701,2	22	C Industria manufacturera
2013	09	La Litera / La Llitera	97355,1	22	C Industria manufacturera
2013	10	Los Monegros	31560	22	C Industria manufacturera
2013	11	Bajo Cinca / Baix Cinca	95983,7	22	C Industria manufacturera
2013	12	Tarazona y el Moncayo	32547,2	22	C Industria manufacturera
2013	13	Campo de Borja	84607,5	22	C Industria manufacturera
2013	14	Aranda	40281,4	22	C Industria manufacturera
2013	15	Ribera Alta del Ebro	658415,9	22	C Industria manufacturera
2013	16	Valdejalón	209706,8	22	C Industria manufacturera
2013	17	D.C. Zaragoza	2730864,5	22	C Industria manufacturera
2013	18	Ribera Baja del Ebro	67418,3	22	C Industria manufacturera
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	19267,4	22	C Industria manufacturera
2013	20	Comunidad de Calatayud	38988,4	22	C Industria manufacturera
2013	21	Campo de Cariñena	112956,1	22	C Industria manufacturera
2013	22	Campo de Belchite	4582,6	22	C Industria manufacturera
2013	23	Bajo Martín	25337,6	22	C Industria manufacturera
2013	24	Campo de Daroca	12299,1	22	C Industria manufacturera
2013	25	Jiloca	32422	22	C Industria manufacturera
2013	26	Cuencas Mineras	42626,5	22	C Industria manufacturera
2013	27	Andorra-Sierra de Arcos	18735,4	22	C Industria manufacturera
2013	28	Bajo Aragón	89515,4	22	C Industria manufacturera
2013	29	Comunidad de Teruel	115732,3	22	C Industria manufacturera
2013	30	Maestrazgo	5545,9	22	C Industria manufacturera
2013	31	Sierra de Albarracín	4957,8	22	C Industria manufacturera
2013	32	Gúdar-Javalambre	24342,5	22	C Industria manufacturera
2013	33	Matarraña / Matarranya	18646,7	22	C Industria manufacturera
2013	01	La Jacetania	37451	30	F Construcción
2013	02	Alto Gállego	29418,2	30	F Construcción
2013	03	Sobrarbe	22946,4	30	F Construcción
2013	04	La Ribagorza	37522,6	30	F Construcción
2013	05	Cinco Villas	58777,5	30	F Construcción
2013	06	Hoya de Huesca / Plana de Uesca	105539	30	F Construcción
2013	07	Somontano de Barbastro	41371,5	30	F Construcción
2013	08	Cinca Medio	43676,9	30	F Construcción
2013	09	La Litera / La Llitera	33568	30	F Construcción
2013	10	Los Monegros	45645,7	30	F Construcción
2013	11	Bajo Cinca / Baix Cinca	40109,6	30	F Construcción
2013	12	Tarazona y el Moncayo	21167,4	30	F Construcción
2013	13	Campo de Borja	21903	30	F Construcción
2013	14	Aranda	8466,5	30	F Construcción
2013	15	Ribera Alta del Ebro	42327,4	30	F Construcción
2013	16	Valdejalón	43850,3	30	F Construcción
2013	17	D.C. Zaragoza	731173,6	30	F Construcción
2013	18	Ribera Baja del Ebro	17461,6	30	F Construcción
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	24268,8	30	F Construcción
2013	20	Comunidad de Calatayud	50540,8	30	F Construcción
2013	21	Campo de Cariñena	15464,2	30	F Construcción
2013	22	Campo de Belchite	10265,6	30	F Construcción
2013	23	Bajo Martín	12537,7	30	F Construcción
2013	24	Campo de Daroca	11882,2	30	F Construcción
2013	25	Jiloca	23444,1	30	F Construcción
2013	26	Cuencas Mineras	15189,9	30	F Construcción
2013	27	Andorra-Sierra de Arcos	17246,9	30	F Construcción
2013	28	Bajo Aragón	64449,9	30	F Construcción
2013	29	Comunidad de Teruel	78505	30	F Construcción
2013	30	Maestrazgo	9037,6	30	F Construcción
2013	31	Sierra de Albarracín	12591,8	30	F Construcción
2013	32	Gúdar-Javalambre	23401,5	30	F Construcción
2013	33	Matarraña / Matarranya	18227,7	30	F Construcción
2013	01	La Jacetania	116936	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	02	Alto Gállego	98228,1	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	03	Sobrarbe	44625,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	04	La Ribagorza	71873,8	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	05	Cinco Villas	119180,9	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	06	Hoya de Huesca / Plana de Uesca	318895,3	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	07	Somontano de Barbastro	103844,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	08	Cinca Medio	98031,7	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	09	La Litera / La Llitera	77608,2	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
2013	10	Los Monegros	78071,4	41	G_J Comercio; reparación; transporte; hostelería; información y comunicaciones
