Mes y año	Sexo	Provincia código	Provincia nombre	Sector de actividad	Afiliaciones en alta
Marzo 2018	Hombres	22	Huesca	Agricultura, ganadería y pesca	10726
Marzo 2018	Hombres	22	Huesca	Industria y energía	9786
Marzo 2018	Hombres	22	Huesca	Construcción	6650
Marzo 2018	Hombres	22	Huesca	Servicios	26523
Marzo 2018	Hombres	44	Teruel	Agricultura, ganadería y pesca	4888
Marzo 2018	Hombres	44	Teruel	Industria y energía	7185
Marzo 2018	Hombres	44	Teruel	Construcción	4092
Marzo 2018	Hombres	44	Teruel	Servicios	14262
Marzo 2018	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	13218
Marzo 2018	Hombres	50	Zaragoza	Industria y energía	57325
Marzo 2018	Hombres	50	Zaragoza	Construcción	19235
Marzo 2018	Hombres	50	Zaragoza	Servicios	128655
Marzo 2018	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2343
Marzo 2018	Mujeres	22	Huesca	Industria y energía	2935
Marzo 2018	Mujeres	22	Huesca	Construcción	735
Marzo 2018	Mujeres	22	Huesca	Servicios	36037
Marzo 2018	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1513
Marzo 2018	Mujeres	44	Teruel	Industria y energía	2027
Marzo 2018	Mujeres	44	Teruel	Construcción	354
Marzo 2018	Mujeres	44	Teruel	Servicios	19517
Marzo 2018	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3379
Marzo 2018	Mujeres	50	Zaragoza	Industria y energía	19024
Marzo 2018	Mujeres	50	Zaragoza	Construcción	2537
Marzo 2018	Mujeres	50	Zaragoza	Servicios	165687
Diciembre 2017	Hombres	22	Huesca	Agricultura, ganadería y pesca	10691
Diciembre 2017	Hombres	22	Huesca	Industria y energía	9675
Diciembre 2017	Hombres	22	Huesca	Construcción	6564
Diciembre 2017	Hombres	22	Huesca	Servicios	26208
Diciembre 2017	Hombres	44	Teruel	Agricultura, ganadería y pesca	4734
Diciembre 2017	Hombres	44	Teruel	Industria y energía	7178
Diciembre 2017	Hombres	44	Teruel	Construcción	4105
Diciembre 2017	Hombres	44	Teruel	Servicios	14034
Diciembre 2017	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	13296
Diciembre 2017	Hombres	50	Zaragoza	Industria y energía	56390
Diciembre 2017	Hombres	50	Zaragoza	Construcción	18713
Diciembre 2017	Hombres	50	Zaragoza	Servicios	126978
Diciembre 2017	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2354
Diciembre 2017	Mujeres	22	Huesca	Industria y energía	2842
Diciembre 2017	Mujeres	22	Huesca	Construcción	719
Diciembre 2017	Mujeres	22	Huesca	Servicios	35720
Diciembre 2017	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1548
Diciembre 2017	Mujeres	44	Teruel	Industria y energía	2025
Diciembre 2017	Mujeres	44	Teruel	Construcción	340
Diciembre 2017	Mujeres	44	Teruel	Servicios	19257
Diciembre 2017	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3455
Diciembre 2017	Mujeres	50	Zaragoza	Industria y energía	18779
Diciembre 2017	Mujeres	50	Zaragoza	Construcción	2501
Diciembre 2017	Mujeres	50	Zaragoza	Servicios	165989
Septiembre 2017	Hombres	22	Huesca	Agricultura, ganadería y pesca	10945
Septiembre 2017	Hombres	22	Huesca	Industria y energía	9701
Septiembre 2017	Hombres	22	Huesca	Construcción	6760
Septiembre 2017	Hombres	22	Huesca	Servicios	25184
Septiembre 2017	Hombres	44	Teruel	Agricultura, ganadería y pesca	5027
Septiembre 2017	Hombres	44	Teruel	Industria y energía	7051
Septiembre 2017	Hombres	44	Teruel	Construcción	4200
Septiembre 2017	Hombres	44	Teruel	Servicios	14263
Septiembre 2017	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	15457
Septiembre 2017	Hombres	50	Zaragoza	Industria y energía	56775
Septiembre 2017	Hombres	50	Zaragoza	Construcción	19182
Septiembre 2017	Hombres	50	Zaragoza	Servicios	129289
Septiembre 2017	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2490
Septiembre 2017	Mujeres	22	Huesca	Industria y energía	2885
Septiembre 2017	Mujeres	22	Huesca	Construcción	709
Septiembre 2017	Mujeres	22	Huesca	Servicios	35033
Septiembre 2017	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1750
Septiembre 2017	Mujeres	44	Teruel	Industria y energía	2011
Septiembre 2017	Mujeres	44	Teruel	Construcción	337
Septiembre 2017	Mujeres	44	Teruel	Servicios	19405
Septiembre 2017	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	4390
Septiembre 2017	Mujeres	50	Zaragoza	Industria y energía	18969
Septiembre 2017	Mujeres	50	Zaragoza	Construcción	2476
Septiembre 2017	Mujeres	50	Zaragoza	Servicios	165369
Junio 2017	Hombres	22	Huesca	Agricultura, ganadería y pesca	15208
Junio 2017	Hombres	22	Huesca	Industria y energía	9717
Junio 2017	Hombres	22	Huesca	Construcción	6725
Junio 2017	Hombres	22	Huesca	Servicios	26040
Junio 2017	Hombres	44	Teruel	Agricultura, ganadería y pesca	5215
Junio 2017	Hombres	44	Teruel	Industria y energía	7042
Junio 2017	Hombres	44	Teruel	Construcción	4197
Junio 2017	Hombres	44	Teruel	Servicios	14125
Junio 2017	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	18665
Junio 2017	Hombres	50	Zaragoza	Industria y energía	56040
Junio 2017	Hombres	50	Zaragoza	Construcción	18911
Junio 2017	Hombres	50	Zaragoza	Servicios	127253
Junio 2017	Mujeres	22	Huesca	Agricultura, ganadería y pesca	3526
Junio 2017	Mujeres	22	Huesca	Industria y energía	2843
Junio 2017	Mujeres	22	Huesca	Construcción	686
Junio 2017	Mujeres	22	Huesca	Servicios	35596
Junio 2017	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1882
Junio 2017	Mujeres	44	Teruel	Industria y energía	1972
Junio 2017	Mujeres	44	Teruel	Construcción	332
Junio 2017	Mujeres	44	Teruel	Servicios	19004
Junio 2017	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	5267
Junio 2017	Mujeres	50	Zaragoza	Industria y energía	18486
Junio 2017	Mujeres	50	Zaragoza	Construcción	2470
Junio 2017	Mujeres	50	Zaragoza	Servicios	159982
Marzo 2017	Hombres	22	Huesca	Agricultura, ganadería y pesca	10228
Marzo 2017	Hombres	22	Huesca	Industria y energía	9403
Marzo 2017	Hombres	22	Huesca	Construcción	6496
Marzo 2017	Hombres	22	Huesca	Servicios	25264
Marzo 2017	Hombres	44	Teruel	Agricultura, ganadería y pesca	4825
Marzo 2017	Hombres	44	Teruel	Industria y energía	6963
Marzo 2017	Hombres	44	Teruel	Construcción	3967
Marzo 2017	Hombres	44	Teruel	Servicios	13870
Marzo 2017	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	13024
Marzo 2017	Hombres	50	Zaragoza	Industria y energía	55039
Marzo 2017	Hombres	50	Zaragoza	Construcción	18220
Marzo 2017	Hombres	50	Zaragoza	Servicios	124791
Marzo 2017	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2334
Marzo 2017	Mujeres	22	Huesca	Industria y energía	2761
Marzo 2017	Mujeres	22	Huesca	Construcción	678
Marzo 2017	Mujeres	22	Huesca	Servicios	34406
Marzo 2017	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1520
Marzo 2017	Mujeres	44	Teruel	Industria y energía	1914
Marzo 2017	Mujeres	44	Teruel	Construcción	347
Marzo 2017	Mujeres	44	Teruel	Servicios	18780
Marzo 2017	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3302
Marzo 2017	Mujeres	50	Zaragoza	Industria y energía	17858
Marzo 2017	Mujeres	50	Zaragoza	Construcción	2447
Marzo 2017	Mujeres	50	Zaragoza	Servicios	160715
Diciembre 2016	Hombres	22	Huesca	Agricultura, ganadería y pesca	10421
Diciembre 2016	Hombres	22	Huesca	Industria y energía	9283
Diciembre 2016	Hombres	22	Huesca	Construcción	6316
Diciembre 2016	Hombres	22	Huesca	Servicios	25384
Diciembre 2016	Hombres	44	Teruel	Agricultura, ganadería y pesca	4633
Diciembre 2016	Hombres	44	Teruel	Industria y energía	6907
Diciembre 2016	Hombres	44	Teruel	Construcción	3855
Diciembre 2016	Hombres	44	Teruel	Servicios	13716
Diciembre 2016	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	13105
Diciembre 2016	Hombres	50	Zaragoza	Industria y energía	53311
Diciembre 2016	Hombres	50	Zaragoza	Construcción	17811
Diciembre 2016	Hombres	50	Zaragoza	Servicios	123345
Diciembre 2016	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2352
Diciembre 2016	Mujeres	22	Huesca	Industria y energía	2732
Diciembre 2016	Mujeres	22	Huesca	Construcción	678
Diciembre 2016	Mujeres	22	Huesca	Servicios	34726
Diciembre 2016	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1535
Diciembre 2016	Mujeres	44	Teruel	Industria y energía	1881
Diciembre 2016	Mujeres	44	Teruel	Construcción	336
Diciembre 2016	Mujeres	44	Teruel	Servicios	18722
Diciembre 2016	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3320
Diciembre 2016	Mujeres	50	Zaragoza	Industria y energía	17037
Diciembre 2016	Mujeres	50	Zaragoza	Construcción	2446
Diciembre 2016	Mujeres	50	Zaragoza	Servicios	161573
Septiembre 2016	Hombres	22	Huesca	Agricultura, ganadería y pesca	10901
Septiembre 2016	Hombres	22	Huesca	Industria y energía	9362
Septiembre 2016	Hombres	22	Huesca	Construcción	6594
Septiembre 2016	Hombres	22	Huesca	Servicios	23957
Septiembre 2016	Hombres	44	Teruel	Agricultura, ganadería y pesca	5088
Septiembre 2016	Hombres	44	Teruel	Industria y energía	6916
Septiembre 2016	Hombres	44	Teruel	Construcción	4061
Septiembre 2016	Hombres	44	Teruel	Servicios	13614
Septiembre 2016	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	15465
Septiembre 2016	Hombres	50	Zaragoza	Industria y energía	53879
Septiembre 2016	Hombres	50	Zaragoza	Construcción	18034
Septiembre 2016	Hombres	50	Zaragoza	Servicios	123040
Septiembre 2016	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2550
Septiembre 2016	Mujeres	22	Huesca	Industria y energía	2757
Septiembre 2016	Mujeres	22	Huesca	Construcción	678
Septiembre 2016	Mujeres	22	Huesca	Servicios	33621
Septiembre 2016	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1771
Septiembre 2016	Mujeres	44	Teruel	Industria y energía	1881
Septiembre 2016	Mujeres	44	Teruel	Construcción	333
Septiembre 2016	Mujeres	44	Teruel	Servicios	18537
Septiembre 2016	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	4135
Septiembre 2016	Mujeres	50	Zaragoza	Industria y energía	17391
Septiembre 2016	Mujeres	50	Zaragoza	Construcción	2421
Septiembre 2016	Mujeres	50	Zaragoza	Servicios	157873
Junio 2016	Hombres	22	Huesca	Agricultura, ganadería y pesca	13885
Junio 2016	Hombres	22	Huesca	Industria y energía	9348
Junio 2016	Hombres	22	Huesca	Construcción	6558
Junio 2016	Hombres	22	Huesca	Servicios	24936
Junio 2016	Hombres	44	Teruel	Agricultura, ganadería y pesca	5252
Junio 2016	Hombres	44	Teruel	Industria y energía	6938
Junio 2016	Hombres	44	Teruel	Construcción	4170
Junio 2016	Hombres	44	Teruel	Servicios	13657
Junio 2016	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	18668
Junio 2016	Hombres	50	Zaragoza	Industria y energía	54326
Junio 2016	Hombres	50	Zaragoza	Construcción	18274
Junio 2016	Hombres	50	Zaragoza	Servicios	123756
Junio 2016	Mujeres	22	Huesca	Agricultura, ganadería y pesca	3396
Junio 2016	Mujeres	22	Huesca	Industria y energía	2702
Junio 2016	Mujeres	22	Huesca	Construcción	684
Junio 2016	Mujeres	22	Huesca	Servicios	34228
Junio 2016	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1927
Junio 2016	Mujeres	44	Teruel	Industria y energía	1896
Junio 2016	Mujeres	44	Teruel	Construcción	341
Junio 2016	Mujeres	44	Teruel	Servicios	18457
Junio 2016	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	5461
Junio 2016	Mujeres	50	Zaragoza	Industria y energía	17211
Junio 2016	Mujeres	50	Zaragoza	Construcción	2438
Junio 2016	Mujeres	50	Zaragoza	Servicios	155662
Marzo 2016	Hombres	22	Huesca	Agricultura, ganadería y pesca	10113
Marzo 2016	Hombres	22	Huesca	Industria y energía	9079
Marzo 2016	Hombres	22	Huesca	Construcción	6315
Marzo 2016	Hombres	22	Huesca	Servicios	24505
Marzo 2016	Hombres	44	Teruel	Agricultura, ganadería y pesca	4747
Marzo 2016	Hombres	44	Teruel	Industria y energía	6894
Marzo 2016	Hombres	44	Teruel	Construcción	3951
Marzo 2016	Hombres	44	Teruel	Servicios	13461
Marzo 2016	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	12600
Marzo 2016	Hombres	50	Zaragoza	Industria y energía	53247
Marzo 2016	Hombres	50	Zaragoza	Construcción	17372
Marzo 2016	Hombres	50	Zaragoza	Servicios	120895
Marzo 2016	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2265
Marzo 2016	Mujeres	22	Huesca	Industria y energía	2635
Marzo 2016	Mujeres	22	Huesca	Construcción	671
Marzo 2016	Mujeres	22	Huesca	Servicios	33488
Marzo 2016	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1555
Marzo 2016	Mujeres	44	Teruel	Industria y energía	1873
Marzo 2016	Mujeres	44	Teruel	Construcción	339
Marzo 2016	Mujeres	44	Teruel	Servicios	18386
Marzo 2016	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3202
Marzo 2016	Mujeres	50	Zaragoza	Industria y energía	16785
Marzo 2016	Mujeres	50	Zaragoza	Construcción	2393
Marzo 2016	Mujeres	50	Zaragoza	Servicios	157132
Diciembre 2015	Hombres	22	Huesca	Agricultura, ganadería y pesca	10173
Diciembre 2015	Hombres	22	Huesca	Industria y energía	9038
Diciembre 2015	Hombres	22	Huesca	Construcción	6275
Diciembre 2015	Hombres	22	Huesca	Servicios	24435
Diciembre 2015	Hombres	44	Teruel	Agricultura, ganadería y pesca	4571
Diciembre 2015	Hombres	44	Teruel	Industria y energía	6781
Diciembre 2015	Hombres	44	Teruel	Construcción	4019
Diciembre 2015	Hombres	44	Teruel	Servicios	13424
Diciembre 2015	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	12788
Diciembre 2015	Hombres	50	Zaragoza	Industria y energía	52338
Diciembre 2015	Hombres	50	Zaragoza	Construcción	17156
Diciembre 2015	Hombres	50	Zaragoza	Servicios	119641
Diciembre 2015	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2297
Diciembre 2015	Mujeres	22	Huesca	Industria y energía	2643
Diciembre 2015	Mujeres	22	Huesca	Construcción	677
Diciembre 2015	Mujeres	22	Huesca	Servicios	33573
Diciembre 2015	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1589
Diciembre 2015	Mujeres	44	Teruel	Industria y energía	1865
Diciembre 2015	Mujeres	44	Teruel	Construcción	338
Diciembre 2015	Mujeres	44	Teruel	Servicios	18231
Diciembre 2015	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3262
Diciembre 2015	Mujeres	50	Zaragoza	Industria y energía	16443
Diciembre 2015	Mujeres	50	Zaragoza	Construcción	2346
Diciembre 2015	Mujeres	50	Zaragoza	Servicios	157673
Septiembre 2015	Hombres	22	Huesca	Agricultura, ganadería y pesca	10360
Septiembre 2015	Hombres	22	Huesca	Industria y energía	9209
Septiembre 2015	Hombres	22	Huesca	Construcción	6577
Septiembre 2015	Hombres	22	Huesca	Servicios	23334
Septiembre 2015	Hombres	44	Teruel	Agricultura, ganadería y pesca	5034
Septiembre 2015	Hombres	44	Teruel	Industria y energía	6763
Septiembre 2015	Hombres	44	Teruel	Construcción	4254
Septiembre 2015	Hombres	44	Teruel	Servicios	13412
Septiembre 2015	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	15267
Septiembre 2015	Hombres	50	Zaragoza	Industria y energía	52843
Septiembre 2015	Hombres	50	Zaragoza	Construcción	17744
Septiembre 2015	Hombres	50	Zaragoza	Servicios	119553
Septiembre 2015	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2425
Septiembre 2015	Mujeres	22	Huesca	Industria y energía	2709
Septiembre 2015	Mujeres	22	Huesca	Construcción	657
Septiembre 2015	Mujeres	22	Huesca	Servicios	32502
Septiembre 2015	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1824
Septiembre 2015	Mujeres	44	Teruel	Industria y energía	1854
Septiembre 2015	Mujeres	44	Teruel	Construcción	333
Septiembre 2015	Mujeres	44	Teruel	Servicios	18078
Septiembre 2015	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	4068
Septiembre 2015	Mujeres	50	Zaragoza	Industria y energía	16715
Septiembre 2015	Mujeres	50	Zaragoza	Construcción	2327
Septiembre 2015	Mujeres	50	Zaragoza	Servicios	153724
Junio 2015	Hombres	22	Huesca	Agricultura, ganadería y pesca	13991
Junio 2015	Hombres	22	Huesca	Industria y energía	8951
Junio 2015	Hombres	22	Huesca	Construcción	6533
Junio 2015	Hombres	22	Huesca	Servicios	24449
Junio 2015	Hombres	44	Teruel	Agricultura, ganadería y pesca	5196
Junio 2015	Hombres	44	Teruel	Industria y energía	6614
Junio 2015	Hombres	44	Teruel	Construcción	4244
Junio 2015	Hombres	44	Teruel	Servicios	13324
Junio 2015	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	17593
Junio 2015	Hombres	50	Zaragoza	Industria y energía	52508
Junio 2015	Hombres	50	Zaragoza	Construcción	17545
Junio 2015	Hombres	50	Zaragoza	Servicios	120341
Junio 2015	Mujeres	22	Huesca	Agricultura, ganadería y pesca	3455
Junio 2015	Mujeres	22	Huesca	Industria y energía	2660
Junio 2015	Mujeres	22	Huesca	Construcción	661
Junio 2015	Mujeres	22	Huesca	Servicios	33374
Junio 2015	Mujeres	44	Teruel	Agricultura, ganadería y pesca	2010
Junio 2015	Mujeres	44	Teruel	Industria y energía	1831
Junio 2015	Mujeres	44	Teruel	Construcción	337
Junio 2015	Mujeres	44	Teruel	Servicios	17834
Junio 2015	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	5145
Junio 2015	Mujeres	50	Zaragoza	Industria y energía	16469
Junio 2015	Mujeres	50	Zaragoza	Construcción	2307
Junio 2015	Mujeres	50	Zaragoza	Servicios	152408
Marzo 2015	Hombres	22	Huesca	Agricultura, ganadería y pesca	10016
Marzo 2015	Hombres	22	Huesca	Industria y energía	8817
Marzo 2015	Hombres	22	Huesca	Construcción	6188
Marzo 2015	Hombres	22	Huesca	Servicios	24036
Marzo 2015	Hombres	44	Teruel	Agricultura, ganadería y pesca	4746
Marzo 2015	Hombres	44	Teruel	Industria y energía	6491
Marzo 2015	Hombres	44	Teruel	Construcción	3958
Marzo 2015	Hombres	44	Teruel	Servicios	13164
Marzo 2015	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	12600
Marzo 2015	Hombres	50	Zaragoza	Industria y energía	51614
Marzo 2015	Hombres	50	Zaragoza	Construcción	16528
Marzo 2015	Hombres	50	Zaragoza	Servicios	118309
Marzo 2015	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2266
Marzo 2015	Mujeres	22	Huesca	Industria y energía	2617
Marzo 2015	Mujeres	22	Huesca	Construcción	649
Marzo 2015	Mujeres	22	Huesca	Servicios	32888
Marzo 2015	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1609
Marzo 2015	Mujeres	44	Teruel	Industria y energía	1806
Marzo 2015	Mujeres	44	Teruel	Construcción	343
Marzo 2015	Mujeres	44	Teruel	Servicios	17727
Marzo 2015	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3115
Marzo 2015	Mujeres	50	Zaragoza	Industria y energía	15872
Marzo 2015	Mujeres	50	Zaragoza	Construcción	2292
Marzo 2015	Mujeres	50	Zaragoza	Servicios	153200
Diciembre 2014	Hombres	22	Huesca	Agricultura, ganadería y pesca	9936
Diciembre 2014	Hombres	22	Huesca	Industria y energía	8726
Diciembre 2014	Hombres	22	Huesca	Construcción	6005
Diciembre 2014	Hombres	22	Huesca	Servicios	23783
Diciembre 2014	Hombres	44	Teruel	Agricultura, ganadería y pesca	4526
Diciembre 2014	Hombres	44	Teruel	Industria y energía	6324
Diciembre 2014	Hombres	44	Teruel	Construcción	4015
Diciembre 2014	Hombres	44	Teruel	Servicios	12941
Diciembre 2014	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	12639
Diciembre 2014	Hombres	50	Zaragoza	Industria y energía	50830
Diciembre 2014	Hombres	50	Zaragoza	Construcción	16074
Diciembre 2014	Hombres	50	Zaragoza	Servicios	116692
Diciembre 2014	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2272
Diciembre 2014	Mujeres	22	Huesca	Industria y energía	2620
Diciembre 2014	Mujeres	22	Huesca	Construcción	650
Diciembre 2014	Mujeres	22	Huesca	Servicios	32793
Diciembre 2014	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1607
Diciembre 2014	Mujeres	44	Teruel	Industria y energía	1814
Diciembre 2014	Mujeres	44	Teruel	Construcción	343
Diciembre 2014	Mujeres	44	Teruel	Servicios	17640
Diciembre 2014	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3219
Diciembre 2014	Mujeres	50	Zaragoza	Industria y energía	15909
Diciembre 2014	Mujeres	50	Zaragoza	Construcción	2325
Diciembre 2014	Mujeres	50	Zaragoza	Servicios	154366
Septiembre 2014	Hombres	22	Huesca	Agricultura, ganadería y pesca	10255
Septiembre 2014	Hombres	22	Huesca	Industria y energía	8763
Septiembre 2014	Hombres	22	Huesca	Construcción	6453
Septiembre 2014	Hombres	22	Huesca	Servicios	22706
Septiembre 2014	Hombres	44	Teruel	Agricultura, ganadería y pesca	4979
Septiembre 2014	Hombres	44	Teruel	Industria y energía	6246
Septiembre 2014	Hombres	44	Teruel	Construcción	4245
Septiembre 2014	Hombres	44	Teruel	Servicios	13079
Septiembre 2014	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	15113
Septiembre 2014	Hombres	50	Zaragoza	Industria y energía	51390
Septiembre 2014	Hombres	50	Zaragoza	Construcción	16662
Septiembre 2014	Hombres	50	Zaragoza	Servicios	116232
Septiembre 2014	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2452
Septiembre 2014	Mujeres	22	Huesca	Industria y energía	2625
Septiembre 2014	Mujeres	22	Huesca	Construcción	660
Septiembre 2014	Mujeres	22	Huesca	Servicios	31619
Septiembre 2014	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1892
Septiembre 2014	Mujeres	44	Teruel	Industria y energía	1820
Septiembre 2014	Mujeres	44	Teruel	Construcción	339
Septiembre 2014	Mujeres	44	Teruel	Servicios	17693
Septiembre 2014	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	4094
Septiembre 2014	Mujeres	50	Zaragoza	Industria y energía	16343
Septiembre 2014	Mujeres	50	Zaragoza	Construcción	2343
Septiembre 2014	Mujeres	50	Zaragoza	Servicios	150372
Junio 2014	Hombres	22	Huesca	Agricultura, ganadería y pesca	13620
Junio 2014	Hombres	22	Huesca	Industria y energía	8790
Junio 2014	Hombres	22	Huesca	Construcción	6404
Junio 2014	Hombres	22	Huesca	Servicios	23780
Junio 2014	Hombres	44	Teruel	Agricultura, ganadería y pesca	5166
Junio 2014	Hombres	44	Teruel	Industria y energía	6220
Junio 2014	Hombres	44	Teruel	Construcción	4329
Junio 2014	Hombres	44	Teruel	Servicios	13088
Junio 2014	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	18385
Junio 2014	Hombres	50	Zaragoza	Industria y energía	51720
Junio 2014	Hombres	50	Zaragoza	Construcción	16696
Junio 2014	Hombres	50	Zaragoza	Servicios	117020
Junio 2014	Mujeres	22	Huesca	Agricultura, ganadería y pesca	3476
Junio 2014	Mujeres	22	Huesca	Industria y energía	2647
Junio 2014	Mujeres	22	Huesca	Construcción	656
Junio 2014	Mujeres	22	Huesca	Servicios	32486
Junio 2014	Mujeres	44	Teruel	Agricultura, ganadería y pesca	2003
Junio 2014	Mujeres	44	Teruel	Industria y energía	1804
Junio 2014	Mujeres	44	Teruel	Construcción	341
Junio 2014	Mujeres	44	Teruel	Servicios	17573
Junio 2014	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	5468
Junio 2014	Mujeres	50	Zaragoza	Industria y energía	16179
Junio 2014	Mujeres	50	Zaragoza	Construcción	2373
Junio 2014	Mujeres	50	Zaragoza	Servicios	149523
Marzo 2014	Hombres	22	Huesca	Agricultura, ganadería y pesca	10206
Marzo 2014	Hombres	22	Huesca	Industria y energía	8738
Marzo 2014	Hombres	22	Huesca	Construcción	6106
Marzo 2014	Hombres	22	Huesca	Servicios	23158
Marzo 2014	Hombres	44	Teruel	Agricultura, ganadería y pesca	4659
Marzo 2014	Hombres	44	Teruel	Industria y energía	6166
Marzo 2014	Hombres	44	Teruel	Construcción	4177
Marzo 2014	Hombres	44	Teruel	Servicios	12698
Marzo 2014	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	12251
Marzo 2014	Hombres	50	Zaragoza	Industria y energía	51233
Marzo 2014	Hombres	50	Zaragoza	Construcción	16541
Marzo 2014	Hombres	50	Zaragoza	Servicios	114382
Marzo 2014	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2285
Marzo 2014	Mujeres	22	Huesca	Industria y energía	2603
Marzo 2014	Mujeres	22	Huesca	Construcción	646
Marzo 2014	Mujeres	22	Huesca	Servicios	31501
Marzo 2014	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1630
Marzo 2014	Mujeres	44	Teruel	Industria y energía	1821
Marzo 2014	Mujeres	44	Teruel	Construcción	347
Marzo 2014	Mujeres	44	Teruel	Servicios	17264
Marzo 2014	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3111
Marzo 2014	Mujeres	50	Zaragoza	Industria y energía	15949
Marzo 2014	Mujeres	50	Zaragoza	Construcción	2404
Marzo 2014	Mujeres	50	Zaragoza	Servicios	150041
Diciembre 2013	Hombres	22	Huesca	Agricultura, ganadería y pesca	9867
Diciembre 2013	Hombres	22	Huesca	Industria y energía	8704
Diciembre 2013	Hombres	22	Huesca	Construcción	6031
Diciembre 2013	Hombres	22	Huesca	Servicios	23567
Diciembre 2013	Hombres	44	Teruel	Agricultura, ganadería y pesca	4523
Diciembre 2013	Hombres	44	Teruel	Industria y energía	6243
Diciembre 2013	Hombres	44	Teruel	Construcción	4216
Diciembre 2013	Hombres	44	Teruel	Servicios	12740
Diciembre 2013	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	12532
Diciembre 2013	Hombres	50	Zaragoza	Industria y energía	50498
Diciembre 2013	Hombres	50	Zaragoza	Construcción	16461
Diciembre 2013	Hombres	50	Zaragoza	Servicios	113377
Diciembre 2013	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2282
Diciembre 2013	Mujeres	22	Huesca	Industria y energía	2615
Diciembre 2013	Mujeres	22	Huesca	Construcción	664
Diciembre 2013	Mujeres	22	Huesca	Servicios	31953
Diciembre 2013	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1666
Diciembre 2013	Mujeres	44	Teruel	Industria y energía	1845
Diciembre 2013	Mujeres	44	Teruel	Construcción	354
Diciembre 2013	Mujeres	44	Teruel	Servicios	17408
Diciembre 2013	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3182
Diciembre 2013	Mujeres	50	Zaragoza	Industria y energía	15668
Diciembre 2013	Mujeres	50	Zaragoza	Construcción	2451
