Aragón	Viviendas en el edificio	Número de edificios
Aragón	00	18660
Aragón	01	223674
Aragón	02	17449
Aragón	03	4477
Aragón	04	3113
Aragón	05 a 09	10564
Aragón	10 a 19	8523
Aragón	20 a 39	4157
Aragón	40 o más	1198
