Año	Comarca código	Comarca nombre	Tasa bruta de saldo vegetativo	Tasa bruta de natalidad	Tasa bruta de mortalidad	Tasa global de fecundidad	Tasa bruta de nupcialidad
2017	04	La Ribagorza	-7,23252140660072	7,06625654667886	14,2987779532796	35,080478745357	2,24457560894505
2017	05	Cinco Villas	-6,98051682042375	6,84942730266931	13,8299441230931	34,708959561571	2,32683894014125
2017	06	Hoya de Huesca / Plana de Uesca	-3,70812598728854	8,05404964439072	11,7621756316793	37,9879669791521	3,30764838066138
2017	07	Somontano de Barbastro	-4,02175983743623	8,72086870012489	12,7426285375611	42,9166666666667	3,04807061363588
2017	08	Cinca Medio	-3,37438839210393	8,43597098025983	11,8103593723638	40,6911358756773	2,69951071368315
2017	09	La Litera / La Llitera	-4,72203157172272	7,57721345229925	12,299245024022	41,1940298507463	2,1413864104324
2017	10	Los Monegros	-8,55409126146115	5,61362239033388	14,167713651795	31,7220543806647	2,29891202651768
2017	11	Bajo Cinca / Baix Cinca	-1,14531138153185	9,03977911851928	10,1850905000511	42,5490764916352	2,65875856427038
2017	12	Tarazona y el Moncayo	-6,58513640639699	6,15095158839279	12,7360879947898	31,0162379127896	2,67747304435922
2017	13	Campo de Borja	-7,91680161214869	6,62132498470618	14,5381265968549	33,9859623199113	2,51898233113822
2017	14	Aranda	-8,29814032748018	3,11180262280507	11,4099429502852	16,1166538756715	1,18544861821145
2017	15	Ribera Alta del Ebro	-2,62515713968794	8,3191599497153	10,9443170894032	38,4418247052793	2,92094949345559
2017	16	Valdejalón	-3,01865599606873	9,79308166166482	12,8117376577336	44,3244101993804	2,66764948489795
2017	17	Central	-0,879556413957327	8,62260258865788	9,50215900261521	38,7493858752822	3,70727665334148
2017	18	Ribera Baja del Ebro	-10,7614925722307	5,84863726751667	16,6101298397473	31,2989045383412	1,63761843490467
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	-2,20941070873753	10,4256567818552	12,6350674905927	53,2252379273881	2,76176338592191
2017	20	Comunidad de Calatayud	-8,94167890030695	4,88455892166022	13,8262378219672	25,2152945229073	2,29547577739223
2017	21	Campo de Cariñena	-7,73286467486819	5,22219432588501	12,9550590007532	27,2363150867824	2,71152397690183
2017	22	Campo de Belchite	-17,1199479900314	4,11745584570376	21,2374038357352	28,1065088757396	1,30024921443277
2017	23	Bajo Martín	-10,6001558846454	7,17069368667186	17,7708495713172	41,5913200723327	1,87061574434918
2017	24	Campo de Daroca	-12,8376571275742	6,06222697691005	18,8998841044843	38,4180790960452	2,49621110813943
2017	25	Jiloca	-10,4212949872763	5,89732196954397	16,3186169568203	31,9894829097283	2,66591267116371
2017	26	Cuencas Mineras	-6,87243050868258	7,60876234889857	14,4811928575812	41,9060493409936	1,96355157390931
2017	27	Andorra-Sierra de Arcos	-5,186671233547	6,75245877574987	11,9391300092969	33,7161006596628	2,64226647746734
2017	28	Bajo Aragón	-2,93219303604154	7,88899554934986	10,8211885853914	37,5789823744596	2,61802949646566
2017	29	Comunidad de Teruel	-3,89558101829182	7,44295367740672	11,3385346956985	34,787915776625	3,72147683870336
2017	30	Maestrazgo	-8,74316939890711	4,68384074941452	13,4270101483216	27,9329608938547	2,49804839968774
2017	31	Sierra de Albarracín	-11,4529530653492	3,81765102178307	15,2706040871323	23,2717316906229	2,91938019312823
2017	32	Gúdar-Javalambre	-7,55378701018412	5,66534025763809	13,2191272678222	29,2479108635097	2,15822486005261
2017	33	Matarraña / Matarranya	-7,64516716218676	6,55300042473151	14,1981675869183	37,8416257883672	3,27650021236575
2016	01	La Jacetania	-2,41525542730362	8,64998455359901	11,0652399809026	41,5486307837583	3,48246131378662
2016	02	Alto Gállego	-2,73881342758799	7,1061105148229	9,8449239424109	33,4261838440111	3,33098930382324
2016	03	Sobrarbe	-4,07387289516567	7,33297121129821	11,4068441064639	36,3147276395427	3,25909831613254
2016	04	La Ribagorza	-5,87213629972707	7,11272847572575	12,9848647754528	35,4931902600083	1,73682904639815
2016	05	Cinco Villas	-6,04200006531892	7,0544433195075	13,0964433848264	35,3316430849759	2,93935138312812
2016	06	Hoya de Huesca / Plana de Uesca	-2,78332963209712	8,08349988896291	10,86682952106	37,682361888958	3,81967577170775
2016	07	Somontano de Barbastro	-5,48673686876148	6,96393525650495	12,4506721252664	34,0733092410945	3,12321944837192
2016	08	Cinca Medio	-3,1869836876756	8,05132721096993	11,2383108986455	38,5194101715317	3,14504969178513
2016	09	La Litera / La Llitera	-5,85067118681138	6,94425458621538	12,7949257730268	37,3804267844003	2,56992098859939
2016	10	Los Monegros	-8,69221651521138	5,00460950875807	13,6968260239694	27,8674097975946	1,6330831028579
2016	11	Bajo Cinca / Baix Cinca	-0,531403928301347	9,85141128620189	10,3828152145032	45,5194743357775	2,65701964150673
2016	12	Tarazona y el Moncayo	-6,8699012451696	6,8699012451696	13,7398024903392	34,1030195381883	2,5762129669386
2016	13	Campo de Borja	-6,19724329522385	6,62463938454963	12,8218826797735	33,5800686044412	2,5643765359547
2016	14	Aranda	-6,52032166920235	4,34688111280157	10,8672027820039	22,0426157237326	0,869376222560313
2016	15	Ribera Alta del Ebro	-3,1146872334903	7,93503652341577	11,0497237569061	36,4348344258109	3,74504060217287
2016	16	Valdejalón	-1,44292526702916	8,79832479895828	10,2412500659874	39,4944707740916	3,69529641556248
2016	17	Central	-0,055242402990635	8,99373268201193	9,04897508500256	40,066296750018	3,72818851402652
2016	18	Ribera Baja del Ebro	-4,94423364378521	7,58882373232149	12,5330573761067	40,2316366961292	2,87455444406117
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	-1,65631469979296	9,38578329882678	11,0420979986197	47,535826634044	3,51966873706004
2016	20	Comunidad de Calatayud	-8,08660836582025	5,66325993046044	13,7498682962807	28,9289558665231	2,02823727742071
2016	21	Campo de Cariñena	-7,61396222683675	7,11954909522397	14,7335113220607	37,3347161005963	2,07653515277366
2016	22	Campo de Belchite	-13,5665076841547	2,3317435082141	15,8982511923688	15,5148095909732	1,90779014308426
2016	23	Bajo Martín	-6,47598488936859	6,63017500578213	13,1061598951507	37,9188712522046	1,54190116413538
2016	24	Campo de Daroca	-4,0227372103192	6,9960647135986	11,0188019239178	43,6205016357688	1,92391779623962
2016	25	Jiloca	-9,44631871403056	5,47727723754713	14,9235959515777	29,5693164773945	1,98452073824171
2016	26	Cuencas Mineras	-5,65243535778713	6,61455201443175	12,2669873722189	36,101083032491	2,28502705953097
2016	27	Andorra-Sierra de Arcos	-2,69269606193201	8,55892676828389	11,2516228302159	41,5305646290247	2,11568976294658
2016	28	Bajo Aragón	-2,97835497835498	8,1038961038961	11,0822510822511	38,0704465956235	3,22077922077922
2016	29	Comunidad de Teruel	-1,759320598169	8,77488298346021	10,5342035816292	40,5317281163782	3,34488113725959
2016	30	Maestrazgo	-10,5084221913151	3,70885489105239	14,2172770823675	22,0183486238532	3,70885489105239
2016	31	Sierra de Albarracín	-8,62545615393122	4,20214530576136	12,8276014596926	25,2659574468085	2,43282096649342
2016	32	Gúdar-Javalambre	-5,57583803518088	9,02754729505476	14,6033853302356	45,822102425876	2,65516096913375
2016	33	Matarraña / Matarranya	-6,89404934687954	7,98258345428157	14,8766328011611	45,3452421848162	2,66086115142719
2015	01	La Jacetania	-3,22733216481652	8,84734162423838	12,0746737890549	41,7158598976781	2,89347021673205
2015	02	Alto Gállego	-2,41713971800037	7,2514191540011	9,66855887200147	33,4346504559271	3,36934627357627
2015	03	Sobrarbe	-3,07342820872586	9,22028462617759	12,2937128349035	45,3499835688465	2,80617358188014
2015	04	La Ribagorza	-7,75795190069822	6,61467477849006	14,3726266791883	32,7603640040445	1,14327712220816
2015	05	Cinco Villas	-6,95916748935895	5,72917509589085	12,6883425852498	28,3426741393115	2,26577546165175
2015	06	Hoya de Huesca / Plana de Uesca	-2,47964989705025	9,32820675556999	11,8078566526202	43,0452281874616	3,17336147539169
2015	07	Somontano de Barbastro	-4,57406630297944	8,22492656315569	12,7989928661351	39,7848371054501	2,30801510700797
2015	08	Cinca Medio	-1,7114353098324	9,26679606787302	10,9782313777054	43,7869822485207	3,46461294429487
2015	09	La Litera / La Llitera	-7,53714347684633	6,4526624010411	13,9898058778874	34,4927536231884	2,00628999023967
2015	10	Los Monegros	-9,55159150166507	5,93747579833234	15,4890672999974	32,5226244343891	2,01357874899966
2015	11	Bajo Cinca / Baix Cinca	-2,28217458635586	9,16945146303692	11,4516260493928	42,1387770390486	2,52669329203684
2015	12	Tarazona y el Moncayo	-6,2050486532224	6,06402482019461	12,269073473417	29,7526379519114	3,52559582569454
2015	13	Campo de Borja	-4,56813549792677	7,66041183498489	12,2285473329117	38,3938006340261	2,67060229109565
2015	14	Aranda	-9,24806146403927	4,12605819164829	13,3741196556876	20,5746718694573	1,84961229280785
2015	15	Ribera Alta del Ebro	-4,92018570926512	8,61957346059227	13,5397591698574	39,4781430023721	3,36644285370771
2015	16	Valdejalón	-0,943198490882415	9,99091734786558	10,934115838748	44,3892596616483	2,75972891776707
2015	17	Central	0,056663185928103	9,46814854389104	9,41148535796293	41,7019531633044	3,74111939472924
2015	18	Ribera Baja del Ebro	-7,89889415481833	5,41638456330399	13,3152787181223	28,285209192693	2,3696682464455
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	-2,65044683815284	9,9901457745761	12,6405926127289	50,1107891597068	2,58248666281559
2015	20	Comunidad de Calatayud	-9,92296644470557	5,69264917091004	15,6156156156156	28,8302585465847	2,29795012403708
2015	21	Campo de Cariñena	-8,18873074673426	6,43400272957692	14,6227334763112	33,5365853658537	1,85221290699942
2015	22	Campo de Belchite	-13,871635610766	3,51966873706004	17,3913043478261	22,972972972973	1,24223602484472
2015	23	Bajo Martín	-8,9781632808339	5,32602906490147	14,3041923457354	30,1204819277108	0,30434451799437
2015	24	Campo de Daroca	-16,2726961288112	2,5693730729702	18,8420692017814	15,9066808059385	1,88420692017814
2015	25	Jiloca	-11,7578353124392	5,91785088573097	17,6756861981701	31,7792180639766	1,40159626240997
2015	26	Cuencas Mineras	-8,12194691307163	6,70943440645047	14,8313813195221	35,8040201005025	2,23647813548349
2015	27	Andorra-Sierra de Arcos	-6,22612140936748	5,37710485354464	11,6032262629121	25,6237356709373	2,35837932173011
2015	28	Bajo Aragón	-2,634640388695	8,07500171080545	10,7096420995004	37,2945638432364	3,31896256757682
2015	29	Comunidad de Teruel	-3,50005401317922	8,29642432753592	11,7964783407151	37,8511582060128	3,30560656800259
2015	30	Maestrazgo	-12,4336618650493	4,2456406368461	16,6793025018954	24,93321460374	1,81956027293404
2015	31	Sierra de Albarracín	-13,4607034303083	3,25662179765523	16,7173252279635	19,4805194805195	1,73686495874946
2015	32	Gúdar-Javalambre	-7,27367190544227	6,75412391219639	14,0277958176387	33,931484502447	3,11728795947526
2015	33	Matarraña / Matarranya	-6,12171407994238	7,2020165646381	13,3237306445805	40,4312668463612	3,24090745408714
2014	01	La Jacetania	-2,64353572903759	6,66391298361559	9,30744871265317	30,9186150504663	3,41456698334022
2014	02	Alto Gállego	-4,01361763124888	6,30711342053395	10,3207310517828	28,659827389676	2,65185450636087
2014	03	Sobrarbe	-3,028507472513	8,55882546579762	11,5873329383106	41,3617562838053	3,028507472513
2014	04	La Ribagorza	-7,12	4,72	11,84	23,1781575329012	1,44
2014	05	Cinco Villas	-5,94724220623501	6,74660271782574	12,6938449240608	33,0125948525385	2,3021582733813
2014	06	Hoya de Huesca / Plana de Uesca	-1,85168856361873	8,77347676571731	10,625165329336	40,0805639476334	3,73276900919966
2014	07	Somontano de Barbastro	-5,5820541125992	7,20668180208702	12,7887359146862	34,0897829749282	2,0411988919206
2014	08	Cinca Medio	-1,70840451685487	10,1254218925789	11,8338264094337	47,331515387612	3,75015625651069
2014	09	La Litera / La Llitera	-4,40718047941524	6,87950123616038	11,2866817155756	36,3946545351152	2,74105127378265
2014	10	Los Monegros	-8,17424857839155	5,12794476035743	13,302193338749	27,8198595234816	2,18318440292445
2014	11	Bajo Cinca / Baix Cinca	-2,42738085605632	8,29355125819241	10,7209321142487	37,6492194674013	2,67011894166195
2014	12	Tarazona y el Moncayo	-4,81456930537627	7,6754003419042	12,4899696472805	37,0121130551817	2,51194920280501
2014	13	Campo de Borja	-6,28756995785255	7,80764181579493	14,0952117736475	38,5468190346239	2,21101361155255
2014	14	Aranda	-7,01754385964912	4,07017543859649	11,0877192982456	19,9518403852769	1,54385964912281
2014	15	Ribera Alta del Ebro	-2,97138664710198	8,07043286867205	11,041819515774	36,6575022910939	3,19148936170213
2014	16	Valdejalón	-0,655828242035139	9,66483725104415	10,3206654930793	42,4950675368038	2,17458838148493
2014	17	Central	0,454972832872191	9,68365254343947	9,22867971056728	41,9199207077995	3,51728997720425
2014	18	Ribera Baja del Ebro	-5,86737517989594	7,74936344514558	13,6167386250415	39,9087799315849	1,99269345732315
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	-0,601966423650592	10,2334292020601	10,8353956257107	50,737854418836	2,94294696006956
2014	20	Comunidad de Calatayud	-7,38944694608013	5,90129443610566	13,2907413821858	29,4475385698739	2,07828195358504
2014	21	Campo de Cariñena	-7,70877944325482	6,6619081608375	14,3706876040923	34,4234079173838	1,90340233166786
2014	22	Campo de Belchite	-17,2553796183516	2,2330491270808	19,4884287454324	14,8048452220727	1,82704019488429
2014	23	Bajo Martín	-10,219416892095	4,65885181845507	14,87826871055	26,1824324324324	2,40456868049294
2014	24	Campo de Daroca	-14,0856879349375	3,35373522260418	17,4394231575417	20,8768267223382	1,67686761130209
2014	25	Jiloca	-9,70021004391827	6,56864617147222	16,2688562153905	35,2748154224774	2,21500859270575
2014	26	Cuencas Mineras	-4,04811473513764	8,09622947027527	12,1443442054129	42,004200420042	2,89151052509831
2014	27	Andorra-Sierra de Arcos	-3,69532080003695	7,11349254007114	10,8088133401081	33,2326283987915	2,58672456002587
2014	28	Bajo Aragón	-2,23539373412362	9,28027095681626	11,5156646909399	42,0793979881748	2,94665537679932
2014	29	Comunidad de Teruel	-1,69618894256575	8,86741814278046	10,5636070853462	40,0310167684404	4,29414922168545
2014	30	Maestrazgo	-8,31477357089829	6,53303637713437	14,8478099480327	37,8983634797588	1,78173719376392
2014	31	Sierra de Albarracín	-9,84799828730465	3,85356454720617	13,7015628345108	22,7703984819734	1,28452151573539
2014	32	Gúdar-Javalambre	-2,54614894971356	7,25652450668364	9,8026734563972	35,6584297779168	2,2915340547422
2014	33	Matarraña / Matarranya	-6,28110926759896	7,4662242237497	13,7473334913487	41,3385826771654	2,01469542545627
2013	01	La Jacetania	-3,92841553906591	7,31121780881711	11,239633347883	33,3873178024168	3,81929288520297
2013	02	Alto Gállego	-1,32932204575666	7,41621772895823	8,7455397747149	33,2653381453005	2,16889386412929
2013	03	Sobrarbe	-2,47492510095089	7,5550345186922	10,0299596196431	35,7914224004937	2,99596196430897
2013	04	La Ribagorza	-4,38081827427052	6,8841430024251	11,2649612766956	33,3144046943025	1,72103575060627
2013	05	Cinco Villas	-6,04572076327225	5,60488695761698	11,6506077208892	27,1072869869794	1,98375212544871
2013	06	Hoya de Huesca / Plana de Uesca	-0,351478406045429	9,60707643190838	9,95855483795381	43,3060470029047	3,16330565440886
2013	07	Somontano de Barbastro	-4,06664315206341	7,55233728240347	11,6189804344669	35,5052672649239	3,11222690208934
2013	08	Cinca Medio	-1,53415569607132	9,16347050896652	10,6976262050378	42,3452768729642	3,4829480667565
2013	09	La Litera / La Llitera	-3,30578512396694	8,58437749933351	11,8901626233005	44,5243362831858	2,45267928552386
2013	10	Los Monegros	-7,85039251962598	5,6002800140007	13,4506725336267	29,9906279287723	1,50007500375019
2013	11	Bajo Cinca / Baix Cinca	-1,24957171937038	9,79502992925812	11,0446016486285	43,9540562539568	2,57976096902271
2013	12	Tarazona y el Moncayo	-4,50200858844715	8,44992381216235	12,9519324006095	39,8888343959457	2,42415847070231
2013	13	Campo de Borja	-7,8455243312705	5,47834026580095	13,3238645970715	26,7503302509908	2,6377193872375
2013	14	Aranda	-9,00526461623718	3,60210584649487	12,6073704627321	17,4789915966387	2,07813798836243
2013	15	Ribera Alta del Ebro	-3,1916436965037	8,66821413027709	11,8598578267808	38,5049138069921	3,5543304801973
2013	16	Valdejalón	-0,817605777747496	9,09586427744089	9,91347005518839	39,6083667111705	3,16822238877155
2013	17	Central	0,753899197283832	9,51165047315167	8,75775127586783	40,4545184127551	3,69224129835827
2013	18	Ribera Baja del Ebro	-5,89358799454297	6,00272851296044	11,8963165075034	30,6577480490524	0,982264665757162
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	-2,53316445570295	8,79941337244184	11,3325778281448	43,3996383363472	2,39984001066596
2013	20	Comunidad de Calatayud	-6,85685685685686	5,45545545545546	12,3123123123123	26,8340718857706	2,62762762762763
2013	21	Campo de Cariñena	-7,36081993943629	6,61542045189844	13,9762403913347	33,4905660377358	2,14302352667133
2013	22	Campo de Belchite	-13,9165009940358	3,37972166998012	17,2962226640159	22,353714661407	1,39165009940358
2013	23	Bajo Martín	-8,7686705803671	6,98521215724158	15,7538827376087	38,6831275720165	2,82380916994873
2013	24	Campo de Daroca	-9,71033574720211	4,93745885450955	14,6477946017117	30,2724520686176	1,64581961816985
2013	25	Jiloca	-8,78378378378378	5,63063063063063	14,4144144144144	30,241935483871	1,65165165165165
2013	26	Cuencas Mineras	-5,01824817518248	6,50091240875912	11,5191605839416	32,9004329004329	2,50912408759124
2013	27	Andorra-Sierra de Arcos	-3,08824197284164	7,62977428584404	10,7180162586857	34,8547717842324	2,54325809528135
2013	28	Bajo Aragón	-1,68024867680417	9,03973788120642	10,7199865580106	40,5486885740127	3,19247248592792
2013	29	Comunidad de Teruel	-1,68247984751195	8,9022351425316	10,5847149900436	39,6603254423834	3,38625690828355
2013	30	Maestrazgo	-9,61258374599476	5,53451791436062	15,1471016603554	31,4830157415079	2,33032333236237
2013	31	Sierra de Albarracín	-6,96716985115592	5,06703261902249	12,0342024701784	29,7951582867784	2,11126359125937
2013	32	Gúdar-Javalambre	-4,49662752935299	7,99400449662753	12,4906320259805	38,5542168674699	3,12265800649513
2013	33	Matarraña / Matarranya	-8,52753927924771	7,82664563985749	16,3541849191052	42,566709021601	2,56994334443082
2012	01	La Jacetania	-3,35515991125061	7,57616754153363	10,9313274527842	33,9764591675768	3,13869798149251
2012	02	Alto Gállego	-2,68151815181518	7,28822882288229	9,96974697469747	32,1309487723553	3,16281628162816
2012	03	Sobrarbe	-3,47646945213417	5,27908324212966	8,75555269426383	24,5435498353786	2,31764630142278
2012	04	La Ribagorza	-6,27775225845965	7,65579543714592	13,9335476956056	35,9477124183007	2,44985453988669
2012	05	Cinco Villas	-6,92052212867846	6,39530393141268	13,3158260600911	30,2740833272099	2,81146211477562
2012	06	Hoya de Huesca / Plana de Uesca	-1,36297685870473	9,5115266806384	10,8745035393431	42,2383730404459	4,79240250318761
2012	07	Somontano de Barbastro	-4,86206967593069	8,034776159377	12,8968458353077	37,1145793681005	2,22501493644286
2012	08	Cinca Medio	-0,992535307375778	9,38772978226257	10,3802650896383	42,8584914566223	3,97014122950311
2012	09	La Litera / La Llitera	-4,87094639311714	7,83587028457975	12,7068166776969	40,1900882552614	3,01786896095301
2012	10	Los Monegros	-7,69513540007352	6,07768655801985	13,7728219580934	31,7948717948718	2,40166646244333
2012	11	Bajo Cinca / Baix Cinca	-0,483597968888531	8,94656242443782	9,43016039332635	39,8492191707054	2,41798984444265
2012	12	Tarazona y el Moncayo	-5,90314720115317	7,75646085732917	13,6596080584823	36,3168889603085	3,43206232625185
2012	13	Campo de Borja	-7,4484213301694	6,06420143695208	13,5126227671215	29,4117647058824	2,90027025245534
2012	14	Aranda	-5,99455040871935	4,63215258855586	10,6267029972752	22,1426245522631	2,04359673024523
2012	15	Ribera Alta del Ebro	-1,83196235496965	9,33941592729624	11,1713782822659	40,7779171894605	3,62800387944969
2012	16	Valdejalón	0,16875073828448	9,92254341112742	9,75379267284294	42,7394063160966	2,76751210786547
2012	17	Central	0,91722506376961	9,70091061681403	8,78368555304442	40,6623918597627	3,86186114745648
2012	18	Ribera Baja del Ebro	-4,84600473831574	7,75360758130519	12,5996123196209	38,8559093362115	2,04609088951109
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	-0,732186241554897	8,85279728425467	9,58498352580956	43,4356629653821	2,66249542383599
2012	20	Comunidad de Calatayud	-8,7650187118377	5,78589718337601	14,5509158952137	28,1774580335731	2,24049635611582
2012	21	Campo de Cariñena	-7,50194410136773	6,58707286949362	14,0890169708614	32,8317373461012	2,19569095649787
2012	22	Campo de Belchite	-11,4774827351425	4,08520571928801	15,5626884544305	26,299311208516	1,94533605680381
2012	23	Bajo Martín	-11,2326768781911	6,41867250182349	17,6513493800146	34,9761526232115	2,77169948942378
2012	24	Campo de Daroca	-14,4187930336168	3,07816929931146	17,4969623329283	18,5728250244379	1,13406237343054
2012	25	Jiloca	-8,10850656051895	6,63423264042459	14,7427392009435	35,3356890459364	2,35883827215097
2012	26	Cuencas Mineras	-4,73799988719048	6,31733318292064	11,0553330701111	31,3286713286713	2,03057138022449
2012	27	Andorra-Sierra de Arcos	-2,40942352311262	8,12064965197216	10,5300731750848	36,6197183098592	2,76637515616634
2012	28	Bajo Aragón	-2,13493453423401	9,27362188307898	11,408556417313	41,270783847981	2,50187640730548
2012	29	Comunidad de Teruel	-2,2032031183798	8,28319633929328	10,4863994576731	36,4298724954463	3,81323616642657
2012	30	Maestrazgo	-7,92527596943108	7,07613925842061	15,0014152278517	39,7772474144789	2,54741013303142
2012	31	Sierra de Albarracín	-7,41274580459178	5,97137856481005	13,3841243694018	34,7097546379414	2,67682487388037
2012	32	Gúdar-Javalambre	-2,55738902758327	7,79394751263472	10,351336540218	37,5476679378117	2,92273031723802
2012	33	Matarraña / Matarranya	-7,83274779703968	7,83274779703968	15,6654955940794	41,871921182266	2,53412428727754
2011	01	La Jacetania	-2,14788165172099	7,41019169843742	9,55807335015841	32,7635327635328	3,32921656016753
2011	02	Alto Gállego	-1,83293167238044	8,82522657072062	10,658158243101	38,246543100912	3,05488612063406
2011	03	Sobrarbe	-2,17920779387258	7,56313293167543	9,74234072554801	34,839090640685	4,23022689398795
2011	04	La Ribagorza	-3,23588064868119	6,62226737404523	9,85814802272642	30,9423347398031	1,27930165180419
2011	05	Cinco Villas	-6,04762121833736	6,6250322894349	12,6726535077723	30,992323002559	2,70471501724636
2011	06	Hoya de Huesca / Plana de Uesca	-1,36094241603863	9,64366722762859	11,0046096436672	42,4805002256172	3,81941903856004
2011	07	Somontano de Barbastro	-3,44742674218173	7,71566937535911	11,1630961175408	34,8837209302326	1,10810145284413
2011	08	Cinca Medio	-1,69867213556232	9,48770534253102	11,1863774780933	43,0451127819549	3,43877529882129
2011	09	La Litera / La Llitera	-3,56992860142797	7,71734565308694	11,2872742545149	39,3521616918753	1,88996220075598
2011	10	Los Monegros	-8,1983024691358	5,49768518518519	13,695987654321	28,0684476178752	1,54320987654321
2011	11	Bajo Cinca / Baix Cinca	-0,849566114448692	9,42613831745454	10,2757044319032	41,9102437269539	2,18459858001092
2011	12	Tarazona y el Moncayo	-2,78617783969284	8,08671129081581	10,8728891305086	37,7597969221006	2,9220889538242
2011	13	Campo de Borja	-3,69925690365707	8,11240549047604	11,8116623941331	39,0869293308318	2,46617126910472
2011	14	Aranda	-6,03500301750151	5,76678066116811	11,8017836786696	27,0525322428437	0,536444712666801
2011	15	Ribera Alta del Ebro	-2,51400660824594	9,40956759086338	11,9235741991093	40,6927079288654	3,05272231001293
